period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awayScore,homeScore,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,07:31,12:29,left,shot-on-goal,369,2,REG,47.0,17.0,O,,wrist,8480280.0,1.0,0.0,9.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1651,MTL,1.0,8478133.0,,,4,5,4v5,8476875.0,8482087.0,8481093.0,8478133.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Jake Evans,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,47.0,17.0
2,07:57,12:03,left,shot-on-goal,371,2,REG,-77.0,19.0,O,,snap,8478470.0,1.0,0.0,10.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1677,BOS,0.0,8473419.0,,,4,5,5v4,8476875.0,8482087.0,8481093.0,8477497.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,77.0,-19.0
2,08:15,11:45,left,shot-on-goal,372,2,REG,-48.0,-19.0,O,,wrist,8478470.0,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1695,BOS,0.0,8477956.0,,,4,5,5v4,8476875.0,8482087.0,8481093.0,8477497.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,48.0,19.0
2,08:28,11:32,left,blocked-shot,373,2,REG,-76.0,-18.0,D,,,,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1708,MTL,1.0,8477956.0,8482087.0,,4,5,4v5,8476875.0,8482087.0,8481093.0,8477497.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-76.0,-18.0
2,08:36,11:24,left,blocked-shot,374,2,REG,-78.0,-4.0,D,,,,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1716,MTL,1.0,8477956.0,8476875.0,,4,5,4v5,8476875.0,8482087.0,8481093.0,8477497.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-78.0,-4.0
2,09:09,10:51,left,giveaway,375,2,REG,-34.0,38.0,D,,,,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1749,MTL,1.0,8477497.0,,,4,5,4v5,8476875.0,8482087.0,8481093.0,8477497.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-34.0,38.0
2,09:11,10:49,left,missed-shot,378,2,REG,-81.0,-17.0,O,hit-left-post,backhand,8478470.0,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1751,BOS,0.0,8477956.0,,,5,5,5v5,8476875.0,8482087.0,8480192.0,8481093.0,8477497.0,8478401.0,8474037.0,8476854.0,8473419.0,8477956.0,Mike Matheson,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,Pavel Zacha,James van Riemsdyk,Hampus Lindholm,Brad Marchand,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,81.0,17.0
2,09:18,10:42,left,hit,381,2,REG,-40.0,-39.0,O,,,,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1758,BOS,0.0,8478498.0,8480192.0,,5,5,5v5,8476875.0,8482087.0,8480192.0,8481093.0,8477497.0,8478443.0,8476854.0,8473419.0,8478498.0,8477956.0,Mike Matheson,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,Brandon Carlo,Hampus Lindholm,Brad Marchand,Jake DeBrusk,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,40.0,39.0
2,09:26,10:34,left,stoppage,384,2,REG,,,,offside,,,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1766,,,,,,5,5,5v5,8483515.0,8481540.0,8477989.0,8482111.0,8480887.0,8479365.0,8475745.0,8478443.0,8476854.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Jordan Harris,Trent Frederic,Charlie Coyle,Brandon Carlo,Hampus Lindholm,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,09:26,10:34,left,faceoff,387,2,REG,20.0,22.0,N,,,,1.0,0.0,11.0,13.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1766,MTL,1.0,8477989.0,8475745.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8482111.0,8480887.0,8479365.0,8475745.0,8478443.0,8476854.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Jordan Harris,Trent Frederic,Charlie Coyle,Brandon Carlo,Hampus Lindholm,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,20.0,22.0
2,10:18,09:42,left,shot-on-goal,393,2,REG,74.0,-18.0,O,,wrist,8480280.0,1.0,0.0,11.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1818,MTL,1.0,8477989.0,,,5,5,5v5,8483515.0,8481540.0,8480192.0,8477989.0,8482964.0,8478443.0,8475762.0,8478046.0,8483505.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Brandon Carlo,Derek Forbort,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,74.0,-18.0
2,10:20,09:40,left,faceoff,397,2,REG,69.0,-22.0,D,,,,1.0,0.0,11.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1820,BOS,0.0,8481556.0,8480018.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8481556.0,8478443.0,8476854.0,8479546.0,8480880.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,John Beecher,Brandon Carlo,Hampus Lindholm,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-69.0,22.0
2,10:20,09:40,left,stoppage,394,2,REG,,,,goalie-stopped-after-sog,,,1.0,0.0,11.0,14.0,tv-timeout,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1820,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8481556.0,8478443.0,8476854.0,8479546.0,8480880.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,John Beecher,Brandon Carlo,Hampus Lindholm,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,10:41,09:19,left,hit,398,2,REG,-35.0,34.0,O,,,,1.0,0.0,11.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1841,BOS,0.0,8481556.0,8481618.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8481556.0,8478443.0,8476854.0,8479546.0,8480880.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,John Beecher,Brandon Carlo,Hampus Lindholm,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,35.0,-34.0
2,11:23,08:37,left,giveaway,401,2,REG,30.0,35.0,O,,,,1.0,0.0,11.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1883,MTL,1.0,8482964.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8478443.0,8476854.0,8483505.0,8478498.0,8480880.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Matthew Poitras,Jake DeBrusk,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,30.0,35.0
2,11:29,08:31,left,shot-on-goal,406,2,REG,-65.0,38.0,O,,wrist,8478470.0,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1889,BOS,0.0,8483505.0,,,5,5,5v5,8475848.0,8481618.0,8480887.0,8482964.0,8477497.0,8480070.0,8475762.0,8478046.0,8483505.0,8478498.0,Brendan Gallagher,Alex Newhook,Jordan Harris,Arber Xhekaj,Sean Monahan,Ian Mitchell,Derek Forbort,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,65.0,-38.0
2,11:30,08:30,left,hit,407,2,REG,-81.0,39.0,D,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1890,MTL,1.0,8482964.0,8483505.0,,5,5,5v5,8475848.0,8481618.0,8480887.0,8482964.0,8477497.0,8480070.0,8475762.0,8478046.0,8483505.0,8478498.0,Brendan Gallagher,Alex Newhook,Jordan Harris,Arber Xhekaj,Sean Monahan,Ian Mitchell,Derek Forbort,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-81.0,39.0
2,11:32,08:28,left,stoppage,408,2,REG,,,,goalie-stopped-after-sog,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1892,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8475745.0,8478046.0,8479325.0,8478498.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Charlie Coyle,Danton Heinen,Charlie McAvoy,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,11:32,08:28,left,faceoff,411,2,REG,-69.0,22.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1892,BOS,0.0,8475745.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8475745.0,8478046.0,8479325.0,8478498.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Charlie Coyle,Danton Heinen,Charlie McAvoy,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,69.0,-22.0
2,11:35,08:25,left,giveaway,412,2,REG,-40.0,36.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1895,BOS,0.0,8475745.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8475745.0,8478046.0,8479325.0,8478498.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Charlie Coyle,Danton Heinen,Charlie McAvoy,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,40.0,-36.0
2,11:59,08:01,left,hit,413,2,REG,97.0,-16.0,D,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1919,BOS,0.0,8482511.0,8475848.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8475745.0,8478046.0,8479325.0,8478498.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Charlie Coyle,Danton Heinen,Charlie McAvoy,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-97.0,16.0
2,12:12,07:48,left,takeaway,414,2,REG,-11.0,32.0,N,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1932,BOS,0.0,8478046.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8475745.0,8478046.0,8479325.0,8478498.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Charlie Coyle,Danton Heinen,Charlie McAvoy,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,11.0,-32.0
2,12:20,07:40,left,faceoff,419,2,REG,20.0,-22.0,N,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1940,MTL,1.0,8480018.0,8473419.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,8480070.0,8478401.0,8475762.0,8473419.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Ian Mitchell,Pavel Zacha,Derek Forbort,Brad Marchand,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,20.0,-22.0
2,12:20,07:40,left,stoppage,416,2,REG,,,,offside,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1940,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,8480070.0,8478401.0,8475762.0,8473419.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Ian Mitchell,Pavel Zacha,Derek Forbort,Brad Marchand,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,12:42,07:18,left,hit,420,2,REG,48.0,-39.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1962,MTL,1.0,8476981.0,8475762.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,8480070.0,8478401.0,8475762.0,8473419.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Ian Mitchell,Pavel Zacha,Derek Forbort,Brad Marchand,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,48.0,-39.0
2,13:09,06:51,left,takeaway,424,2,REG,79.0,-39.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1989,MTL,1.0,8481540.0,,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8482111.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Justin Barron,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,79.0,-39.0
2,13:14,06:46,left,giveaway,426,2,REG,43.0,-11.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1994,MTL,1.0,8481540.0,,,5,5,5v5,8483515.0,8481540.0,8480192.0,8477989.0,8482111.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Justin Barron,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,43.0,-11.0
2,13:37,06:23,left,missed-shot,432,2,REG,-80.0,-24.0,O,hit-left-post,wrist,8478470.0,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2017,BOS,0.0,8474037.0,,,5,5,5v5,8483515.0,8481540.0,8477989.0,8482111.0,8480887.0,8479365.0,8480070.0,8474037.0,8475762.0,8479546.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Jordan Harris,Trent Frederic,Ian Mitchell,James van Riemsdyk,Derek Forbort,Oskar Steen,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,80.0,24.0
2,13:38,06:22,left,hit,433,2,REG,-99.0,5.0,D,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2018,MTL,1.0,8480887.0,8479365.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8482111.0,8480887.0,8479365.0,8480070.0,8474037.0,8475762.0,8479546.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Jordan Harris,Trent Frederic,Ian Mitchell,James van Riemsdyk,Derek Forbort,Oskar Steen,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-99.0,5.0
2,13:48,06:12,left,hit,435,2,REG,98.0,10.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2028,MTL,1.0,8483515.0,8475762.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8479365.0,8480070.0,8474037.0,8475762.0,8479546.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Trent Frederic,Ian Mitchell,James van Riemsdyk,Derek Forbort,Oskar Steen,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,98.0,10.0
2,13:53,06:07,left,blocked-shot,436,2,REG,72.0,-13.0,D,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2033,BOS,0.0,8477989.0,8475762.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8479365.0,8480070.0,8474037.0,8475762.0,8479546.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Trent Frederic,Ian Mitchell,James van Riemsdyk,Derek Forbort,Oskar Steen,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-72.0,13.0
2,14:17,05:43,left,hit,444,2,REG,90.0,-32.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2057,MTL,1.0,8479543.0,8476854.0,,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,90.0,-32.0
2,14:22,05:38,left,hit,445,2,REG,-14.0,39.0,N,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2062,MTL,1.0,8482964.0,8478046.0,,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-14.0,39.0
2,14:39,05:21,left,delayed-penalty,447,2,REG,,,,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2079,BOS,0.0,,,,5,5,5v5,8476875.0,8481093.0,8479543.0,8478133.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Mike Matheson,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,14:44,05:16,left,blocked-shot,448,2,REG,72.0,0.0,D,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2084,BOS,0.0,8481093.0,8478046.0,,5,5,5v5,8476875.0,8481093.0,8479543.0,8478133.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Mike Matheson,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-72.0,-0.0
2,14:45,05:15,left,penalty,449,2,REG,91.0,-22.0,D,,,,1.0,0.0,12.0,14.0,,MIN,hooking,2.0,2023020212,20232024,2023-11-11,2,Centre Bell,2085,BOS,0.0,8478443.0,8478133.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8475745.0,8475762.0,8473419.0,8479325.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-91.0,22.0
2,14:45,05:15,left,stoppage,451,2,REG,,,,tv-timeout,,,1.0,0.0,12.0,14.0,tv-timeout,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2085,,,,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8475745.0,8475762.0,8473419.0,8479325.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,14:45,05:15,left,faceoff,454,2,REG,69.0,22.0,O,,,,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2085,MTL,1.0,8477497.0,8475745.0,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8475745.0,8475762.0,8473419.0,8479325.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,69.0,22.0
2,14:55,05:05,left,missed-shot,455,2,REG,83.0,-4.0,O,wide-left,wrist,8480280.0,1.0,0.0,12.0,14.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2095,MTL,1.0,8477497.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8475745.0,8475762.0,8473419.0,8479325.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,83.0,-4.0
2,15:34,04:26,left,shot-on-goal,458,2,REG,74.0,-18.0,O,,wrist,8480280.0,1.0,0.0,12.0,15.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2134,MTL,1.0,8476981.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8478401.0,8475762.0,8479325.0,8478498.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Pavel Zacha,Derek Forbort,Charlie McAvoy,Jake DeBrusk,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,74.0,-18.0
2,15:38,04:22,left,giveaway,459,2,REG,40.0,36.0,D,,,,1.0,0.0,12.0,15.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2138,BOS,0.0,8479325.0,,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8478401.0,8475762.0,8479325.0,8478498.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Pavel Zacha,Derek Forbort,Charlie McAvoy,Jake DeBrusk,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-40.0,-36.0
2,15:50,04:10,left,missed-shot,460,2,REG,63.0,-11.0,O,wide-right,wrist,8480280.0,1.0,0.0,12.0,15.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2150,MTL,1.0,8476981.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8478401.0,8475762.0,8479325.0,8478498.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Pavel Zacha,Derek Forbort,Charlie McAvoy,Jake DeBrusk,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,63.0,-11.0
2,15:57,04:03,left,blocked-shot,461,2,REG,82.0,3.0,D,,,,1.0,0.0,12.0,15.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2157,BOS,0.0,8481540.0,8479325.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8478401.0,8475762.0,8479325.0,8478498.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Pavel Zacha,Derek Forbort,Charlie McAvoy,Jake DeBrusk,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-82.0,-3.0
2,16:10,03:50,left,blocked-shot,462,2,REG,78.0,1.0,D,,,,1.0,0.0,12.0,15.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2170,BOS,0.0,8476875.0,8479325.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8478401.0,8475762.0,8479325.0,8478498.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Pavel Zacha,Derek Forbort,Charlie McAvoy,Jake DeBrusk,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-78.0,-1.0
2,16:14,03:46,left,delayed-penalty,463,2,REG,,,,,,,1.0,0.0,12.0,15.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,2174,BOS,0.0,,,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8478401.0,8475762.0,8479325.0,8478498.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Pavel Zacha,Derek Forbort,Charlie McAvoy,Jake DeBrusk,,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
