period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,18:28,01:32,right,faceoff,254,1,REG,69.0,22.0,D,,,9.0,12.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1108,MTL,1.0,8480018.0,8474150.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-69.0,-22.0
1,18:36,01:24,right,hit,255,1,REG,91.0,31.0,D,,,9.0,12.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1116,MTL,1.0,8482087.0,8476456.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-91.0,-31.0
1,18:40,01:20,right,shot-on-goal,256,1,REG,38.0,31.0,O,wrist,8478470.0,10.0,12.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1120,CGY,0.0,8478396.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,38.0,31.0
1,18:43,01:17,right,faceoff,259,1,REG,69.0,22.0,D,,,10.0,12.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1123,MTL,1.0,8480018.0,8477496.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8475690.0,8477496.0,8478396.0,8480008.0,8478233.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Chris Tanev,Elias Lindholm,Noah Hanifin,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-69.0,-22.0
1,18:43,01:17,right,stoppage,257,1,REG,,,,,,10.0,12.0,goalie-stopped-after-sog,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1123,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8475690.0,8477496.0,8478396.0,8480008.0,8478233.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Chris Tanev,Elias Lindholm,Noah Hanifin,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
1,19:14,00:46,right,missed-shot,261,1,REG,34.0,35.0,O,wrist,8478470.0,10.0,12.0,wide-left,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1154,CGY,0.0,8477507.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8475690.0,8477507.0,8477496.0,8480008.0,8478233.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Chris Tanev,Nikita Zadorov,Elias Lindholm,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,34.0,35.0
1,19:29,00:31,right,giveaway,268,1,REG,-36.0,-36.0,D,,,10.0,12.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1169,CGY,0.0,8477346.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8482111.0,8478133.0,,8477507.0,8478421.0,8477496.0,8479346.0,8477346.0,,Mike Matheson,Alex Newhook,Josh Anderson,Justin Barron,Jake Evans,,Nikita Zadorov,A.J. Greer,Elias Lindholm,Dillon Dube,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-36.0,-36.0
1,19:56,00:04,right,blocked-shot,272,1,REG,-71.0,-8.0,D,,,10.0,12.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1196,CGY,0.0,8481093.0,8477507.0,,5,5,5v5,8476875.0,8481093.0,8482111.0,8481058.0,8478133.0,,8477507.0,8481068.0,8478421.0,8479346.0,8477346.0,,Mike Matheson,Rafael Harvey-Pinard,Justin Barron,Jesse Ylönen,Jake Evans,,Nikita Zadorov,Yegor Sharangovich,A.J. Greer,Dillon Dube,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-71.0,-8.0
1,19:58,00:02,right,shot-on-goal,273,1,REG,-82.0,-19.0,O,wrist,8474593.0,10.0,13.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1198,MTL,1.0,8478133.0,,,5,5,5v5,8476875.0,8481093.0,8482111.0,8481058.0,8478133.0,,8477507.0,8481068.0,8478421.0,8479346.0,8477346.0,,Mike Matheson,Rafael Harvey-Pinard,Justin Barron,Jesse Ylönen,Jake Evans,,Nikita Zadorov,Yegor Sharangovich,A.J. Greer,Dillon Dube,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,82.0,19.0
1,19:59,00:01,right,shot-on-goal,274,1,REG,-86.0,-6.0,O,wrist,8474593.0,10.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1199,MTL,1.0,8478133.0,,,5,5,5v5,8476875.0,8481093.0,8482111.0,8481058.0,8478133.0,,8477507.0,8481068.0,8478421.0,8479346.0,8477346.0,,Mike Matheson,Rafael Harvey-Pinard,Justin Barron,Jesse Ylönen,Jake Evans,,Nikita Zadorov,Yegor Sharangovich,A.J. Greer,Dillon Dube,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,86.0,6.0
1,20:00,00:00,right,period-end,275,1,REG,,,,,,10.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1200,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,00:00,20:00,left,period-start,280,2,REG,,,,,,10.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1200,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,00:00,20:00,left,faceoff,283,2,REG,0.0,0.0,N,,,10.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1200,CGY,0.0,8474150.0,8476871.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-0.0,0.0
2,00:17,19:43,left,faceoff,286,2,REG,20.0,22.0,N,,,10.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1217,MTL,1.0,8477497.0,8474150.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8478397.0,8476456.0,8474150.0,8476399.0,8477346.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Rasmus Andersson,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,20.0,22.0
2,00:17,19:43,left,stoppage,284,2,REG,,,,,,10.0,14.0,puck-in-benches,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1217,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8478397.0,8476456.0,8474150.0,8476399.0,8477346.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Rasmus Andersson,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,00:41,19:19,left,shot-on-goal,288,2,REG,-42.0,-21.0,O,wrist,8478470.0,11.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1241,CGY,0.0,8478397.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8478397.0,8476399.0,8477496.0,8477346.0,8480008.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Rasmus Andersson,Blake Coleman,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,42.0,21.0
2,00:51,19:09,left,blocked-shot,291,2,REG,76.0,10.0,D,,,11.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1251,CGY,0.0,8476871.0,8480008.0,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-76.0,-10.0
2,00:57,19:03,left,blocked-shot,292,2,REG,76.0,-9.0,D,,,11.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1257,CGY,0.0,8480192.0,8477346.0,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-76.0,9.0
2,01:19,18:41,left,takeaway,298,2,REG,-68.0,37.0,O,,,11.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1279,CGY,0.0,8478233.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8475690.0,8477496.0,8478396.0,8480008.0,8478233.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Chris Tanev,Elias Lindholm,Noah Hanifin,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,68.0,-37.0
2,02:18,17:42,left,blocked-shot,304,2,REG,75.0,-9.0,D,,,11.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1338,CGY,0.0,8480184.0,8478396.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480184.0,8482964.0,,8477507.0,8482074.0,8478396.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Gustav Lindström,Arber Xhekaj,,Nikita Zadorov,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-75.0,9.0
2,02:25,17:35,left,stoppage,306,2,REG,,,,,,11.0,14.0,icing,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1345,,,,,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8482074.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,02:25,17:35,left,faceoff,308,2,REG,69.0,22.0,D,,,11.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1345,CGY,0.0,8475172.0,8477989.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8482074.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-69.0,-22.0
2,02:29,17:31,left,hit,309,2,REG,88.0,-34.0,O,,,11.0,14.0,,,,,,0.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1349,MTL,1.0,8483515.0,8477507.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8482074.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,88.0,-34.0
2,02:35,17:25,left,faceoff,313,2,REG,0.0,0.0,N,,,11.0,14.0,,,,,,1.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1355,MTL,1.0,8483515.0,8481068.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8478397.0,8481068.0,8478421.0,8479346.0,8477346.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,0.0,0.0
2,02:35,17:25,left,goal,311,2,REG,-58.0,-1.0,O,wrist,8478470.0,11.0,14.0,,,,,,1.0,0.0,2023020231,20232024,2023-11-14,2,Centre Bell,1355,CGY,0.0,8475172.0,8482074.0,8477507.0,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8478397.0,8481068.0,8478421.0,8479346.0,8477346.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,58.0,1.0
2,02:52,17:08,left,goal,314,2,REG,85.0,-16.0,O,wrist,8474593.0,11.0,14.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1372,MTL,1.0,8480184.0,8477989.0,8483515.0,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,85.0,-16.0
2,02:52,17:08,left,faceoff,317,2,REG,0.0,0.0,N,,,11.0,14.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1372,MTL,1.0,8477497.0,8474150.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,0.0,0.0
2,03:09,16:51,left,blocked-shot,318,2,REG,40.0,21.0,D,,,11.0,14.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1389,CGY,0.0,8477497.0,8476456.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-40.0,-21.0
2,03:15,16:45,left,stoppage,319,2,REG,,,,,,11.0,14.0,high-stick,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1395,,,,,,5,5,5v5,8476875.0,8481093.0,8482111.0,8481058.0,8478133.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Rafael Harvey-Pinard,Justin Barron,Jesse Ylönen,Jake Evans,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,03:15,16:45,left,faceoff,321,2,REG,20.0,-22.0,N,,,11.0,14.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1395,CGY,0.0,8474150.0,8478133.0,,5,5,5v5,8476875.0,8481093.0,8482111.0,8481058.0,8478133.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Rafael Harvey-Pinard,Justin Barron,Jesse Ylönen,Jake Evans,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-20.0,22.0
2,03:47,16:13,left,giveaway,325,2,REG,-57.0,-35.0,D,,,11.0,14.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1427,MTL,1.0,8482111.0,,,5,5,5v5,8476875.0,8481093.0,8482111.0,8481058.0,8478133.0,,8475690.0,8474150.0,8476399.0,8478396.0,8480008.0,,Mike Matheson,Rafael Harvey-Pinard,Justin Barron,Jesse Ylönen,Jake Evans,,Chris Tanev,Mikael Backlund,Blake Coleman,Noah Hanifin,Adam Ruzicka,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-57.0,-35.0
2,03:52,16:08,left,delayed-penalty,327,2,REG,,,,,,11.0,14.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1432,MTL,1.0,,,,5,5,5v5,8476875.0,8481093.0,8482111.0,8481058.0,8478133.0,,8475690.0,8474150.0,8478396.0,8480008.0,8478233.0,,Mike Matheson,Rafael Harvey-Pinard,Justin Barron,Jesse Ylönen,Jake Evans,,Chris Tanev,Mikael Backlund,Noah Hanifin,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,03:53,16:07,left,penalty,328,2,REG,-76.0,-37.0,D,,,11.0,14.0,,,MIN,tripping,2.0,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1433,MTL,1.0,8481058.0,8474150.0,,4,5,4v5,8482087.0,8480192.0,8477989.0,8481093.0,,,8477496.0,8482074.0,8478396.0,8480008.0,8475172.0,,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Rafael Harvey-Pinard,,,Elias Lindholm,Connor Zary,Noah Hanifin,Adam Ruzicka,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-76.0,-37.0
2,03:53,16:07,left,faceoff,332,2,REG,-69.0,22.0,O,,,11.0,14.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1433,CGY,0.0,8477496.0,8477989.0,,4,5,5v4,8482087.0,8480192.0,8477989.0,8481093.0,,,8477496.0,8482074.0,8478396.0,8480008.0,8475172.0,,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Rafael Harvey-Pinard,,,Elias Lindholm,Connor Zary,Noah Hanifin,Adam Ruzicka,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,-22.0
2,03:56,16:04,left,missed-shot,333,2,REG,-71.0,-19.0,O,wrist,8478470.0,11.0,14.0,above-crossbar,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1436,CGY,0.0,8482074.0,,,4,5,5v4,8482087.0,8480192.0,8477989.0,8481093.0,,,8477496.0,8482074.0,8478396.0,8480008.0,8475172.0,,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Rafael Harvey-Pinard,,,Elias Lindholm,Connor Zary,Noah Hanifin,Adam Ruzicka,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,71.0,19.0
2,04:36,15:24,left,missed-shot,334,2,REG,-36.0,15.0,O,wrist,8478470.0,11.0,14.0,wide-left,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1476,CGY,0.0,8478396.0,,,4,5,5v4,8482087.0,8480192.0,8477989.0,8481093.0,,,8477496.0,8482074.0,8478396.0,8480008.0,8475172.0,,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Rafael Harvey-Pinard,,,Elias Lindholm,Connor Zary,Noah Hanifin,Adam Ruzicka,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,36.0,-15.0
2,05:04,14:56,left,shot-on-goal,341,2,REG,74.0,-4.0,O,snap,8474593.0,11.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1504,MTL,1.0,8478133.0,,,4,5,4v5,8476875.0,8480018.0,8482111.0,8478133.0,,,8478397.0,8476456.0,8474150.0,8481068.0,8478233.0,,Mike Matheson,Nick Suzuki,Justin Barron,Jake Evans,,,Rasmus Andersson,Jonathan Huberdeau,Mikael Backlund,Yegor Sharangovich,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,74.0,-4.0
2,05:11,14:49,left,missed-shot,342,2,REG,-44.0,-25.0,O,wrist,8478470.0,11.0,15.0,wide-right,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1511,CGY,0.0,8474150.0,,,4,5,5v4,8476875.0,8480018.0,8482111.0,8478133.0,,,8478397.0,8476456.0,8474150.0,8481068.0,8478233.0,,Mike Matheson,Nick Suzuki,Justin Barron,Jake Evans,,,Rasmus Andersson,Jonathan Huberdeau,Mikael Backlund,Yegor Sharangovich,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,44.0,25.0
2,05:22,14:38,left,shot-on-goal,343,2,REG,-56.0,19.0,O,wrist,8478470.0,12.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1522,CGY,0.0,8481068.0,,,4,5,5v4,8476875.0,8480018.0,8482111.0,8478133.0,,,8478397.0,8476456.0,8474150.0,8481068.0,8478233.0,,Mike Matheson,Nick Suzuki,Justin Barron,Jake Evans,,,Rasmus Andersson,Jonathan Huberdeau,Mikael Backlund,Yegor Sharangovich,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,56.0,-19.0
2,05:30,14:30,left,missed-shot,344,2,REG,-83.0,0.0,O,backhand,8478470.0,12.0,15.0,wide-right,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1530,CGY,0.0,8474150.0,,,4,5,5v4,8476875.0,8480018.0,8482111.0,8478133.0,,,8478397.0,8476456.0,8474150.0,8481068.0,8478233.0,,Mike Matheson,Nick Suzuki,Justin Barron,Jake Evans,,,Rasmus Andersson,Jonathan Huberdeau,Mikael Backlund,Yegor Sharangovich,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,83.0,-0.0
2,06:01,13:59,left,missed-shot,354,2,REG,-71.0,6.0,O,tip-in,8478470.0,12.0,15.0,wide-right,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1561,CGY,0.0,8478421.0,,,5,5,5v5,8483515.0,8480184.0,8477989.0,8481058.0,8482964.0,,8477507.0,8478421.0,8476399.0,8479346.0,8480084.0,,Juraj Slafkovsky,Gustav Lindström,Christian Dvorak,Jesse Ylönen,Arber Xhekaj,,Nikita Zadorov,A.J. Greer,Blake Coleman,Dillon Dube,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,71.0,-6.0
2,06:13,13:47,left,stoppage,355,2,REG,,,,,,12.0,15.0,offside,tv-timeout,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1573,,,,,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8482074.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,06:13,13:47,left,faceoff,358,2,REG,-20.0,22.0,N,,,12.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1573,MTL,1.0,8477989.0,8475172.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8482074.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-20.0,22.0
2,06:27,13:33,left,blocked-shot,359,2,REG,-79.0,4.0,D,,,12.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1587,MTL,1.0,8475690.0,8480184.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8482074.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-79.0,4.0
