period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,00:00,20:00,right,period-start,8,1,REG,,,,,,0.0,0.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,0,,,,,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,00:00,20:00,right,faceoff,11,1,REG,0.0,0.0,N,,,0.0,0.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,0,100.0,MIN,1.0,8478493.0,8477497.0,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,00:41,19:19,right,blocked-shot,12,1,REG,-82.0,-8.0,D,,,0.0,0.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,41,182.0,MTL,0.0,8478136.0,8482087.0,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,01:01,18:59,right,blocked-shot,19,1,REG,78.0,0.0,D,,,0.0,0.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,61,22.0,MIN,1.0,8476469.0,8471274.0,,5,5,5v5,8481557.0,8478493.0,8474567.0,8471274.0,8478864.0,8476875.0,8475848.0,8476469.0,8475233.0,8478133.0,Matt Boldy,Joel Eriksson Ek,Zach Bogosian,Alex Goligoski,Kirill Kaprizov,Mike Matheson,Brendan Gallagher,Joel Armia,David Savard,Jake Evans,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,01:27,18:33,right,hit,24,1,REG,98.0,17.0,D,,,0.0,0.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,87,2.0,MIN,1.0,8471274.0,8475848.0,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,01:42,18:18,right,shot-on-goal,27,1,REG,-67.0,24.0,O,wrist,8478470.0,0.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,102,167.0,MIN,1.0,8475149.0,,,5,5,5v5,8475750.0,8477541.0,8474034.0,8477919.0,8475149.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Jon Merrill,Dakota Mermis,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,01:44,18:16,right,stoppage,28,1,REG,,,,,,0.0,1.0,goalie-stopped-after-sog,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,104,,,,,,,5,5,5v5,8475750.0,8477541.0,8474034.0,8477919.0,8475149.0,8476875.0,8480018.0,8483515.0,8475233.0,8477497.0,Jon Merrill,Dakota Mermis,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,David Savard,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,01:44,18:16,right,faceoff,30,1,REG,-69.0,22.0,O,,,0.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,104,169.0,MIN,1.0,8477919.0,8477497.0,,5,5,5v5,8475750.0,8477541.0,8474034.0,8477919.0,8475149.0,8476875.0,8480018.0,8483515.0,8475233.0,8477497.0,Jon Merrill,Dakota Mermis,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,David Savard,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,01:45,18:15,right,blocked-shot,31,1,REG,-69.0,13.0,D,,,0.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,105,169.0,MTL,0.0,8475149.0,8480018.0,,5,5,5v5,8475750.0,8477541.0,8474034.0,8477919.0,8475149.0,8476875.0,8480018.0,8483515.0,8475233.0,8477497.0,Jon Merrill,Dakota Mermis,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,David Savard,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,02:04,17:56,right,takeaway,34,1,REG,31.0,38.0,D,,,0.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,124,69.0,MIN,1.0,8475149.0,,,5,5,5v5,8475750.0,8477541.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,Jon Merrill,Dakota Mermis,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,02:25,17:35,right,shot-on-goal,38,1,REG,66.0,-33.0,O,wrist,8479406.0,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,145,34.0,MTL,0.0,8481540.0,,,5,5,5v5,8475750.0,8478136.0,8475220.0,8477919.0,8478864.0,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,Jon Merrill,Jake Middleton,Marcus Foligno,Frederick Gaudreau,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,02:29,17:31,right,hit,39,1,REG,75.0,6.0,D,,,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,149,25.0,MIN,1.0,8475220.0,8480018.0,,5,5,5v5,8475750.0,8478136.0,8475220.0,8477919.0,8478864.0,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,Jon Merrill,Jake Middleton,Marcus Foligno,Frederick Gaudreau,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,02:35,17:25,right,takeaway,41,1,REG,43.0,40.0,D,,,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,155,57.0,MIN,1.0,8475220.0,,,5,5,5v5,8475750.0,8478136.0,8475220.0,8477919.0,8478864.0,8480018.0,8481540.0,8480192.0,8481593.0,8481058.0,Jon Merrill,Jake Middleton,Marcus Foligno,Frederick Gaudreau,Kirill Kaprizov,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Jayden Struble,Jesse Ylönen,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,02:44,17:16,right,hit,46,1,REG,-98.0,15.0,D,,,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,164,198.0,MTL,0.0,8481593.0,8475220.0,,5,5,5v5,8478136.0,8482122.0,8475220.0,8482079.0,8478864.0,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Kirill Kaprizov,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,02:46,17:14,right,giveaway,47,1,REG,-97.0,-5.0,D,,,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,166,197.0,MTL,0.0,8480192.0,,,5,5,5v5,8478136.0,8482122.0,8475220.0,8482079.0,8478864.0,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Kirill Kaprizov,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,02:54,17:06,right,giveaway,48,1,REG,-85.0,-31.0,O,,,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,174,185.0,MIN,1.0,8475220.0,,,5,5,5v5,8478136.0,8482122.0,8475220.0,8482079.0,8478864.0,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Kirill Kaprizov,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,03:23,16:37,right,takeaway,54,1,REG,9.0,11.0,N,,,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,203,91.0,MIN,1.0,8479968.0,,,5,5,5v5,8479968.0,8479520.0,8474567.0,8480980.0,8482094.0,8478477.0,8482087.0,8482476.0,8482111.0,8481058.0,Vinni Lettieri,Brandon Duhaime,Zach Bogosian,Connor Dewar,Daemon Hunt,Mitchell Stephens,Kaiden Guhle,Emil Heineman,Justin Barron,Jesse Ylönen,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,03:33,16:27,right,hit,57,1,REG,-99.0,-12.0,D,,,1.0,1.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,213,199.0,MTL,0.0,8482111.0,8479520.0,,5,5,5v5,8479968.0,8479520.0,8474567.0,8480980.0,8482094.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Vinni Lettieri,Brandon Duhaime,Zach Bogosian,Connor Dewar,Daemon Hunt,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,03:39,16:21,right,shot-on-goal,58,1,REG,-78.0,5.0,O,tip-in,8478470.0,1.0,2.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,219,178.0,MIN,1.0,8479968.0,,,5,5,5v5,8479968.0,8479520.0,8474567.0,8480980.0,8482094.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Vinni Lettieri,Brandon Duhaime,Zach Bogosian,Connor Dewar,Daemon Hunt,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,03:40,16:20,right,shot-on-goal,59,1,REG,-78.0,19.0,O,wrist,8478470.0,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,220,178.0,MIN,1.0,8479968.0,,,5,5,5v5,8479968.0,8479520.0,8474567.0,8480980.0,8482094.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Vinni Lettieri,Brandon Duhaime,Zach Bogosian,Connor Dewar,Daemon Hunt,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,05:20,14:40,right,blocked-shot,77,1,REG,-59.0,0.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,320,159.0,MTL,0.0,8482122.0,8481593.0,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,05:57,14:03,right,giveaway,79,1,REG,95.0,13.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,357,5.0,MIN,1.0,8475750.0,,,5,5,5v5,8475750.0,8478136.0,8474034.0,8477919.0,8475149.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Jon Merrill,Jake Middleton,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,06:07,13:53,right,giveaway,80,1,REG,89.0,32.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,367,11.0,MIN,1.0,8475750.0,,,5,5,5v5,8475750.0,8478136.0,8474034.0,8477919.0,8475149.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Jon Merrill,Jake Middleton,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,06:11,13:49,right,hit,82,1,REG,69.0,40.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,371,31.0,MIN,1.0,8478136.0,8475848.0,,5,5,5v5,8475750.0,8478136.0,8474034.0,8477919.0,8475149.0,8475848.0,8480192.0,8477989.0,8476469.0,8482111.0,Jon Merrill,Jake Middleton,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,07:20,12:40,right,hit,98,1,REG,93.0,30.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,440,7.0,MIN,1.0,8482122.0,8476981.0,,5,5,5v5,8477541.0,8482122.0,8479968.0,8475220.0,8480980.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dakota Mermis,Brock Faber,Vinni Lettieri,Marcus Foligno,Connor Dewar,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,07:47,12:13,right,blocked-shot,101,1,REG,38.0,32.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,467,62.0,MIN,1.0,8476875.0,8479968.0,,5,5,5v5,8482122.0,8479968.0,8479520.0,8480980.0,8471274.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Brock Faber,Vinni Lettieri,Brandon Duhaime,Connor Dewar,Alex Goligoski,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,08:18,11:42,right,takeaway,113,1,REG,-96.0,7.0,O,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,498,196.0,MIN,1.0,8475149.0,,,5,5,5v5,8478136.0,8481557.0,8478493.0,8474567.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Matt Boldy,Joel Eriksson Ek,Zach Bogosian,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,08:42,11:18,right,blocked-shot,115,1,REG,-43.0,-36.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,522,143.0,MTL,0.0,8481557.0,8482111.0,,5,5,5v5,8478136.0,8481557.0,8478493.0,8474567.0,8478864.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Matt Boldy,Joel Eriksson Ek,Zach Bogosian,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,09:07,10:53,right,hit,122,1,REG,49.0,-39.0,D,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,547,51.0,MIN,1.0,8475750.0,8475848.0,,5,5,5v5,8475750.0,8481557.0,8482079.0,8482094.0,8478864.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Jon Merrill,Matt Boldy,Marco Rossi,Daemon Hunt,Kirill Kaprizov,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,09:40,10:20,right,stoppage,130,1,REG,,,,,,1.0,3.0,high-stick,tv-timeout,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,580,,,,,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,09:40,10:20,right,faceoff,133,1,REG,-69.0,-22.0,O,,,1.0,3.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,580,169.0,MIN,1.0,8481557.0,8478133.0,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,09:48,10:12,right,shot-on-goal,134,1,REG,-84.0,-28.0,O,wrist,8478470.0,1.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,588,184.0,MIN,1.0,8478493.0,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,09:50,10:10,right,stoppage,135,1,REG,,,,,,1.0,4.0,puck-in-netting,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,590,,,,,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,09:50,10:10,right,faceoff,136,1,REG,-69.0,-22.0,D,,,1.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,590,169.0,MTL,0.0,8477497.0,8478493.0,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,10:12,09:48,right,faceoff,140,1,REG,20.0,22.0,N,,,1.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,612,80.0,MTL,0.0,8480018.0,8477919.0,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,10:12,09:48,right,stoppage,137,1,REG,,,,,,1.0,4.0,offside,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,612,,,,,,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,10:36,09:24,right,stoppage,141,1,REG,,,,,,1.0,4.0,icing,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,636,,,,,,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,10:36,09:24,right,faceoff,142,1,REG,69.0,-22.0,O,,,1.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,636,31.0,MTL,0.0,8480018.0,8477919.0,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,11:07,08:53,right,giveaway,146,1,REG,-76.0,12.0,O,,,1.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,667,176.0,MIN,1.0,8475149.0,,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8475848.0,8480018.0,8482087.0,8481540.0,8482111.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,11:22,08:38,right,shot-on-goal,150,1,REG,73.0,-39.0,O,wrist,8479406.0,2.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,682,27.0,MTL,0.0,8476469.0,,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8475848.0,8480018.0,8480192.0,8476469.0,8481593.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Nick Suzuki,Johnathan Kovacevic,Joel Armia,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,11:42,08:18,right,takeaway,154,1,REG,89.0,33.0,O,,,2.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,702,11.0,MTL,0.0,8477989.0,,,5,5,5v5,8481557.0,8475220.0,8474567.0,8471274.0,8477919.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Matt Boldy,Marcus Foligno,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,11:53,08:07,right,missed-shot,158,1,REG,-73.0,-2.0,O,tip-in,8478470.0,2.0,4.0,wide-right,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,713,173.0,MIN,1.0,8475220.0,,,5,5,5v5,8475750.0,8477541.0,8481557.0,8475220.0,8482079.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Jon Merrill,Dakota Mermis,Matt Boldy,Marcus Foligno,Marco Rossi,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,11:58,08:02,right,hit,159,1,REG,-76.0,39.0,D,,,2.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,718,176.0,MTL,0.0,8480192.0,8481557.0,,5,5,5v5,8475750.0,8477541.0,8481557.0,8475220.0,8482079.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Jon Merrill,Dakota Mermis,Matt Boldy,Marcus Foligno,Marco Rossi,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,12:42,07:18,right,hit,165,1,REG,-86.0,-35.0,D,,,2.0,4.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,762,186.0,MTL,0.0,8482476.0,8479968.0,,5,5,5v5,8482122.0,8479968.0,8475220.0,8482079.0,8482094.0,8476875.0,8478477.0,8482476.0,8481058.0,8475233.0,Brock Faber,Vinni Lettieri,Marcus Foligno,Marco Rossi,Daemon Hunt,Mike Matheson,Mitchell Stephens,Emil Heineman,Jesse Ylönen,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,12:45,07:15,right,shot-on-goal,166,1,REG,-33.0,13.0,O,wrist,8478470.0,2.0,5.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,765,133.0,MIN,1.0,8482122.0,,,5,5,5v5,8482122.0,8479968.0,8475220.0,8482079.0,8482094.0,8476875.0,8478477.0,8482476.0,8481058.0,8475233.0,Brock Faber,Vinni Lettieri,Marcus Foligno,Marco Rossi,Daemon Hunt,Mike Matheson,Mitchell Stephens,Emil Heineman,Jesse Ylönen,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
