period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,02:23,17:37,right,blocked-shot,41,1,REG,53.0,-27.0,D,,,,2.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,143,47.0,MTL,1.0,8478432.0,8476469.0,,5,5,5v5,8476875.0,8483515.0,8480192.0,8476469.0,8478133.0,,8475279.0,8477952.0,8478432.0,8473507.0,8479337.0,,Mike Matheson,Juraj Slafkovsky,Johnathan Kovacevic,Joel Armia,Jake Evans,,Ben Chiarot,Robby Fabbri,Christian Fischer,Jeff Petry,Alex DeBrincat,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,02:30,17:30,right,giveaway,43,1,REG,32.0,37.0,D,,,,2.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,150,68.0,MTL,1.0,8478133.0,,,5,5,5v5,8476875.0,8483515.0,8480192.0,8476469.0,8478133.0,,8475279.0,8477952.0,8480011.0,8478432.0,8473507.0,,Mike Matheson,Juraj Slafkovsky,Johnathan Kovacevic,Joel Armia,Jake Evans,,Ben Chiarot,Robby Fabbri,Klim Kostin,Christian Fischer,Jeff Petry,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,02:33,17:27,right,shot-on-goal,44,1,REG,49.0,-19.0,O,,wrist,8474596.0,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,153,51.0,DET,0.0,8477952.0,,,5,5,5v5,8476875.0,8483515.0,8480192.0,8476469.0,8478133.0,,8475279.0,8477952.0,8480011.0,8478432.0,8473507.0,,Mike Matheson,Juraj Slafkovsky,Johnathan Kovacevic,Joel Armia,Jake Evans,,Ben Chiarot,Robby Fabbri,Klim Kostin,Christian Fischer,Jeff Petry,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,03:10,16:50,right,missed-shot,50,1,REG,-37.0,-29.0,O,wide-left,wrist,8478024.0,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,190,137.0,MTL,1.0,8481058.0,,,5,5,5v5,8478477.0,8480184.0,8476469.0,8481593.0,8481058.0,,8475279.0,8482078.0,8480011.0,8473507.0,8477946.0,,Mitchell Stephens,Gustav Lindström,Joel Armia,Jayden Struble,Jesse Ylönen,,Ben Chiarot,Lucas Raymond,Klim Kostin,Jeff Petry,Dylan Larkin,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,03:27,16:33,right,takeaway,57,1,REG,-9.0,-29.0,N,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,207,109.0,MTL,1.0,8481540.0,,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481593.0,8477497.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Nick Suzuki,Cole Caufield,Gustav Lindström,Jayden Struble,Sean Monahan,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,03:33,16:27,right,takeaway,58,1,REG,-59.0,-36.0,D,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,213,159.0,DET,0.0,8477946.0,,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481593.0,8477497.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Nick Suzuki,Cole Caufield,Gustav Lindström,Jayden Struble,Sean Monahan,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,03:42,16:18,right,blocked-shot,59,1,REG,78.0,8.0,D,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,222,22.0,MTL,1.0,8477946.0,8480018.0,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481593.0,8477497.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Nick Suzuki,Cole Caufield,Gustav Lindström,Jayden Struble,Sean Monahan,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,03:50,16:10,right,giveaway,60,1,REG,70.0,40.0,D,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,230,30.0,MTL,1.0,8481593.0,,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481593.0,8477497.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Nick Suzuki,Cole Caufield,Gustav Lindström,Jayden Struble,Sean Monahan,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,04:00,16:00,right,stoppage,61,1,REG,,,,icing,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,240,,,,,,,5,5,5v5,8475848.0,8476981.0,8482087.0,8477989.0,8482111.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,04:00,16:00,right,faceoff,63,1,REG,-69.0,-22.0,D,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,240,169.0,DET,0.0,8477946.0,8476981.0,,5,5,5v5,8475848.0,8476981.0,8482087.0,8477989.0,8482111.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,05:34,14:26,right,hit,77,1,REG,41.0,-40.0,O,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,334,59.0,DET,0.0,8477456.0,8483515.0,,5,5,5v5,8476875.0,8483515.0,8480192.0,8476871.0,8478133.0,,8475279.0,8479992.0,8477456.0,8473507.0,8479337.0,,Mike Matheson,Juraj Slafkovsky,Johnathan Kovacevic,Tanner Pearson,Jake Evans,,Ben Chiarot,Michael Rasmussen,J.T. Compher,Jeff Petry,Alex DeBrincat,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,05:38,14:22,right,missed-shot,78,1,REG,43.0,30.0,O,wide-left,wrist,8474596.0,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,338,57.0,DET,0.0,8479992.0,,,5,5,5v5,8476875.0,8483515.0,8480192.0,8476871.0,8478133.0,,8475279.0,8479992.0,8477456.0,8473507.0,8479337.0,,Mike Matheson,Juraj Slafkovsky,Johnathan Kovacevic,Tanner Pearson,Jake Evans,,Ben Chiarot,Michael Rasmussen,J.T. Compher,Jeff Petry,Alex DeBrincat,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,06:17,13:43,right,blocked-shot,87,1,REG,-64.0,-16.0,D,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,377,164.0,DET,0.0,8481593.0,8475718.0,,5,5,5v5,8478477.0,8480184.0,8476469.0,8481593.0,8481058.0,,8475718.0,8478466.0,8480011.0,8478432.0,8476906.0,,Mitchell Stephens,Gustav Lindström,Joel Armia,Jayden Struble,Jesse Ylönen,,Justin Holl,Daniel Sprong,Klim Kostin,Christian Fischer,Shayne Gostisbehere,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,06:22,13:38,right,blocked-shot,88,1,REG,-65.0,6.0,D,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,382,165.0,DET,0.0,8476469.0,8476906.0,,5,5,5v5,8478477.0,8480184.0,8476469.0,8481593.0,8481058.0,,8475718.0,8478466.0,8480011.0,8478432.0,8476906.0,,Mitchell Stephens,Gustav Lindström,Joel Armia,Jayden Struble,Jesse Ylönen,,Justin Holl,Daniel Sprong,Klim Kostin,Christian Fischer,Shayne Gostisbehere,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,06:30,13:30,right,hit,91,1,REG,99.0,2.0,O,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,390,1.0,DET,0.0,8478466.0,8480184.0,,5,5,5v5,8478477.0,8480184.0,8476469.0,8481593.0,8481058.0,,8478466.0,8480011.0,8478432.0,8481542.0,8478013.0,,Mitchell Stephens,Gustav Lindström,Joel Armia,Jayden Struble,Jesse Ylönen,,Daniel Sprong,Klim Kostin,Christian Fischer,Moritz Seider,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,06:38,13:22,right,blocked-shot,96,1,REG,-67.0,7.0,D,,,,3.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,398,167.0,DET,0.0,8476469.0,8478013.0,,5,5,5v5,8480018.0,8482087.0,8476469.0,8481593.0,8477497.0,,8478466.0,8480011.0,8481542.0,8477946.0,8478013.0,,Nick Suzuki,Kaiden Guhle,Joel Armia,Jayden Struble,Sean Monahan,,Daniel Sprong,Klim Kostin,Moritz Seider,Dylan Larkin,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,07:11,12:49,right,shot-on-goal,101,1,REG,81.0,21.0,O,,snap,8474596.0,4.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,431,19.0,DET,0.0,8480813.0,,,5,5,5v5,8480018.0,8482087.0,8481540.0,8482111.0,8477497.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,Sean Monahan,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,07:13,12:47,right,delayed-penalty,102,1,REG,,,,,,,4.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,433,,MTL,1.0,,,,5,5,5v5,8480018.0,8482087.0,8481540.0,8482111.0,8477497.0,,8482078.0,8481542.0,8477946.0,8480813.0,8478013.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,Sean Monahan,,Lucas Raymond,Moritz Seider,Dylan Larkin,Joe Veleno,Jake Walman,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,07:19,12:41,right,blocked-shot,103,1,REG,70.0,0.0,D,,,,4.0,0.0,0.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,439,30.0,MTL,1.0,8482078.0,8482111.0,,5,6,5v6,8480018.0,8482087.0,8481540.0,8482111.0,8477497.0,,8482078.0,8481542.0,8474102.0,8477946.0,8480813.0,8478013.0,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,Sean Monahan,,Lucas Raymond,Moritz Seider,David Perron,Dylan Larkin,Joe Veleno,Jake Walman,8474596.0,,Jake Allen,
1,07:21,12:39,right,goal,105,1,REG,82.0,-13.0,O,,wrist,8474596.0,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,441,18.0,DET,0.0,8480813.0,8482078.0,8478013.0,5,5,5v5,8476875.0,8475848.0,8476981.0,8480192.0,8477989.0,,8475279.0,8477952.0,8477429.0,8473507.0,8474102.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,,Ben Chiarot,Robby Fabbri,Andrew Copp,Jeff Petry,David Perron,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,07:21,12:39,right,faceoff,108,1,REG,0.0,0.0,N,,,,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,441,100.0,MTL,1.0,8477989.0,8477429.0,,5,5,5v5,8476875.0,8475848.0,8476981.0,8480192.0,8477989.0,,8475279.0,8477952.0,8477429.0,8473507.0,8474102.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,,Ben Chiarot,Robby Fabbri,Andrew Copp,Jeff Petry,David Perron,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,07:33,12:27,right,missed-shot,109,1,REG,-31.0,-23.0,O,wide-left,wrist,8478024.0,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,453,131.0,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8475848.0,8476981.0,8480192.0,8477989.0,,8475279.0,8477952.0,8477429.0,8473507.0,8474102.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,,Ben Chiarot,Robby Fabbri,Andrew Copp,Jeff Petry,David Perron,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,08:08,11:52,right,blocked-shot,115,1,REG,-62.0,-28.0,D,,,,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,488,162.0,DET,0.0,8475848.0,8473507.0,,5,5,5v5,8475848.0,8476981.0,8482087.0,8482111.0,8478133.0,,8475279.0,8477952.0,8479992.0,8477456.0,8473507.0,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,,Ben Chiarot,Robby Fabbri,Michael Rasmussen,J.T. Compher,Jeff Petry,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,08:10,11:50,right,blocked-shot,116,1,REG,-73.0,-12.0,D,,,,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,490,173.0,DET,0.0,8475848.0,8473507.0,,5,5,5v5,8475848.0,8476981.0,8482087.0,8482111.0,8478133.0,,8475279.0,8477952.0,8479992.0,8477456.0,8473507.0,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,,Ben Chiarot,Robby Fabbri,Michael Rasmussen,J.T. Compher,Jeff Petry,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,08:23,11:37,right,takeaway,121,1,REG,74.0,-2.0,D,,,,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,503,26.0,MTL,1.0,8476871.0,,,5,5,5v5,8483515.0,8482087.0,8482111.0,8476871.0,8478133.0,,8475718.0,8479992.0,8477456.0,8476906.0,8479337.0,,Juraj Slafkovsky,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,Justin Holl,Michael Rasmussen,J.T. Compher,Shayne Gostisbehere,Alex DeBrincat,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,08:56,11:04,right,stoppage,127,1,REG,,,,icing,,,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,536,,,,,,,5,5,5v5,8478477.0,8483515.0,8482087.0,8476469.0,8482111.0,,8475279.0,8478466.0,8480011.0,8478432.0,8473507.0,,Mitchell Stephens,Juraj Slafkovsky,Kaiden Guhle,Joel Armia,Justin Barron,,Ben Chiarot,Daniel Sprong,Klim Kostin,Christian Fischer,Jeff Petry,,8474596.0,8478024.0,Jake Allen,Ville Husso
1,08:56,11:04,right,faceoff,129,1,REG,69.0,-22.0,D,,,,4.0,0.0,1.0,0.0,,,,,,2023020361,20232024,2023-12-02,2,Centre Bell,536,31.0,MTL,1.0,8478477.0,8478432.0,,5,5,5v5,8478477.0,8483515.0,8482087.0,8476469.0,8482111.0,,8475279.0,8478466.0,8480011.0,8478432.0,8473507.0,,Mitchell Stephens,Juraj Slafkovsky,Kaiden Guhle,Joel Armia,Justin Barron,,Ben Chiarot,Daniel Sprong,Klim Kostin,Christian Fischer,Jeff Petry,,8474596.0,8478024.0,Jake Allen,Ville Husso
