period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,19:29,00:31,right,stoppage,260,1,REG,,,,goalie-stopped-after-sog,,,10.0,13.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1169,,,,,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476422.0,8481601.0,8477392.0,8480222.0,8476419.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Mike Reilly,Simon Holmstrom,Hudson Fasching,Sebastian Aho,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
1,19:29,00:31,right,faceoff,263,1,REG,69.0,-22.0,O,,,,10.0,13.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1169,31.0,NYI,0.0,8476419.0,8477497.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476422.0,8481601.0,8477392.0,8480222.0,8476419.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Mike Reilly,Simon Holmstrom,Hudson Fasching,Sebastian Aho,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
1,19:37,00:23,right,shot-on-goal,264,1,REG,-60.0,-32.0,O,,wrist,8473575.0,10.0,14.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1177,160.0,MTL,1.0,8477497.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476422.0,8481601.0,8477392.0,8480222.0,8476419.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Mike Reilly,Simon Holmstrom,Hudson Fasching,Sebastian Aho,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
1,19:39,00:21,right,faceoff,267,1,REG,-69.0,-22.0,O,,,,10.0,14.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1179,169.0,MTL,1.0,8477497.0,8476419.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8473504.0,8481014.0,8476419.0,8475231.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Cal Clutterbuck,Alexander Romanov,Jean-Gabriel Pageau,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
1,19:39,00:21,right,stoppage,265,1,REG,,,,goalie-stopped-after-sog,,,10.0,14.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1179,,,,,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8473504.0,8481014.0,8476419.0,8475231.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Cal Clutterbuck,Alexander Romanov,Jean-Gabriel Pageau,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
1,19:40,00:20,right,shot-on-goal,268,1,REG,-38.0,-10.0,O,,snap,8473575.0,10.0,15.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1180,138.0,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8473504.0,8481014.0,8476419.0,8475231.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Cal Clutterbuck,Alexander Romanov,Jean-Gabriel Pageau,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
1,20:00,00:00,right,period-end,269,1,REG,,,,,,,10.0,15.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1200,,,,,,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8476422.0,8473504.0,8477392.0,8480222.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,00:00,20:00,left,period-start,274,2,REG,,,,,,,10.0,15.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1200,,,,,,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8476422.0,8473504.0,8477392.0,8480222.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,00:00,20:00,left,faceoff,277,2,REG,0.0,0.0,N,,,,10.0,15.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1200,0.0,MTL,1.0,8477989.0,8475231.0,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8476422.0,8473504.0,8477392.0,8480222.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,00:08,19:52,left,missed-shot,278,2,REG,87.0,7.0,O,wide-left,backhand,8473575.0,10.0,15.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1208,87.0,MTL,1.0,8475848.0,,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8476422.0,8473504.0,8477392.0,8480222.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,00:10,19:50,left,blocked-shot,279,2,REG,84.0,-1.0,D,,,,10.0,15.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1210,84.0,NYI,0.0,8476469.0,8480222.0,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8476422.0,8473504.0,8477392.0,8480222.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,01:36,18:24,left,shot-on-goal,289,2,REG,88.0,6.0,O,,wrap-around,8473575.0,10.0,16.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1296,88.0,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8477500.0,8478115.0,8475151.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Bo Horvat,Pierre Engvall,Kyle Palmieri,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,01:56,18:04,left,shot-on-goal,295,2,REG,-42.0,-2.0,O,,snap,8478470.0,11.0,16.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1316,-42.0,NYI,0.0,8478115.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8478115.0,8475151.0,8481014.0,8475754.0,8474145.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Pierre Engvall,Kyle Palmieri,Alexander Romanov,Brock Nelson,Robert Bortuzzo,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,01:58,18:02,left,faceoff,299,2,REG,-69.0,-22.0,D,,,,11.0,16.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1318,-69.0,MTL,1.0,8478133.0,8481601.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,01:58,18:02,left,stoppage,296,2,REG,,,,goalie-stopped-after-sog,,,11.0,16.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1318,,,,,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,02:15,17:45,left,missed-shot,300,2,REG,67.0,11.0,O,wide-right,tip-in,8473575.0,11.0,16.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1335,67.0,MTL,1.0,8478133.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,02:27,17:33,left,shot-on-goal,301,2,REG,31.0,-20.0,O,,wrist,8473575.0,11.0,17.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1347,31.0,MTL,1.0,8482111.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,02:28,17:32,left,shot-on-goal,302,2,REG,75.0,5.0,O,,wrist,8473575.0,11.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1348,75.0,MTL,1.0,8477497.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,02:31,17:29,left,giveaway,303,2,REG,38.0,34.0,D,,,,11.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1351,38.0,NYI,0.0,8481601.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,02:34,17:26,left,blocked-shot,304,2,REG,81.0,5.0,D,,,,11.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1354,81.0,NYI,0.0,8478133.0,8481541.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,03:03,16:57,left,delayed-penalty,314,2,REG,,,,,,,11.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1383,,MTL,1.0,,,,5,5,5v5,8478477.0,8482087.0,8480192.0,8479543.0,8481058.0,,8476422.0,8473504.0,8477392.0,8480222.0,8475231.0,,Mitchell Stephens,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,03:05,16:55,left,penalty,315,2,REG,-92.0,30.0,D,,,,11.0,18.0,,MIN,tripping,2.0,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1385,-92.0,MTL,1.0,8480192.0,8475231.0,,4,5,4v5,8476875.0,8478477.0,8477989.0,8475233.0,,,8480865.0,8478445.0,8477500.0,8475151.0,8475754.0,,Mike Matheson,Mitchell Stephens,Christian Dvorak,David Savard,,,Noah Dobson,Mathew Barzal,Bo Horvat,Kyle Palmieri,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,03:05,16:55,left,faceoff,319,2,REG,-69.0,-22.0,D,,,,11.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1385,-69.0,MTL,1.0,8478477.0,8477500.0,,4,5,4v5,8476875.0,8478477.0,8477989.0,8475233.0,,,8480865.0,8478445.0,8477500.0,8475151.0,8475754.0,,Mike Matheson,Mitchell Stephens,Christian Dvorak,David Savard,,,Noah Dobson,Mathew Barzal,Bo Horvat,Kyle Palmieri,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,03:58,16:02,left,shot-on-goal,320,2,REG,-78.0,12.0,O,,wrist,8478470.0,12.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1438,-78.0,NYI,0.0,8475754.0,,,4,5,5v4,8476875.0,8478477.0,8477989.0,8475233.0,,,8480865.0,8478445.0,8477500.0,8475151.0,8475754.0,,Mike Matheson,Mitchell Stephens,Christian Dvorak,David Savard,,,Noah Dobson,Mathew Barzal,Bo Horvat,Kyle Palmieri,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,04:13,15:47,left,missed-shot,321,2,REG,-55.0,12.0,O,high-and-wide-left,wrist,8478470.0,12.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1453,-55.0,NYI,0.0,8477500.0,,,4,5,5v4,8476875.0,8478477.0,8477989.0,8475233.0,,,8480865.0,8478445.0,8477500.0,8475151.0,8475754.0,,Mike Matheson,Mitchell Stephens,Christian Dvorak,David Savard,,,Noah Dobson,Mathew Barzal,Bo Horvat,Kyle Palmieri,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,04:29,15:31,left,shot-on-goal,322,2,REG,-64.0,-26.0,O,,slap,8478470.0,13.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1469,-64.0,NYI,0.0,8475151.0,,,4,5,5v4,8476875.0,8478477.0,8477989.0,8475233.0,,,8480865.0,8478445.0,8477500.0,8475151.0,8475754.0,,Mike Matheson,Mitchell Stephens,Christian Dvorak,David Savard,,,Noah Dobson,Mathew Barzal,Bo Horvat,Kyle Palmieri,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,04:35,15:25,left,shot-on-goal,323,2,REG,-63.0,7.0,O,,tip-in,8478470.0,14.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1475,-63.0,NYI,0.0,8477500.0,,,4,5,5v4,8476875.0,8478477.0,8477989.0,8475233.0,,,8480865.0,8478445.0,8477500.0,8475151.0,8475754.0,,Mike Matheson,Mitchell Stephens,Christian Dvorak,David Savard,,,Noah Dobson,Mathew Barzal,Bo Horvat,Kyle Palmieri,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,04:37,15:23,left,stoppage,324,2,REG,,,,goalie-stopped-after-sog,,,14.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1477,,,,,,,4,5,4v5,8482087.0,8476469.0,8482111.0,8478133.0,,,8476422.0,8478115.0,8480222.0,8475314.0,8476419.0,,Kaiden Guhle,Joel Armia,Justin Barron,Jake Evans,,,Mike Reilly,Pierre Engvall,Sebastian Aho,Anders Lee,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,04:37,15:23,left,faceoff,327,2,REG,-69.0,22.0,O,,,,14.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1477,-69.0,NYI,0.0,8476419.0,8478133.0,,4,5,5v4,8482087.0,8476469.0,8482111.0,8478133.0,,,8476422.0,8478115.0,8480222.0,8475314.0,8476419.0,,Kaiden Guhle,Joel Armia,Justin Barron,Jake Evans,,,Mike Reilly,Pierre Engvall,Sebastian Aho,Anders Lee,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,04:39,15:21,left,missed-shot,328,2,REG,-34.0,17.0,O,wide-right,snap,8478470.0,14.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1479,-34.0,NYI,0.0,8476422.0,,,4,5,5v4,8482087.0,8476469.0,8482111.0,8478133.0,,,8476422.0,8478115.0,8480222.0,8475314.0,8476419.0,,Kaiden Guhle,Joel Armia,Justin Barron,Jake Evans,,,Mike Reilly,Pierre Engvall,Sebastian Aho,Anders Lee,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,05:17,14:43,left,hit,336,2,REG,-8.0,-42.0,N,,,,14.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1517,-8.0,NYI,0.0,8473504.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8481593.0,8482111.0,,8476422.0,8473504.0,8477392.0,8480222.0,8476419.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Justin Barron,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,05:26,14:34,left,hit,338,2,REG,36.0,41.0,D,,,,14.0,18.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1526,36.0,NYI,0.0,8476419.0,8481593.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8476422.0,8473504.0,8477392.0,8480222.0,8476419.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,05:40,14:20,left,shot-on-goal,341,2,REG,60.0,-18.0,O,,wrist,8473575.0,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1540,60.0,MTL,1.0,8481540.0,,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8481541.0,8473504.0,8477392.0,8474145.0,8475231.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Samuel Bolduc,Cal Clutterbuck,Hudson Fasching,Robert Bortuzzo,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,05:48,14:12,left,hit,342,2,REG,82.0,-39.0,O,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1548,82.0,MTL,1.0,8483515.0,8474145.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8481541.0,8473504.0,8477392.0,8474145.0,8475231.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Samuel Bolduc,Cal Clutterbuck,Hudson Fasching,Robert Bortuzzo,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,05:54,14:06,left,hit,343,2,REG,-59.0,40.0,O,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1554,-59.0,NYI,0.0,8477392.0,8481593.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8481541.0,8473504.0,8477392.0,8474145.0,8475231.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Samuel Bolduc,Cal Clutterbuck,Hudson Fasching,Robert Bortuzzo,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,05:58,14:02,left,blocked-shot,345,2,REG,-79.0,-2.0,D,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1558,-79.0,MTL,1.0,8473504.0,8480192.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8481541.0,8480865.0,8473504.0,8477392.0,8475231.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Samuel Bolduc,Noah Dobson,Cal Clutterbuck,Hudson Fasching,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,06:31,13:29,left,stoppage,355,2,REG,,,,puck-in-netting,,,14.0,19.0,tv-timeout,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1591,,,,,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,06:31,13:29,left,faceoff,357,2,REG,69.0,-22.0,O,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1591,69.0,MTL,1.0,8478133.0,8477500.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,06:33,13:27,left,blocked-shot,358,2,REG,58.0,-6.0,D,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1593,58.0,NYI,0.0,8476875.0,8475314.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,06:34,13:26,left,stoppage,359,2,REG,,,,puck-in-netting,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1594,,,,,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,06:34,13:26,left,faceoff,360,2,REG,69.0,-22.0,O,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1594,69.0,MTL,1.0,8478133.0,8477500.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,06:39,13:21,left,takeaway,361,2,REG,89.0,-33.0,D,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1599,89.0,NYI,0.0,8480865.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,06:50,13:10,left,hit,362,2,REG,-98.0,20.0,O,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1610,-98.0,NYI,0.0,8477500.0,8478133.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,07:02,12:58,left,blocked-shot,363,2,REG,83.0,0.0,O,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1622,83.0,MTL,1.0,8475233.0,8476981.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,07:12,12:48,left,stoppage,364,2,REG,,,,icing,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1632,,,,,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
