period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,awayScore,homeScore,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
3,15:04,04:56,right,shot-on-goal,726,3,REG,39.0,-31.0,O,,wrist,8474596.0,31.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3304,VAN,0.0,8474574.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480887.0,,8478444.0,8476468.0,8476858.0,8474574.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Tyler Myers,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,39.0,-31.0
3,15:18,04:42,right,missed-shot,728,3,REG,-80.0,-15.0,O,wide-left,wrist,8479193.0,31.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3318,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8476858.0,8474574.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Tyler Myers,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,80.0,15.0
3,16:13,03:47,right,missed-shot,739,3,REG,-70.0,27.0,O,wide-right,slap,8479193.0,31.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3373,MTL,1.0,8481540.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8479425.0,8480012.0,8478454.0,8481624.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Filip Hronek,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,70.0,-27.0
3,16:18,03:42,right,blocked-shot,740,3,REG,-78.0,2.0,D,,,,31.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3378,VAN,0.0,8480192.0,8478454.0,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8479425.0,8480012.0,8478454.0,8481624.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Filip Hronek,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-78.0,2.0
3,16:26,03:34,right,shot-on-goal,741,3,REG,-84.0,33.0,O,,snap,8479193.0,31.0,29.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3386,MTL,1.0,8481540.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8479425.0,8480012.0,8478454.0,8481624.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Filip Hronek,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,84.0,-33.0
3,16:28,03:32,right,blocked-shot,742,3,REG,-83.0,8.0,D,,,,31.0,29.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3388,VAN,0.0,8480192.0,8479425.0,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8479425.0,8480012.0,8478454.0,8481624.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Filip Hronek,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-83.0,8.0
3,17:17,02:43,right,missed-shot,751,3,REG,79.0,16.0,O,wide-left,wrist,8474596.0,31.0,29.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3437,VAN,0.0,8476927.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478043.0,8480800.0,8476927.0,8474574.0,8478463.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Sam Lafferty,Quinn Hughes,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,79.0,16.0
3,17:32,02:28,right,stoppage,753,3,REG,,,,hand-pass,,,31.0,29.0,tv-timeout,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3452,,,,,,5,5,5v5,8476875.0,8475848.0,8480018.0,8482111.0,8477497.0,,8478444.0,8476468.0,8476858.0,8480800.0,8474574.0,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Justin Barron,Sean Monahan,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Quinn Hughes,Tyler Myers,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,17:32,02:28,right,faceoff,756,3,REG,69.0,-22.0,O,,,,31.0,29.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3452,VAN,0.0,8476468.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8480018.0,8482111.0,8477497.0,,8478444.0,8476468.0,8476858.0,8480800.0,8474574.0,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Justin Barron,Sean Monahan,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Quinn Hughes,Tyler Myers,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,69.0,-22.0
3,18:03,01:57,right,blocked-shot,759,3,REG,-72.0,0.0,D,,,,31.0,29.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3483,VAN,0.0,8480018.0,8476468.0,,6,5,5v6,8476875.0,8475848.0,8480018.0,8483515.0,8481540.0,8477497.0,8478444.0,8476468.0,8476858.0,8480800.0,8474574.0,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Quinn Hughes,Tyler Myers,,,8479193.0,,Casey DeSmith,-72.0,0.0
3,18:07,01:53,right,shot-on-goal,760,3,REG,-82.0,-11.0,O,,wrist,8479193.0,31.0,30.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3487,MTL,1.0,8483515.0,,,6,5,6v5,8476875.0,8475848.0,8480018.0,8483515.0,8481540.0,8477497.0,8478444.0,8476468.0,8476858.0,8480800.0,8474574.0,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Quinn Hughes,Tyler Myers,,,8479193.0,,Casey DeSmith,82.0,11.0
3,18:30,01:30,right,faceoff,766,3,REG,0.0,0.0,N,,,,31.0,30.0,,4.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3510,VAN,0.0,8480459.0,8478133.0,,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,,8478856.0,8480459.0,8478454.0,8478057.0,8474013.0,,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,Conor Garland,Pius Suter,Noah Juulsen,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,0.0,0.0
3,18:30,01:30,right,goal,763,3,REG,21.0,-35.0,N,,wrist,,31.0,30.0,,4.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3510,VAN,0.0,8478444.0,8478057.0,8474574.0,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,,8478856.0,8480459.0,8478454.0,8478057.0,8474013.0,,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,Conor Garland,Pius Suter,Noah Juulsen,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,21.0,-35.0
3,18:56,01:04,right,shot-on-goal,767,3,REG,13.0,13.0,N,,tip-in,8474596.0,32.0,30.0,,4.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3536,VAN,0.0,8478856.0,,,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,,8478856.0,8480459.0,8478454.0,8478057.0,8474013.0,,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,Conor Garland,Pius Suter,Noah Juulsen,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,13.0,13.0
3,19:11,00:49,right,goal,771,3,REG,-55.0,-14.0,O,,wrist,8479193.0,32.0,30.0,,4.0,2.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3551,MTL,1.0,8482964.0,8480887.0,8474596.0,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474574.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Tyler Myers,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,55.0,14.0
3,19:11,00:49,right,faceoff,775,3,REG,0.0,0.0,N,,,,32.0,30.0,,4.0,2.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3551,VAN,0.0,8476468.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474574.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Tyler Myers,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,0.0,0.0
3,19:42,00:18,right,goal,777,3,REG,64.0,8.0,O,,wrist,,32.0,30.0,,5.0,2.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3582,VAN,0.0,8476858.0,8476468.0,8478444.0,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,,8478043.0,8480459.0,8478454.0,8478057.0,8474013.0,,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,Sam Lafferty,Pius Suter,Noah Juulsen,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,64.0,8.0
3,19:42,00:18,right,faceoff,780,3,REG,0.0,0.0,N,,,,32.0,30.0,,5.0,2.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3582,VAN,0.0,8480459.0,8478133.0,,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,,8478043.0,8480459.0,8478454.0,8478057.0,8474013.0,,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,Sam Lafferty,Pius Suter,Noah Juulsen,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,0.0,0.0
3,19:55,00:05,right,giveaway,781,3,REG,-5.0,15.0,N,,,,32.0,30.0,,5.0,2.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3595,MTL,1.0,8479543.0,,,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,,8478043.0,8480459.0,8478454.0,8478057.0,8474013.0,,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,Sam Lafferty,Pius Suter,Noah Juulsen,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,5.0,-15.0
3,20:00,00:00,right,period-end,782,3,REG,,,,,,,32.0,30.0,,5.0,2.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3600,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20:00,00:00,right,game-end,786,3,REG,,,,,,,32.0,30.0,,5.0,2.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3600,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
