period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,06:59,13:01,left,blocked-shot,330,2,REG,82.0,9.0,D,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1619,82.0,MTL,0.0,8477504.0,8482087.0,,5,5,5v5,8476331.0,8476480.0,8480113.0,8477504.0,8482149.0,8480018.0,8483515.0,8482087.0,8481593.0,8479543.0,Dylan DeMelo,Vladislav Namestnikov,Alex Iafallo,Josh Morrissey,Cole Perfetti,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Jayden Struble,Michael Pezzetta,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,07:05,12:55,left,hit,332,2,REG,13.0,-39.0,N,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1625,13.0,WPG,1.0,8476480.0,8479543.0,,5,5,5v5,8476331.0,8476480.0,8477504.0,8479536.0,8482149.0,8480018.0,8483515.0,8482087.0,8481593.0,8479543.0,Dylan DeMelo,Vladislav Namestnikov,Josh Morrissey,Axel Jonsson-Fjallby,Cole Perfetti,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Jayden Struble,Michael Pezzetta,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,07:21,12:39,left,takeaway,337,2,REG,57.0,41.0,O,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1641,57.0,WPG,1.0,8479536.0,,,5,5,5v5,8476331.0,8480145.0,8481019.0,8480289.0,8479536.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Dylan DeMelo,Neal Pionk,David Gustafsson,Morgan Barron,Axel Jonsson-Fjallby,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,07:23,12:37,left,blocked-shot,339,2,REG,74.0,9.0,D,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1643,74.0,MTL,0.0,8481019.0,8481593.0,,5,5,5v5,8480145.0,8475455.0,8481019.0,8480289.0,8479536.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Neal Pionk,Brenden Dillon,David Gustafsson,Morgan Barron,Axel Jonsson-Fjallby,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,07:53,12:07,left,hit,340,2,REG,97.0,17.0,O,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1673,97.0,WPG,1.0,8479536.0,8482087.0,,5,5,5v5,8480145.0,8475455.0,8481019.0,8480289.0,8479536.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Neal Pionk,Brenden Dillon,David Gustafsson,Morgan Barron,Axel Jonsson-Fjallby,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,07:54,12:06,left,giveaway,341,2,REG,97.0,9.0,D,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1674,97.0,MTL,0.0,8482087.0,,,5,5,5v5,8480145.0,8475455.0,8481019.0,8480289.0,8479536.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Neal Pionk,Brenden Dillon,David Gustafsson,Morgan Barron,Axel Jonsson-Fjallby,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:04,11:56,left,takeaway,342,2,REG,31.0,-37.0,O,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1684,31.0,WPG,1.0,8480145.0,,,5,5,5v5,8480145.0,8475455.0,8481019.0,8480289.0,8479536.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Neal Pionk,Brenden Dillon,David Gustafsson,Morgan Barron,Axel Jonsson-Fjallby,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:05,11:55,left,hit,343,2,REG,24.0,-41.0,N,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1685,24.0,MTL,0.0,8481540.0,8480145.0,,5,5,5v5,8480145.0,8475455.0,8481019.0,8480289.0,8479536.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Neal Pionk,Brenden Dillon,David Gustafsson,Morgan Barron,Axel Jonsson-Fjallby,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:09,11:51,left,shot-on-goal,344,2,REG,68.0,-4.0,O,,wrist,8474596.0,10.0,9.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1689,68.0,WPG,1.0,8480289.0,,,5,5,5v5,8480145.0,8475455.0,8481019.0,8480289.0,8479536.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Neal Pionk,Brenden Dillon,David Gustafsson,Morgan Barron,Axel Jonsson-Fjallby,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:10,11:50,left,shot-on-goal,346,2,REG,79.0,-7.0,O,,backhand,8474596.0,10.0,10.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1690,79.0,WPG,1.0,8480289.0,,,5,5,5v5,8480145.0,8475455.0,8481019.0,8478891.0,8480289.0,8480018.0,8483515.0,8482087.0,8481540.0,8481593.0,Neal Pionk,Brenden Dillon,David Gustafsson,Mason Appleton,Morgan Barron,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:12,11:48,left,stoppage,347,2,REG,,,,goalie-stopped-after-sog,,,10.0,10.0,tv-timeout,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1692,,,,,,,5,5,5v5,8476331.0,8480014.0,8477940.0,8477504.0,8476460.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:12,11:48,left,faceoff,350,2,REG,69.0,-22.0,D,,,,10.0,10.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1692,69.0,MTL,0.0,8477497.0,8476460.0,,5,5,5v5,8476331.0,8480014.0,8477940.0,8477504.0,8476460.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:25,11:35,left,hit,351,2,REG,-97.0,9.0,O,,,,10.0,10.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1705,-97.0,MTL,0.0,8478133.0,8480014.0,,5,5,5v5,8476331.0,8480014.0,8477940.0,8477504.0,8476460.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:42,11:18,left,shot-on-goal,352,2,REG,54.0,-2.0,O,,wrist,8474596.0,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1722,54.0,WPG,1.0,8480014.0,,,5,5,5v5,8476331.0,8480014.0,8477940.0,8477504.0,8476460.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:44,11:16,left,stoppage,353,2,REG,,,,goalie-stopped-after-sog,,,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1724,,,,,,,5,5,5v5,8476331.0,8476480.0,8480113.0,8477504.0,8482149.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Dylan DeMelo,Vladislav Namestnikov,Alex Iafallo,Josh Morrissey,Cole Perfetti,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:44,11:16,left,faceoff,356,2,REG,69.0,-22.0,D,,,,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1724,69.0,MTL,0.0,8477989.0,8482149.0,,5,5,5v5,8476331.0,8476480.0,8480113.0,8477504.0,8482149.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Dylan DeMelo,Vladislav Namestnikov,Alex Iafallo,Josh Morrissey,Cole Perfetti,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,08:59,11:01,left,hit,358,2,REG,98.0,-17.0,D,,,,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1739,98.0,MTL,0.0,8481593.0,8476480.0,,5,5,5v5,8476331.0,8476480.0,8480113.0,8477504.0,8482149.0,8476875.0,8475848.0,8477989.0,8476469.0,8481593.0,Dylan DeMelo,Vladislav Namestnikov,Alex Iafallo,Josh Morrissey,Cole Perfetti,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,09:51,10:09,left,hit,369,2,REG,98.0,-13.0,D,,,,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1791,98.0,MTL,0.0,8482087.0,8478891.0,,5,5,5v5,8480145.0,8475455.0,8476392.0,8478891.0,8475799.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Adam Lowry,Mason Appleton,Nino Niederreiter,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,09:54,10:06,left,blocked-shot,370,2,REG,78.0,1.0,O,,,,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1794,78.0,WPG,1.0,8480145.0,8475799.0,,5,5,5v5,8480145.0,8475455.0,8476392.0,8478891.0,8475799.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Adam Lowry,Mason Appleton,Nino Niederreiter,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,09:55,10:05,left,faceoff,373,2,REG,20.0,-22.0,N,,,,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1795,20.0,MTL,0.0,8477497.0,8476392.0,,5,5,5v5,8480145.0,8475455.0,8476392.0,8478891.0,8480289.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Adam Lowry,Mason Appleton,Morgan Barron,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,09:55,10:05,left,stoppage,371,2,REG,,,,goalie-stopped-after-sog,,,10.0,11.0,player-injury,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1795,,,,,,,5,5,5v5,8480145.0,8475455.0,8476392.0,8478891.0,8480289.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Adam Lowry,Mason Appleton,Morgan Barron,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:07,09:53,left,hit,374,2,REG,-76.0,41.0,D,,,,10.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1807,-76.0,WPG,1.0,8476392.0,8476981.0,,5,5,5v5,8480145.0,8475455.0,8476392.0,8478891.0,8480289.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Adam Lowry,Mason Appleton,Morgan Barron,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:09,09:51,left,shot-on-goal,375,2,REG,-72.0,19.0,O,,wrist,8476945.0,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1809,-72.0,MTL,0.0,8478133.0,,,5,5,5v5,8480145.0,8475455.0,8476392.0,8478891.0,8480289.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Adam Lowry,Mason Appleton,Morgan Barron,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:11,09:49,left,stoppage,376,2,REG,,,,goalie-stopped-after-sog,,,11.0,11.0,tv-timeout,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1811,,,,,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:11,09:49,left,faceoff,379,2,REG,-69.0,22.0,O,,,,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1811,-69.0,MTL,0.0,8480018.0,8476392.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:14,09:46,left,blocked-shot,380,2,REG,-51.0,6.0,D,,,,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1814,-51.0,WPG,1.0,8481540.0,8476331.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:15,09:45,left,missed-shot,381,2,REG,-28.0,2.0,O,above-crossbar,wrist,8476945.0,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1815,-28.0,MTL,0.0,8481540.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:19,09:41,left,blocked-shot,382,2,REG,-82.0,-9.0,D,,,,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1819,-82.0,WPG,1.0,8483515.0,8477504.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:34,09:26,left,faceoff,384,2,REG,-69.0,22.0,D,,,,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1834,-69.0,WPG,1.0,8476392.0,8480018.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:34,09:26,left,stoppage,383,2,REG,,,,puck-in-benches,,,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1834,,,,,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:40,09:20,left,giveaway,385,2,REG,-55.0,-38.0,D,,,,11.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1840,-55.0,WPG,1.0,8476331.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:40,09:20,left,shot-on-goal,386,2,REG,-64.0,-38.0,O,,wrist,8476945.0,12.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1840,-64.0,MTL,0.0,8482087.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:41,09:19,left,missed-shot,387,2,REG,-76.0,2.0,O,wide-right,wrist,8476945.0,12.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1841,-76.0,MTL,0.0,8483515.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:49,09:11,left,stoppage,388,2,REG,,,,puck-in-benches,,,12.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1849,,,,,,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,10:49,09:11,left,faceoff,391,2,REG,-69.0,22.0,D,,,,12.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1849,-69.0,WPG,1.0,8481019.0,8478477.0,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,11:01,08:59,left,giveaway,392,2,REG,70.0,-41.0,O,,,,12.0,11.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1861,70.0,WPG,1.0,8476945.0,,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,11:03,08:57,left,shot-on-goal,393,2,REG,85.0,-6.0,O,,wrist,8474596.0,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1863,85.0,WPG,1.0,8480289.0,,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,11:04,08:56,left,blocked-shot,394,2,REG,83.0,3.0,D,,,,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1864,83.0,MTL,0.0,8479536.0,8481058.0,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,11:15,08:45,left,blocked-shot,395,2,REG,76.0,0.0,D,,,,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1875,76.0,MTL,0.0,8481019.0,8476875.0,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,11:17,08:43,left,missed-shot,396,2,REG,76.0,-17.0,O,wide-right,wrist,8474596.0,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1877,76.0,WPG,1.0,8479536.0,,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,11:23,08:37,left,hit,397,2,REG,99.0,8.0,D,,,,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1883,99.0,MTL,0.0,8475233.0,8480289.0,,5,5,5v5,8481019.0,8480289.0,8480049.0,8479536.0,8477220.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,David Gustafsson,Morgan Barron,Dylan Samberg,Axel Jonsson-Fjallby,Nate Schmidt,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,12:11,07:49,left,blocked-shot,407,2,REG,46.0,6.0,D,,,,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1931,46.0,MTL,0.0,8477504.0,8476469.0,,5,5,5v5,8476331.0,8480014.0,8477940.0,8477504.0,8476460.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Dylan DeMelo,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,12:32,07:28,left,takeaway,410,2,REG,-99.0,-2.0,D,,,,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1952,-99.0,WPG,1.0,8477504.0,,,5,5,5v5,8476331.0,8480014.0,8477940.0,8477504.0,8476460.0,8475848.0,8482087.0,8481593.0,8478133.0,8477497.0,Dylan DeMelo,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Brendan Gallagher,Kaiden Guhle,Jayden Struble,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,12:40,07:20,left,hit,414,2,REG,47.0,25.0,D,,,,12.0,12.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1960,47.0,MTL,0.0,8481593.0,8477940.0,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476981.0,8482087.0,8481593.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Josh Anderson,Kaiden Guhle,Jayden Struble,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
