period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awayScore,homeScore,reason,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,06:50,13:10,right,faceoff,614,3,REG,0.0,0.0,N,,,4.0,1.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2810,100.0,MTL,1.0,8478133.0,8478010.0,,5,5,5v5,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,8478010.0,8478178.0,8476453.0,8474564.0,8479410.0,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Brayden Point,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:55,13:05,right,stoppage,615,3,REG,,,,,,4.0,1.0,offside,16.0,18.0,,,,tv-timeout,,2023020181,20232024,2023-11-07,2,Centre Bell,2815,,,,,,,5,5,5v5,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,8478010.0,8478178.0,8476453.0,8474564.0,8479410.0,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Brayden Point,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:55,13:05,right,faceoff,617,3,REG,-20.0,22.0,N,,,4.0,1.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2815,120.0,MTL,1.0,8478133.0,8478010.0,,5,5,5v5,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,8478010.0,8478178.0,8476453.0,8474564.0,8479410.0,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Brayden Point,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:02,12:58,right,blocked-shot,618,3,REG,-61.0,-34.0,O,,,4.0,1.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2822,161.0,MTL,1.0,8479543.0,8476469.0,,5,5,5v5,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,8478010.0,8478178.0,8476453.0,8474564.0,8479410.0,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Brayden Point,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:15,12:45,right,blocked-shot,619,3,REG,-61.0,-24.0,D,,,4.0,1.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2835,161.0,TBL,0.0,8479543.0,8479410.0,,5,5,5v5,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,8478010.0,8478178.0,8476453.0,8474564.0,8479410.0,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Brayden Point,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:22,12:38,right,shot-on-goal,620,3,REG,-79.0,-11.0,O,tip-in,8477035.0,4.0,1.0,,16.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2842,179.0,MTL,1.0,8478133.0,,,5,5,5v5,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,8478010.0,8478178.0,8476453.0,8474564.0,8479410.0,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Brayden Point,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:24,12:36,right,goal,621,3,REG,-83.0,1.0,O,slap,8477035.0,4.0,2.0,,16.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2844,183.0,MTL,1.0,8479543.0,8478133.0,8482087.0,5,5,5v5,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,8479591.0,8474567.0,8475177.0,8478519.0,8479661.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Michael Eyssimont,Zach Bogosian,Calvin de Haan,Anthony Cirelli,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:24,12:36,right,faceoff,624,3,REG,0.0,0.0,N,,,4.0,2.0,,16.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2844,100.0,TBL,0.0,8478519.0,8476981.0,,5,5,5v5,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,8479591.0,8474567.0,8475177.0,8478519.0,8479661.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Michael Eyssimont,Zach Bogosian,Calvin de Haan,Anthony Cirelli,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:34,12:26,right,giveaway,625,3,REG,54.0,-39.0,D,,,4.0,2.0,,16.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2854,46.0,MTL,1.0,8481618.0,,,5,5,5v5,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,8479591.0,8474567.0,8475177.0,8478519.0,8479661.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Michael Eyssimont,Zach Bogosian,Calvin de Haan,Anthony Cirelli,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:35,12:25,right,shot-on-goal,626,3,REG,29.0,-33.0,O,slap,8478470.0,4.0,2.0,,17.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2855,71.0,TBL,0.0,8474567.0,,,5,5,5v5,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,8479591.0,8474567.0,8475177.0,8478519.0,8479661.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Michael Eyssimont,Zach Bogosian,Calvin de Haan,Anthony Cirelli,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:48,12:12,right,shot-on-goal,627,3,REG,43.0,0.0,O,wrist,8478470.0,4.0,2.0,,18.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2868,57.0,TBL,0.0,8478519.0,,,5,5,5v5,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,8479591.0,8474567.0,8475177.0,8478519.0,8479661.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Michael Eyssimont,Zach Bogosian,Calvin de Haan,Anthony Cirelli,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:50,12:10,right,shot-on-goal,628,3,REG,77.0,-5.0,O,deflected,8478470.0,4.0,2.0,,19.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2870,23.0,TBL,0.0,8479661.0,,,5,5,5v5,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,8479591.0,8474567.0,8475177.0,8478519.0,8479661.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Michael Eyssimont,Zach Bogosian,Calvin de Haan,Anthony Cirelli,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,07:58,12:02,right,shot-on-goal,629,3,REG,33.0,-19.0,O,slap,8478470.0,4.0,2.0,,20.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2878,67.0,TBL,0.0,8474567.0,,,5,5,5v5,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,8479591.0,8474567.0,8475177.0,8478519.0,8479661.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,Michael Eyssimont,Zach Bogosian,Calvin de Haan,Anthony Cirelli,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,08:00,12:00,right,faceoff,639,3,REG,20.0,22.0,N,,,4.0,2.0,,20.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2880,80.0,TBL,0.0,8477426.0,8478133.0,,4,5,5v4,8482087.0,8480192.0,8476469.0,8478133.0,,8477426.0,8478010.0,8475167.0,8476453.0,8474564.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Nicholas Paul,Brayden Point,Victor Hedman,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,08:00,12:00,right,penalty,635,3,REG,81.0,1.0,O,,,4.0,2.0,,20.0,19.0,MIN,roughing,2.0,,,2023020181,20232024,2023-11-07,2,Centre Bell,2880,19.0,TBL,0.0,8479661.0,8482964.0,,4,5,5v4,8482087.0,8480192.0,8476469.0,8478133.0,,8477426.0,8478010.0,8475167.0,8476453.0,8474564.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Nicholas Paul,Brayden Point,Victor Hedman,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,08:00,12:00,right,penalty,631,3,REG,82.0,3.0,D,,,4.0,2.0,,20.0,19.0,MIN,roughing,2.0,,8475848.0,2023020181,20232024,2023-11-07,2,Centre Bell,2880,18.0,MTL,1.0,8482964.0,8479661.0,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,8477426.0,8478010.0,8475167.0,8476453.0,8474564.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Nicholas Paul,Brayden Point,Victor Hedman,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,08:00,12:00,right,stoppage,630,3,REG,,,,,,4.0,2.0,goalie-stopped-after-sog,20.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2880,,,,,,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,8477426.0,8478010.0,8475167.0,8476453.0,8474564.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Nicholas Paul,Brayden Point,Victor Hedman,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,08:00,12:00,right,penalty,633,3,REG,81.0,1.0,D,,,4.0,2.0,,20.0,19.0,MIN,roughing,2.0,,,2023020181,20232024,2023-11-07,2,Centre Bell,2880,19.0,MTL,1.0,8482964.0,8479661.0,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,8477426.0,8478010.0,8475167.0,8476453.0,8474564.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Nicholas Paul,Brayden Point,Victor Hedman,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,08:28,11:32,right,blocked-shot,640,3,REG,75.0,-5.0,D,,,4.0,2.0,,20.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2908,25.0,MTL,1.0,8478010.0,8482087.0,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,8477426.0,8478010.0,8475167.0,8476453.0,8474564.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Nicholas Paul,Brayden Point,Victor Hedman,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,08:30,11:30,right,shot-on-goal,641,3,REG,74.0,-13.0,O,wrist,8478470.0,4.0,2.0,,21.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2910,26.0,TBL,0.0,8478010.0,,,4,5,5v4,8482087.0,8480192.0,8476469.0,8478133.0,,8477426.0,8478010.0,8475167.0,8476453.0,8474564.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Nicholas Paul,Brayden Point,Victor Hedman,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,09:43,10:17,right,shot-on-goal,652,3,REG,73.0,-15.0,O,wrist,8478470.0,4.0,2.0,,22.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2983,27.0,TBL,0.0,8479718.0,,,4,5,5v4,8476875.0,8476469.0,8480887.0,8478133.0,,8479718.0,8479591.0,8479542.0,8478519.0,8479410.0,Mike Matheson,Joel Armia,Jordan Harris,Jake Evans,,Alex Barré-Boulet,Michael Eyssimont,Brandon Hagel,Anthony Cirelli,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:14,09:46,right,giveaway,662,3,REG,-29.0,40.0,D,,,4.0,2.0,,22.0,19.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3014,129.0,TBL,0.0,8475167.0,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476469.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,8474564.0,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:16,09:44,right,shot-on-goal,663,3,REG,-72.0,-6.0,O,tip-in,8477035.0,4.0,2.0,,22.0,20.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3016,172.0,MTL,1.0,8477497.0,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476469.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,8474564.0,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:21,09:39,right,takeaway,665,3,REG,-95.0,1.0,O,,,4.0,2.0,,22.0,20.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3021,195.0,MTL,1.0,8475848.0,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,8474564.0,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:29,09:31,right,blocked-shot,666,3,REG,-69.0,-10.0,D,,,4.0,2.0,,22.0,20.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3029,169.0,TBL,0.0,8482087.0,8476822.0,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,8474564.0,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:39,09:21,right,shot-on-goal,671,3,REG,-60.0,-29.0,O,wrist,8477035.0,4.0,2.0,,22.0,21.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3039,160.0,MTL,1.0,8475848.0,,,5,5,5v5,8476875.0,8475848.0,8480018.0,8480192.0,8476871.0,8478010.0,8478178.0,8477353.0,8476453.0,8479410.0,Mike Matheson,Brendan Gallagher,Nick Suzuki,Johnathan Kovacevic,Tanner Pearson,Brayden Point,Darren Raddysh,Tyler Motte,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:41,09:19,right,stoppage,672,3,REG,,,,,,4.0,2.0,goalie-stopped-after-sog,22.0,21.0,,,,tv-timeout,,2023020181,20232024,2023-11-07,2,Centre Bell,3041,,,,,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:41,09:19,right,faceoff,676,3,REG,-69.0,-22.0,O,,,4.0,2.0,,22.0,21.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3041,169.0,MTL,1.0,8477989.0,8478010.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:43,09:17,right,shot-on-goal,677,3,REG,-30.0,-37.0,O,wrist,8477035.0,4.0,2.0,,22.0,22.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3043,130.0,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,10:55,09:05,right,shot-on-goal,678,3,REG,-58.0,27.0,O,wrist,8477035.0,4.0,2.0,,22.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3055,158.0,MTL,1.0,8482111.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:07,08:53,right,giveaway,679,3,REG,73.0,40.0,D,,,4.0,2.0,,22.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3067,27.0,MTL,1.0,8482111.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:11,08:49,right,hit,680,3,REG,98.0,15.0,D,,,4.0,2.0,,22.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3071,2.0,MTL,1.0,8476875.0,8479542.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:15,08:45,right,shot-on-goal,681,3,REG,68.0,-34.0,O,wrist,8478470.0,4.0,2.0,,23.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3075,32.0,TBL,0.0,8476453.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:22,08:38,right,faceoff,684,3,REG,69.0,22.0,O,,,4.0,2.0,,23.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3082,31.0,TBL,0.0,8478519.0,8477989.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8479591.0,8478519.0,8475167.0,8478416.0,8479661.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Michael Eyssimont,Anthony Cirelli,Victor Hedman,Erik Cernak,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:22,08:38,right,stoppage,682,3,REG,,,,,,4.0,2.0,icing,23.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3082,,,,,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8479591.0,8478519.0,8475167.0,8478416.0,8479661.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Michael Eyssimont,Anthony Cirelli,Victor Hedman,Erik Cernak,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:23,08:37,right,missed-shot,685,3,REG,44.0,34.0,O,slap,8478470.0,4.0,2.0,wide-left,23.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3083,56.0,TBL,0.0,8475167.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8479591.0,8478519.0,8475167.0,8478416.0,8479661.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Michael Eyssimont,Anthony Cirelli,Victor Hedman,Erik Cernak,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:29,08:31,right,takeaway,686,3,REG,36.0,16.0,O,,,4.0,2.0,,23.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3089,64.0,TBL,0.0,8478519.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8482111.0,8479591.0,8478519.0,8475167.0,8478416.0,8479661.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Justin Barron,Michael Eyssimont,Anthony Cirelli,Victor Hedman,Erik Cernak,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:38,08:22,right,shot-on-goal,688,3,REG,61.0,-26.0,O,wrist,8478470.0,4.0,2.0,,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3098,39.0,TBL,0.0,8479591.0,,,5,5,5v5,8481618.0,8476981.0,8482087.0,8477989.0,8480887.0,8479591.0,8478519.0,8475167.0,8478416.0,8479661.0,Alex Newhook,Josh Anderson,Kaiden Guhle,Christian Dvorak,Jordan Harris,Michael Eyssimont,Anthony Cirelli,Victor Hedman,Erik Cernak,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:41,08:19,right,hit,689,3,REG,98.0,0.0,O,,,4.0,2.0,,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3101,2.0,TBL,0.0,8479591.0,8482087.0,,5,5,5v5,8481618.0,8476981.0,8482087.0,8477989.0,8480887.0,8479591.0,8478519.0,8475167.0,8478416.0,8479661.0,Alex Newhook,Josh Anderson,Kaiden Guhle,Christian Dvorak,Jordan Harris,Michael Eyssimont,Anthony Cirelli,Victor Hedman,Erik Cernak,Tanner Jeannot,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:47,08:13,right,stoppage,691,3,REG,,,,,,4.0,2.0,high-stick,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3107,,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8480887.0,8477426.0,8475167.0,8478416.0,8476453.0,8474564.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jordan Harris,Nicholas Paul,Victor Hedman,Erik Cernak,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:47,08:13,right,faceoff,694,3,REG,-20.0,22.0,N,,,4.0,2.0,,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3107,120.0,TBL,0.0,8477426.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8480887.0,8477426.0,8475167.0,8478416.0,8476453.0,8474564.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jordan Harris,Nicholas Paul,Victor Hedman,Erik Cernak,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,11:53,08:07,right,giveaway,695,3,REG,-55.0,-40.0,D,,,4.0,2.0,,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3113,155.0,TBL,0.0,8475167.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8480887.0,8477426.0,8475167.0,8478416.0,8476453.0,8474564.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jordan Harris,Nicholas Paul,Victor Hedman,Erik Cernak,Nikita Kucherov,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,12:20,07:40,right,takeaway,698,3,REG,23.0,9.0,N,,,4.0,2.0,,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3140,77.0,MTL,1.0,8483515.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8480887.0,8477426.0,8478178.0,8476453.0,8474564.0,8479410.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Jordan Harris,Nicholas Paul,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,12:51,07:09,right,giveaway,707,3,REG,-94.0,28.0,D,,,4.0,2.0,,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3171,194.0,TBL,0.0,8477035.0,,,5,5,5v5,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,8476822.0,8479718.0,8478178.0,8477353.0,8479410.0,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Luke Glendening,Alex Barré-Boulet,Darren Raddysh,Tyler Motte,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,13:10,06:50,right,giveaway,709,3,REG,-37.0,38.0,D,,,4.0,2.0,,24.0,23.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,3190,137.0,TBL,0.0,8479410.0,,,5,5,5v5,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,8479718.0,8478010.0,8478178.0,8477353.0,8479410.0,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Alex Barré-Boulet,Brayden Point,Darren Raddysh,Tyler Motte,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
