period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,00:00,20:00,left,period-start,8,1,REG,,,,,,0.0,0.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,0,,,,,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8480018.0,8481618.0,8476981.0,8482087.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,00:00,20:00,left,faceoff,11,1,REG,0.0,0.0,N,,,0.0,0.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,0,0.0,CBJ,1.0,8476432.0,8480018.0,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8480018.0,8481618.0,8476981.0,8482087.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,00:28,19:32,left,shot-on-goal,12,1,REG,-32.0,-26.0,O,snap,8478007.0,1.0,0.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,28,-32.0,MTL,0.0,8482087.0,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8480018.0,8481618.0,8476981.0,8482087.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,00:37,19:23,left,stoppage,13,1,REG,,,,,,1.0,0.0,icing,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,37,,,,,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480184.0,8476469.0,8477497.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,00:37,19:23,left,faceoff,15,1,REG,-69.0,-22.0,O,,,1.0,0.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,37,-69.0,MTL,0.0,8477497.0,8476432.0,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480184.0,8476469.0,8477497.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,00:39,19:21,left,blocked-shot,16,1,REG,-57.0,-26.0,D,,,1.0,0.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,39,-57.0,CBJ,1.0,8476875.0,8480893.0,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480184.0,8476469.0,8477497.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,00:55,19:05,left,missed-shot,20,1,REG,72.0,-39.0,O,wrist,8478470.0,1.0,0.0,wide-right,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,55,72.0,CBJ,1.0,8480893.0,,,5,5,5v5,8484166.0,8479402.0,8480074.0,8475790.0,8480893.0,,8476875.0,8475848.0,8480184.0,8476469.0,8477497.0,,Adam Fantilli,Jake Bean,Alexandre Texier,Erik Gudbranson,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,00:59,19:01,left,hit,21,1,REG,94.0,27.0,O,,,1.0,0.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,59,94.0,CBJ,1.0,8484166.0,8480184.0,,5,5,5v5,8484166.0,8479402.0,8480074.0,8475790.0,8480893.0,,8476875.0,8475848.0,8480184.0,8476469.0,8477497.0,,Adam Fantilli,Jake Bean,Alexandre Texier,Erik Gudbranson,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,01:44,18:16,left,stoppage,30,1,REG,,,,,,1.0,0.0,icing,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,104,,,,,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,01:44,18:16,left,faceoff,31,1,REG,-69.0,-22.0,O,,,1.0,0.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,104,-69.0,MTL,0.0,8477989.0,8482705.0,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,02:11,17:49,left,shot-on-goal,33,1,REG,34.0,12.0,O,wrist,8478470.0,1.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,131,34.0,CBJ,1.0,8482705.0,,,5,5,5v5,8482705.0,8478500.0,8481716.0,8483460.0,8482475.0,,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,,Cole Sillinger,Ivan Provorov,Dmitri Voronkov,David Jiricek,Yegor Chinakhov,,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,02:14,17:46,left,stoppage,34,1,REG,,,,,,1.0,1.0,goalie-stopped-after-sog,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,134,,,,,,,5,5,5v5,8476374.0,8478500.0,8479941.0,8480762.0,8483460.0,,8482087.0,8482111.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Ivan Provorov,Justin Danforth,Eric Robinson,David Jiricek,,Kaiden Guhle,Justin Barron,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,02:14,17:46,left,faceoff,37,1,REG,69.0,22.0,D,,,1.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,134,69.0,MTL,0.0,8478133.0,8476374.0,,5,5,5v5,8476374.0,8478500.0,8479941.0,8480762.0,8483460.0,,8482087.0,8482111.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Ivan Provorov,Justin Danforth,Eric Robinson,David Jiricek,,Kaiden Guhle,Justin Barron,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,02:18,17:42,left,hit,38,1,REG,86.0,28.0,O,,,1.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,138,86.0,CBJ,1.0,8476374.0,8482087.0,,5,5,5v5,8476374.0,8478500.0,8479941.0,8480762.0,8483460.0,,8482087.0,8482111.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Ivan Provorov,Justin Danforth,Eric Robinson,David Jiricek,,Kaiden Guhle,Justin Barron,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,02:47,17:13,left,blocked-shot,40,1,REG,-46.0,-27.0,D,,,1.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,167,-46.0,CBJ,1.0,8482087.0,8479941.0,,5,5,5v5,8476374.0,8478500.0,8479941.0,8480762.0,8483460.0,,8476875.0,8482087.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Ivan Provorov,Justin Danforth,Eric Robinson,David Jiricek,,Mike Matheson,Kaiden Guhle,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,02:54,17:06,left,missed-shot,43,1,REG,73.0,10.0,O,wrist,8478470.0,1.0,1.0,wide-left,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,174,73.0,CBJ,1.0,8476374.0,,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8476875.0,8482087.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Mike Matheson,Kaiden Guhle,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,03:00,17:00,left,hit,44,1,REG,79.0,-38.0,O,,,1.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,180,79.0,CBJ,1.0,8480762.0,8482087.0,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8476875.0,8482087.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Mike Matheson,Kaiden Guhle,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,03:18,16:42,left,giveaway,50,1,REG,-10.0,35.0,N,,,1.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,198,-10.0,CBJ,1.0,8476432.0,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,03:20,16:40,left,blocked-shot,51,1,REG,-67.0,21.0,D,,,1.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,200,-67.0,CBJ,1.0,8481618.0,8478460.0,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,04:08,15:52,left,shot-on-goal,60,1,REG,-33.0,41.0,O,wrist,8478007.0,2.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,248,-33.0,MTL,0.0,8476469.0,,,5,5,5v5,8484166.0,8479402.0,8479339.0,8480074.0,8475790.0,,8476981.0,8480184.0,8476469.0,8481593.0,8477497.0,,Adam Fantilli,Jake Bean,Patrik Laine,Alexandre Texier,Erik Gudbranson,,Josh Anderson,Gustav Lindström,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,04:15,15:45,left,takeaway,61,1,REG,-71.0,42.0,O,,,2.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,255,-71.0,MTL,0.0,8477497.0,,,5,5,5v5,8484166.0,8479402.0,8479339.0,8480074.0,8475790.0,,8476981.0,8480184.0,8476469.0,8481593.0,8477497.0,,Adam Fantilli,Jake Bean,Patrik Laine,Alexandre Texier,Erik Gudbranson,,Josh Anderson,Gustav Lindström,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,04:16,15:44,left,shot-on-goal,62,1,REG,-28.0,5.0,O,slap,8478007.0,3.0,1.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,256,-28.0,MTL,0.0,8480184.0,,,5,5,5v5,8484166.0,8479402.0,8479339.0,8480074.0,8475790.0,,8476981.0,8480184.0,8476469.0,8481593.0,8477497.0,,Adam Fantilli,Jake Bean,Patrik Laine,Alexandre Texier,Erik Gudbranson,,Josh Anderson,Gustav Lindström,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,05:09,14:51,left,shot-on-goal,71,1,REG,89.0,-9.0,O,wrist,8478470.0,3.0,2.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,309,89.0,CBJ,1.0,8482475.0,,,5,5,5v5,8482705.0,8478500.0,8481716.0,8483460.0,8482475.0,,8483515.0,8482087.0,8481540.0,8477989.0,8482111.0,,Cole Sillinger,Ivan Provorov,Dmitri Voronkov,David Jiricek,Yegor Chinakhov,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,05:13,14:47,left,missed-shot,72,1,REG,89.0,-9.0,O,wrist,8478470.0,3.0,2.0,wide-right,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,313,89.0,CBJ,1.0,8481716.0,,,5,5,5v5,8482705.0,8478500.0,8481716.0,8483460.0,8482475.0,,8483515.0,8482087.0,8481540.0,8477989.0,8482111.0,,Cole Sillinger,Ivan Provorov,Dmitri Voronkov,David Jiricek,Yegor Chinakhov,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,05:18,14:42,left,takeaway,73,1,REG,23.0,30.0,N,,,3.0,2.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,318,23.0,CBJ,1.0,8482475.0,,,5,5,5v5,8482705.0,8478500.0,8481716.0,8483460.0,8482475.0,,8483515.0,8482087.0,8481540.0,8477989.0,8482111.0,,Cole Sillinger,Ivan Provorov,Dmitri Voronkov,David Jiricek,Yegor Chinakhov,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,05:51,14:09,left,hit,81,1,REG,-4.0,39.0,N,,,3.0,2.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,351,-4.0,CBJ,1.0,8476374.0,8481058.0,,5,5,5v5,8476374.0,8479941.0,8480871.0,8480762.0,8483460.0,,8476875.0,8480184.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Justin Danforth,Adam Boqvist,Eric Robinson,David Jiricek,,Mike Matheson,Gustav Lindström,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,06:13,13:47,left,hit,85,1,REG,-63.0,40.0,O,,,3.0,2.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,373,-63.0,MTL,0.0,8481058.0,8478460.0,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8482087.0,8482111.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Kaiden Guhle,Justin Barron,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,06:50,13:10,left,takeaway,90,1,REG,-61.0,17.0,D,,,3.0,2.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,410,-61.0,CBJ,1.0,8480893.0,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,07:17,12:43,left,blocked-shot,93,1,REG,74.0,2.0,D,,,3.0,2.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,437,74.0,MTL,0.0,8475790.0,8482111.0,,5,5,5v5,8476346.0,8479402.0,8476432.0,8475790.0,8480893.0,,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,,Johnny Gaudreau,Jake Bean,Boone Jenner,Erik Gudbranson,Kirill Marchenko,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,07:25,12:35,left,shot-on-goal,94,1,REG,48.0,-29.0,O,slap,8478470.0,3.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,445,48.0,CBJ,1.0,8475790.0,,,5,5,5v5,8476346.0,8479402.0,8476432.0,8475790.0,8480893.0,,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,,Johnny Gaudreau,Jake Bean,Boone Jenner,Erik Gudbranson,Kirill Marchenko,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,08:19,11:41,left,hit,102,1,REG,45.0,-38.0,D,,,3.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,499,45.0,MTL,0.0,8481593.0,8483460.0,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8480192.0,8476469.0,8481593.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Johnathan Kovacevic,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,08:38,11:22,left,shot-on-goal,108,1,REG,-82.0,3.0,O,wrist,8478007.0,5.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,518,-82.0,MTL,0.0,8483515.0,,,5,5,5v5,8478500.0,8484166.0,8480074.0,8483460.0,8482475.0,,8476875.0,8483515.0,8480184.0,8476469.0,8477497.0,,Ivan Provorov,Adam Fantilli,Alexandre Texier,David Jiricek,Yegor Chinakhov,,Mike Matheson,Juraj Slafkovsky,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,08:38,11:22,left,shot-on-goal,107,1,REG,-81.0,3.0,O,wrist,8478007.0,4.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,518,-81.0,MTL,0.0,8483515.0,,,5,5,5v5,8478500.0,8484166.0,8480074.0,8483460.0,8482475.0,,8476875.0,8483515.0,8480184.0,8476469.0,8477497.0,,Ivan Provorov,Adam Fantilli,Alexandre Texier,David Jiricek,Yegor Chinakhov,,Mike Matheson,Juraj Slafkovsky,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,08:48,11:12,left,missed-shot,109,1,REG,-70.0,1.0,O,deflected,8478007.0,5.0,3.0,wide-right,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,528,-70.0,MTL,0.0,8483515.0,,,5,5,5v5,8478500.0,8484166.0,8480074.0,8483460.0,8482475.0,,8476875.0,8483515.0,8480184.0,8476469.0,8477497.0,,Ivan Provorov,Adam Fantilli,Alexandre Texier,David Jiricek,Yegor Chinakhov,,Mike Matheson,Juraj Slafkovsky,Gustav Lindström,Joel Armia,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,09:14,10:46,left,stoppage,115,1,REG,,,,,,5.0,3.0,icing,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,554,,,,,,,5,5,5v5,8482705.0,8478460.0,8481716.0,8480871.0,8482475.0,,8476875.0,8483515.0,8481540.0,8480184.0,8477989.0,,Cole Sillinger,Zach Werenski,Dmitri Voronkov,Adam Boqvist,Yegor Chinakhov,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,09:14,10:46,left,faceoff,116,1,REG,69.0,22.0,D,,,5.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,554,69.0,MTL,0.0,8477989.0,8482705.0,,5,5,5v5,8482705.0,8478460.0,8481716.0,8480871.0,8482475.0,,8476875.0,8483515.0,8481540.0,8480184.0,8477989.0,,Cole Sillinger,Zach Werenski,Dmitri Voronkov,Adam Boqvist,Yegor Chinakhov,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,09:43,10:17,left,hit,119,1,REG,28.0,35.0,O,,,5.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,583,28.0,CBJ,1.0,8482705.0,8480192.0,,5,5,5v5,8482705.0,8478460.0,8481716.0,8479941.0,8480871.0,,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,,Cole Sillinger,Zach Werenski,Dmitri Voronkov,Justin Danforth,Adam Boqvist,,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,09:48,10:12,left,shot-on-goal,120,1,REG,-35.0,-24.0,O,wrist,8478007.0,6.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,588,-35.0,MTL,0.0,8481593.0,,,5,5,5v5,8482705.0,8478460.0,8481716.0,8479941.0,8480871.0,,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,,Cole Sillinger,Zach Werenski,Dmitri Voronkov,Justin Danforth,Adam Boqvist,,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,10:12,09:48,left,stoppage,128,1,REG,,,,,,6.0,3.0,icing,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,612,,,,,,,5,5,5v5,8476374.0,8479941.0,8479402.0,8475790.0,8480762.0,,8482087.0,8480192.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Justin Danforth,Jake Bean,Erik Gudbranson,Eric Robinson,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,10:12,09:48,left,faceoff,129,1,REG,69.0,-22.0,O,,,6.0,3.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,612,69.0,CBJ,1.0,8479941.0,8478133.0,,5,5,5v5,8476374.0,8479941.0,8479402.0,8475790.0,8480762.0,,8482087.0,8480192.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Justin Danforth,Jake Bean,Erik Gudbranson,Eric Robinson,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,10:15,09:45,left,shot-on-goal,130,1,REG,40.0,-12.0,O,slap,8478470.0,6.0,4.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,615,40.0,CBJ,1.0,8475790.0,,,5,5,5v5,8476374.0,8479941.0,8479402.0,8475790.0,8480762.0,,8482087.0,8480192.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Justin Danforth,Jake Bean,Erik Gudbranson,Eric Robinson,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,10:22,09:38,left,hit,131,1,REG,84.0,30.0,O,,,6.0,4.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,622,84.0,CBJ,1.0,8476374.0,8482087.0,,5,5,5v5,8476374.0,8479941.0,8479402.0,8475790.0,8480762.0,,8482087.0,8480192.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Justin Danforth,Jake Bean,Erik Gudbranson,Eric Robinson,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,10:33,09:27,left,hit,133,1,REG,-79.0,40.0,O,,,6.0,4.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,633,-79.0,MTL,0.0,8476871.0,8479941.0,,5,5,5v5,8476374.0,8479941.0,8479402.0,8475790.0,8480762.0,,8482087.0,8482111.0,8481058.0,8476871.0,8478133.0,,Sean Kuraly,Justin Danforth,Jake Bean,Erik Gudbranson,Eric Robinson,,Kaiden Guhle,Justin Barron,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,11:17,08:43,left,giveaway,142,1,REG,-98.0,23.0,O,,,6.0,4.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,677,-98.0,MTL,0.0,8475848.0,,,5,5,5v5,8478500.0,8476346.0,8476432.0,8483460.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,,Ivan Provorov,Johnny Gaudreau,Boone Jenner,David Jiricek,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
