period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,servedByPlayerId,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
4,00:00,05:00,right,period-start,730,4,OT,,,,,,28.0,43.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3600,,,,,,,4,3,4v3,8480839.0,8479999.0,8475784.0,8479420.0,,,8476875.0,8480192.0,8478133.0,,,,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,,Mike Matheson,Johnathan Kovacevic,Jake Evans,,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,00:00,05:00,right,faceoff,733,4,OT,0.0,0.0,N,,,28.0,43.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3600,100.0,BUF,1.0,8479999.0,8478133.0,,4,3,4v3,8480839.0,8479999.0,8475784.0,8479420.0,,,8476875.0,8480192.0,8478133.0,,,,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,,Mike Matheson,Johnathan Kovacevic,Jake Evans,,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,20:00,00:00,left,period-end,725,3,REG,,,,,,28.0,43.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3600,,,,,,,4,3,4v3,8480839.0,8479999.0,8475784.0,8479420.0,,,8476875.0,8480192.0,8478133.0,,,,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,,Mike Matheson,Johnathan Kovacevic,Jake Evans,,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,00:43,04:17,right,takeaway,734,4,OT,-91.0,15.0,D,,,28.0,43.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3643,191.0,MTL,0.0,8476875.0,,,4,3,3v4,8480839.0,8479999.0,8475784.0,8479420.0,,,8476875.0,8480192.0,8478133.0,,,,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,,Mike Matheson,Johnathan Kovacevic,Jake Evans,,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,01:08,03:52,right,shot-on-goal,737,4,OT,-60.0,10.0,O,wrist,8480051.0,28.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3668,160.0,BUF,1.0,8482671.0,,,4,4,4v4,8482671.0,8480839.0,8479999.0,8475784.0,,,8476875.0,8480192.0,8477989.0,8478133.0,,,Owen Power,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,,,Mike Matheson,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,01:27,03:33,right,takeaway,739,4,OT,-17.0,36.0,N,,,28.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3687,117.0,MTL,0.0,8476875.0,,,4,4,4v4,8481528.0,8482671.0,8480839.0,8475784.0,,,8476875.0,8480192.0,8477989.0,8478133.0,,,Dylan Cozens,Owen Power,Rasmus Dahlin,Jeff Skinner,,,Mike Matheson,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,01:59,03:01,right,giveaway,747,4,OT,-17.0,32.0,N,,,28.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3719,117.0,BUF,1.0,8481528.0,,,4,4,4v4,8480035.0,8480807.0,8481528.0,8482175.0,,,8480018.0,8482087.0,8481540.0,8482111.0,,,Henri Jokiharju,Mattias Samuelsson,Dylan Cozens,JJ Peterka,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,02:01,02:59,right,shot-on-goal,748,4,OT,57.0,22.0,O,wrist,8482221.0,29.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3721,43.0,MTL,0.0,8480018.0,,,4,4,4v4,8480035.0,8480807.0,8481528.0,8482175.0,,,8480018.0,8482087.0,8481540.0,8482111.0,,,Henri Jokiharju,Mattias Samuelsson,Dylan Cozens,JJ Peterka,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,03:03,01:57,right,missed-shot,757,4,OT,-76.0,-11.0,O,wrist,8480051.0,29.0,44.0,wide-left,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3783,176.0,BUF,1.0,8478109.0,,,4,4,4v4,8484145.0,8480035.0,8482671.0,8478109.0,,,8476875.0,8476981.0,8481540.0,8480184.0,,,Zach Benson,Henri Jokiharju,Owen Power,Victor Olofsson,,,Mike Matheson,Josh Anderson,Cole Caufield,Gustav Lindström,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,03:37,01:23,right,blocked-shot,761,4,OT,-82.0,-3.0,D,,,29.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3817,182.0,MTL,0.0,8479999.0,8482087.0,,4,4,4v4,8480035.0,8482671.0,8479999.0,8479420.0,,,8480018.0,8482087.0,8481540.0,8482111.0,,,Henri Jokiharju,Owen Power,Casey Mittelstadt,Tage Thompson,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,03:43,01:17,right,blocked-shot,762,4,OT,-72.0,-5.0,D,,,29.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3823,172.0,MTL,0.0,8480035.0,8482087.0,,4,4,4v4,8480035.0,8482671.0,8479999.0,8479420.0,,,8480018.0,8482087.0,8481540.0,8482111.0,,,Henri Jokiharju,Owen Power,Casey Mittelstadt,Tage Thompson,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,03:48,01:12,right,hit,763,4,OT,-66.0,40.0,D,,,29.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3828,166.0,MTL,0.0,8482087.0,8482671.0,,4,4,4v4,8480035.0,8482671.0,8479999.0,8479420.0,,,8480018.0,8482087.0,8481540.0,8482111.0,,,Henri Jokiharju,Owen Power,Casey Mittelstadt,Tage Thompson,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,04:03,00:57,right,blocked-shot,768,4,OT,-65.0,-5.0,D,,,29.0,44.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3843,165.0,MTL,0.0,8479420.0,8482087.0,,4,4,4v4,8473446.0,8480839.0,8479999.0,8479420.0,,,8482087.0,8482111.0,8478133.0,8477497.0,,,Erik Johnson,Rasmus Dahlin,Casey Mittelstadt,Tage Thompson,,,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,04:26,00:34,right,shot-on-goal,772,4,OT,-76.0,7.0,O,wrist,8480051.0,29.0,45.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3866,176.0,BUF,1.0,8473449.0,,,4,4,4v4,8473446.0,8473449.0,8480839.0,8482175.0,,,8480192.0,8482111.0,8478133.0,8477497.0,,,Erik Johnson,Kyle Okposo,Rasmus Dahlin,JJ Peterka,,,Johnathan Kovacevic,Justin Barron,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,04:32,00:28,right,missed-shot,773,4,OT,-35.0,1.0,O,slap,8480051.0,29.0,45.0,above-crossbar,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3872,135.0,BUF,1.0,8473446.0,,,4,4,4v4,8473446.0,8473449.0,8480839.0,8482175.0,,,8480192.0,8482111.0,8478133.0,8477497.0,,,Erik Johnson,Kyle Okposo,Rasmus Dahlin,JJ Peterka,,,Johnathan Kovacevic,Justin Barron,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,04:38,00:22,right,hit,775,4,OT,-95.0,6.0,O,,,29.0,45.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3878,195.0,BUF,1.0,8480839.0,8480192.0,,4,4,4v4,8473449.0,8482671.0,8480839.0,8482175.0,,,8480192.0,8482111.0,8478133.0,8477497.0,,,Kyle Okposo,Owen Power,Rasmus Dahlin,JJ Peterka,,,Johnathan Kovacevic,Justin Barron,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,04:45,00:15,right,shot-on-goal,776,4,OT,-51.0,2.0,O,wrist,8480051.0,29.0,46.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3885,151.0,BUF,1.0,8480839.0,,,4,4,4v4,8473449.0,8482671.0,8480839.0,8482175.0,,,8480192.0,8482111.0,8478133.0,8477497.0,,,Kyle Okposo,Owen Power,Rasmus Dahlin,JJ Peterka,,,Johnathan Kovacevic,Justin Barron,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,04:51,00:09,right,hit,777,4,OT,-60.0,-39.0,O,,,29.0,46.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3891,160.0,BUF,1.0,8473449.0,8480192.0,,4,4,4v4,8473449.0,8482671.0,8480839.0,8482175.0,,,8480192.0,8482111.0,8478133.0,8477497.0,,,Kyle Okposo,Owen Power,Rasmus Dahlin,JJ Peterka,,,Johnathan Kovacevic,Justin Barron,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
4,05:00,00:00,right,period-end,779,4,OT,,,,,,29.0,46.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3900,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,shootout-complete,797,5,SO,,,,,,30.0,48.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,goal,796,5,SO,-80.0,3.0,O,backhand,8482221.0,30.0,48.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,-80.0,MTL,0.0,8483515.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,shot-on-goal,795,5,SO,74.0,2.0,O,wrist,8480051.0,30.0,48.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,74.0,BUF,1.0,8482175.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,goal,794,5,SO,-73.0,5.0,O,snap,8482221.0,30.0,47.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,-73.0,MTL,0.0,8481058.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,goal,793,5,SO,76.0,-1.0,O,wrist,8480051.0,30.0,47.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,76.0,BUF,1.0,8482671.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,shot-on-goal,790,5,SO,-75.0,0.0,O,wrist,8482221.0,30.0,47.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,-75.0,MTL,0.0,8480018.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,goal,791,5,SO,78.0,2.0,O,wrist,8480051.0,30.0,47.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,78.0,BUF,1.0,8478109.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,period-end,798,5,SO,,,,,,30.0,48.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,shot-on-goal,789,5,SO,76.0,0.0,O,snap,8480051.0,29.0,47.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,76.0,BUF,1.0,8479420.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,period-start,786,5,SO,,,,,,29.0,46.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,goal,792,5,SO,-73.0,-1.0,O,wrist,8482221.0,30.0,47.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,-73.0,MTL,0.0,8481540.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,left,game-end,802,5,SO,,,,,,30.0,48.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
