period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,typeCode,descKey,duration,servedByPlayerId,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,13:30,06:30,left,faceoff,475,2,REG,-20.0,22.0,N,,,11.0,17.0,,2.0,1.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2010,-20.0,TOR,1.0,8475166.0,8481523.0,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8482087.0,8475233.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,David Savard,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,13:56,06:04,left,hit,476,2,REG,-47.0,-35.0,D,,,11.0,17.0,,2.0,1.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2036,-47.0,TOR,1.0,8475166.0,8483515.0,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8482087.0,8475233.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,David Savard,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,13:57,06:03,left,penalty,477,2,REG,-64.0,-1.0,O,,,11.0,17.0,,2.0,1.0,MIN,tripping,2.0,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2037,-64.0,MTL,0.0,8481618.0,8477503.0,,5,4,4v5,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8482087.0,8481093.0,8475233.0,8478133.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Kaiden Guhle,Rafael Harvey-Pinard,David Savard,Jake Evans,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,13:57,06:03,left,faceoff,481,2,REG,69.0,22.0,D,,,11.0,17.0,,2.0,1.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2037,69.0,MTL,0.0,8478133.0,8475166.0,,5,4,4v5,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8482087.0,8481093.0,8475233.0,8478133.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Kaiden Guhle,Rafael Harvey-Pinard,David Savard,Jake Evans,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,14:22,05:38,left,takeaway,482,2,REG,35.0,-34.0,D,,,11.0,17.0,,2.0,1.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2062,35.0,MTL,0.0,8478133.0,,,5,4,4v5,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8482087.0,8481093.0,8475233.0,8478133.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Kaiden Guhle,Rafael Harvey-Pinard,David Savard,Jake Evans,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,14:46,05:14,left,missed-shot,485,2,REG,52.0,-1.0,O,wrist,8474596.0,11.0,17.0,hit-right-post,2.0,1.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2086,52.0,TOR,1.0,8477939.0,,,5,4,5v4,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8476875.0,8480018.0,8481058.0,8475233.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Mike Matheson,Nick Suzuki,Jesse Ylönen,David Savard,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,14:51,05:09,left,faceoff,490,2,REG,0.0,0.0,N,,,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2091,0.0,MTL,0.0,8480018.0,8480144.0,,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8480192.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,14:51,05:09,left,goal,486,2,REG,77.0,-16.0,O,wrist,8474596.0,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2091,77.0,TOR,1.0,8479318.0,8478483.0,8475166.0,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8480192.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,15:08,04:52,left,hit,491,2,REG,12.0,-39.0,N,,,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2108,12.0,TOR,1.0,8479393.0,8480018.0,,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8480192.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,15:17,04:43,left,missed-shot,492,2,REG,73.0,-36.0,O,wrist,8474596.0,11.0,17.0,wide-right,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2117,73.0,TOR,1.0,8471817.0,,,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8480192.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,15:30,04:30,left,hit,493,2,REG,83.0,36.0,O,,,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2130,83.0,TOR,1.0,8479393.0,8480192.0,,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8480192.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,16:16,03:44,left,missed-shot,502,2,REG,81.0,-3.0,O,tip-in,8474596.0,11.0,17.0,high-and-wide-right,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2176,81.0,TOR,1.0,8483489.0,,,5,5,5v5,8475714.0,8482720.0,8480043.0,8483489.0,8470966.0,,8481618.0,8483515.0,8480192.0,8482964.0,8481523.0,,Calle Jarnkrok,Matthew Knies,Timothy Liljegren,Fraser Minten,Mark Giordano,,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,16:33,03:27,left,giveaway,504,2,REG,-73.0,-31.0,O,,,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2193,-73.0,MTL,0.0,8483515.0,,,5,5,5v5,8475714.0,8482720.0,8480043.0,8483489.0,8470966.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,Calle Jarnkrok,Matthew Knies,Timothy Liljegren,Fraser Minten,Mark Giordano,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,16:36,03:24,left,hit,505,2,REG,-41.0,-2.0,O,,,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2196,-41.0,MTL,0.0,8481523.0,8483489.0,,5,5,5v5,8475714.0,8482720.0,8480043.0,8483489.0,8470966.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,Calle Jarnkrok,Matthew Knies,Timothy Liljegren,Fraser Minten,Mark Giordano,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,16:52,03:08,left,stoppage,506,2,REG,,,,,,11.0,17.0,puck-frozen,2.0,2.0,,,,,tv-timeout,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2212,,,,,,,5,5,5v5,8475906.0,8478483.0,8476931.0,8479318.0,8477479.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,John Klingberg,Mitchell Marner,Jake McCabe,Auston Matthews,Tyler Bertuzzi,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,16:52,03:08,left,faceoff,509,2,REG,-69.0,-22.0,D,,,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2212,-69.0,TOR,1.0,8479318.0,8477497.0,,5,5,5v5,8475906.0,8478483.0,8476931.0,8479318.0,8477479.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,John Klingberg,Mitchell Marner,Jake McCabe,Auston Matthews,Tyler Bertuzzi,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,16:58,03:02,left,hit,510,2,REG,-95.0,25.0,O,,,11.0,17.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2218,-95.0,MTL,0.0,8476871.0,8476931.0,,5,5,5v5,8475906.0,8478483.0,8476931.0,8479318.0,8477479.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,John Klingberg,Mitchell Marner,Jake McCabe,Auston Matthews,Tyler Bertuzzi,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,17:08,02:52,left,shot-on-goal,512,2,REG,75.0,-12.0,O,wrist,8474596.0,11.0,18.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2228,75.0,TOR,1.0,8478483.0,,,5,5,5v5,8475906.0,8478483.0,8476931.0,8479318.0,8477479.0,,8475848.0,8480887.0,8475233.0,8476871.0,8477497.0,,John Klingberg,Mitchell Marner,Jake McCabe,Auston Matthews,Tyler Bertuzzi,,Brendan Gallagher,Jordan Harris,David Savard,Tanner Pearson,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,17:19,02:41,left,hit,513,2,REG,-95.0,19.0,O,,,11.0,18.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2239,-95.0,MTL,0.0,8476871.0,8476931.0,,5,5,5v5,8475906.0,8478483.0,8476931.0,8479318.0,8477479.0,,8475848.0,8480887.0,8475233.0,8476871.0,8477497.0,,John Klingberg,Mitchell Marner,Jake McCabe,Auston Matthews,Tyler Bertuzzi,,Brendan Gallagher,Jordan Harris,David Savard,Tanner Pearson,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,17:51,02:09,left,takeaway,521,2,REG,14.0,31.0,N,,,11.0,18.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2271,14.0,TOR,1.0,8477939.0,,,5,5,5v5,8477503.0,8476853.0,8474673.0,8477939.0,8475166.0,,8481093.0,8480887.0,8481058.0,8475233.0,8478133.0,,Max Domi,Morgan Rielly,TJ Brodie,William Nylander,John Tavares,,Rafael Harvey-Pinard,Jordan Harris,Jesse Ylönen,David Savard,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,17:54,02:06,left,shot-on-goal,522,2,REG,74.0,5.0,O,deflected,8474596.0,11.0,19.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2274,74.0,TOR,1.0,8475166.0,,,5,5,5v5,8477503.0,8476853.0,8474673.0,8477939.0,8475166.0,,8481093.0,8480887.0,8481058.0,8475233.0,8478133.0,,Max Domi,Morgan Rielly,TJ Brodie,William Nylander,John Tavares,,Rafael Harvey-Pinard,Jordan Harris,Jesse Ylönen,David Savard,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,17:57,02:03,left,shot-on-goal,523,2,REG,91.0,9.0,O,bat,8474596.0,11.0,20.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2277,91.0,TOR,1.0,8477939.0,,,5,5,5v5,8477503.0,8476853.0,8474673.0,8477939.0,8475166.0,,8481093.0,8480887.0,8481058.0,8475233.0,8478133.0,,Max Domi,Morgan Rielly,TJ Brodie,William Nylander,John Tavares,,Rafael Harvey-Pinard,Jordan Harris,Jesse Ylönen,David Savard,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,18:01,01:59,left,shot-on-goal,524,2,REG,70.0,-15.0,O,wrist,8474596.0,11.0,21.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2281,70.0,TOR,1.0,8477939.0,,,5,5,5v5,8477503.0,8476853.0,8474673.0,8477939.0,8475166.0,,8481093.0,8480887.0,8481058.0,8475233.0,8478133.0,,Max Domi,Morgan Rielly,TJ Brodie,William Nylander,John Tavares,,Rafael Harvey-Pinard,Jordan Harris,Jesse Ylönen,David Savard,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,18:17,01:43,left,delayed-penalty,527,2,REG,,,,,,11.0,21.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2297,,MTL,0.0,,,,5,5,5v5,8477503.0,8476853.0,8474673.0,8477939.0,8475166.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Max Domi,Morgan Rielly,TJ Brodie,William Nylander,John Tavares,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,18:34,01:26,left,shot-on-goal,531,2,REG,50.0,-24.0,O,wrist,8474596.0,11.0,22.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2314,50.0,TOR,1.0,8477939.0,,,6,5,6v5,8477503.0,8478483.0,8479318.0,8476853.0,8477939.0,8475166.0,8480018.0,8482087.0,8480192.0,8481093.0,8481058.0,,Max Domi,Mitchell Marner,Auston Matthews,Morgan Rielly,William Nylander,John Tavares,Nick Suzuki,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,,,8474596.0,,Jake Allen
2,18:38,01:22,left,stoppage,532,2,REG,,,,,,11.0,22.0,tv-timeout,2.0,2.0,,,,,tv-timeout,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2318,,,,,,,5,4,5v4,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8476875.0,8480018.0,8481093.0,8475233.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,18:38,01:22,left,penalty,533,2,REG,-70.0,-38.0,O,,,11.0,22.0,,2.0,2.0,MIN,holding,2.0,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2318,-70.0,MTL,0.0,8478133.0,8474673.0,,5,4,4v5,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8476875.0,8480018.0,8481093.0,8475233.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,18:38,01:22,left,faceoff,537,2,REG,69.0,22.0,D,,,11.0,22.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2318,69.0,MTL,0.0,8480018.0,8479318.0,,5,4,4v5,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8476875.0,8480018.0,8481093.0,8475233.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,18:49,01:11,left,blocked-shot,538,2,REG,79.0,-6.0,D,,,11.0,22.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2329,79.0,MTL,0.0,8478483.0,8481093.0,,5,4,4v5,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8476875.0,8480018.0,8481093.0,8475233.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,19:09,00:51,left,shot-on-goal,539,2,REG,77.0,-8.0,O,wrist,8474596.0,11.0,23.0,,2.0,2.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2349,77.0,TOR,1.0,8478483.0,,,5,4,5v4,8475906.0,8478483.0,8479318.0,8477939.0,8475166.0,,8476875.0,8480018.0,8481093.0,8475233.0,,,John Klingberg,Mitchell Marner,Auston Matthews,William Nylander,John Tavares,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,19:15,00:45,left,goal,540,2,REG,60.0,32.0,O,slap,8474596.0,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2355,60.0,TOR,1.0,8477939.0,8475906.0,8475166.0,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476981.0,8481540.0,8480887.0,8482964.0,8481523.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,19:15,00:45,left,faceoff,544,2,REG,0.0,0.0,N,,,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2355,0.0,MTL,0.0,8481523.0,8480144.0,,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476981.0,8481540.0,8480887.0,8482964.0,8481523.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,19:27,00:33,left,hit,545,2,REG,44.0,-36.0,O,,,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2367,44.0,TOR,1.0,8471817.0,8481540.0,,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476981.0,8481540.0,8480887.0,8482964.0,8481523.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,19:49,00:11,left,blocked-shot,546,2,REG,-75.0,-11.0,D,,,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2389,-75.0,TOR,1.0,8482964.0,8474673.0,,5,5,5v5,8479393.0,8476853.0,8480144.0,8471817.0,8474673.0,,8476981.0,8481540.0,8480887.0,8482964.0,8481523.0,,Noah Gregor,Morgan Rielly,David Kampf,Ryan Reaves,TJ Brodie,,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
2,20:00,00:00,left,period-end,547,2,REG,,,,,,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2400,,,,,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,00:00,20:00,right,period-start,554,3,REG,,,,,,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2400,,,,,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,00:00,20:00,right,faceoff,555,3,REG,0.0,0.0,N,,,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2400,100.0,TOR,1.0,8479318.0,8480018.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,00:04,19:56,right,hit,556,3,REG,-1.0,-40.0,N,,,11.0,23.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2404,101.0,MTL,0.0,8476981.0,8476853.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,00:10,19:50,right,shot-on-goal,557,3,REG,-70.0,10.0,O,snap,8474596.0,11.0,24.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2410,170.0,TOR,1.0,8477479.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,00:20,19:40,right,giveaway,558,3,REG,-65.0,-27.0,O,,,11.0,24.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2420,165.0,TOR,1.0,8476853.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,00:51,19:09,right,giveaway,568,3,REG,-17.0,24.0,N,,,11.0,24.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2451,117.0,TOR,1.0,8471817.0,,,5,5,5v5,8475906.0,8479393.0,8476931.0,8480144.0,8471817.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Noah Gregor,Jake McCabe,David Kampf,Ryan Reaves,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,01:02,18:58,right,hit,570,3,REG,56.0,39.0,O,,,11.0,24.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2462,44.0,MTL,0.0,8482964.0,8471817.0,,5,5,5v5,8475906.0,8479393.0,8476931.0,8480144.0,8471817.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Noah Gregor,Jake McCabe,David Kampf,Ryan Reaves,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,01:23,18:37,right,hit,574,3,REG,-85.0,-33.0,D,,,11.0,24.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2483,185.0,MTL,0.0,8480887.0,8479393.0,,5,5,5v5,8479393.0,8480043.0,8470966.0,8480144.0,8477939.0,,8483515.0,8480887.0,8476871.0,8482964.0,8481523.0,,Noah Gregor,Timothy Liljegren,Mark Giordano,David Kampf,William Nylander,,Juraj Slafkovsky,Jordan Harris,Tanner Pearson,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,01:49,18:11,right,missed-shot,579,3,REG,-81.0,0.0,O,tip-in,8474596.0,11.0,24.0,above-crossbar,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2509,181.0,TOR,1.0,8477503.0,,,5,5,5v5,8477503.0,8480043.0,8470966.0,8477939.0,8475166.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,Max Domi,Timothy Liljegren,Mark Giordano,William Nylander,John Tavares,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,01:53,18:07,right,hit,580,3,REG,-85.0,-37.0,D,,,11.0,24.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2513,185.0,MTL,0.0,8476871.0,8470966.0,,5,5,5v5,8477503.0,8480043.0,8470966.0,8477939.0,8475166.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,Max Domi,Timothy Liljegren,Mark Giordano,William Nylander,John Tavares,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
