period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,typeCode,descKey,duration,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,02:22,17:38,right,takeaway,309,2,REG,9.0,-28.0,N,,,8.0,13.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1342,91.0,MTL,0.0,8480887.0,,,5,5,5v5,8475763.0,8480281.0,8477944.0,8476792.0,8475753.0,,8476875.0,8476981.0,8480887.0,8479543.0,8478133.0,,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Torey Krug,Justin Faulk,,Mike Matheson,Josh Anderson,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,02:44,17:16,right,blocked-shot,311,2,REG,-54.0,-5.0,D,,,8.0,13.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1364,154.0,MTL,0.0,8480281.0,8480887.0,,5,5,5v5,8475763.0,8480281.0,8476792.0,8482089.0,8475753.0,,8476875.0,8476981.0,8480887.0,8479543.0,8478133.0,,Kevin Hayes,Alexey Toropchenko,Torey Krug,Jake Neighbours,Justin Faulk,,Mike Matheson,Josh Anderson,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,02:57,17:03,right,hit,316,2,REG,-63.0,-35.0,O,,,8.0,13.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1377,163.0,STL,1.0,8482089.0,8480887.0,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8476875.0,8475848.0,8480887.0,8479543.0,8478133.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Mike Matheson,Brendan Gallagher,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,03:01,16:59,right,shot-on-goal,318,2,REG,52.0,35.0,O,wrist,8480981.0,9.0,13.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1381,48.0,MTL,0.0,8476875.0,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8476875.0,8475848.0,8480192.0,8479543.0,8478133.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,03:17,16:43,right,shot-on-goal,320,2,REG,38.0,21.0,O,wrist,8480981.0,10.0,13.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1397,62.0,MTL,0.0,8478133.0,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8475848.0,8480192.0,8479543.0,8478133.0,8482964.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Brendan Gallagher,Johnathan Kovacevic,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,03:29,16:31,right,shot-on-goal,322,2,REG,-9.0,-40.0,N,tip-in,8478470.0,10.0,14.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1409,109.0,STL,1.0,8476897.0,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8475848.0,8480192.0,8476871.0,8478133.0,8482964.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,03:42,16:18,right,stoppage,328,2,REG,,,,,,10.0,14.0,offside,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1422,,,,,,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8480192.0,8476469.0,8476871.0,8482964.0,8477497.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Johnathan Kovacevic,Joel Armia,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,03:42,16:18,right,faceoff,330,2,REG,-20.0,-22.0,N,,,10.0,14.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1422,120.0,MTL,0.0,8477497.0,8475170.0,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8480192.0,8476469.0,8476871.0,8482964.0,8477497.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Johnathan Kovacevic,Joel Armia,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,03:59,16:01,right,stoppage,331,2,REG,,,,,,10.0,14.0,icing,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1439,,,,,,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8480192.0,8476469.0,8476871.0,8482964.0,8477497.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Johnathan Kovacevic,Joel Armia,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,03:59,16:01,right,faceoff,332,2,REG,-69.0,-22.0,D,,,10.0,14.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1439,169.0,MTL,0.0,8477497.0,8475170.0,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8480192.0,8476469.0,8476871.0,8482964.0,8477497.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Johnathan Kovacevic,Joel Armia,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,04:13,15:47,right,shot-on-goal,333,2,REG,-50.0,-32.0,O,slap,8478470.0,10.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1453,150.0,STL,1.0,8476438.0,,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8480192.0,8476469.0,8476871.0,8482964.0,8477497.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Johnathan Kovacevic,Joel Armia,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,04:43,15:17,right,stoppage,342,2,REG,,,,,,10.0,15.0,offside,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1483,,,,,,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,04:43,15:17,right,faceoff,344,2,REG,20.0,-22.0,N,,,10.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1483,80.0,STL,1.0,8480023.0,8480018.0,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,04:53,15:07,right,hit,345,2,REG,54.0,39.0,O,,,10.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1493,46.0,MTL,0.0,8483515.0,8476892.0,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,05:10,14:50,right,missed-shot,346,2,REG,-76.0,-2.0,O,wrist,8478470.0,10.0,15.0,wide-left,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1510,176.0,STL,1.0,8477953.0,,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,05:15,14:45,right,shot-on-goal,347,2,REG,45.0,39.0,O,tip-in,8480981.0,11.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1515,55.0,MTL,0.0,8481540.0,,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,05:19,14:41,right,stoppage,348,2,REG,,,,,,11.0,15.0,goalie-stopped-after-sog,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1519,,,,,,,5,5,5v5,8474618.0,8475763.0,8480281.0,8477944.0,8481006.0,,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,,Marco Scandella,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Tyler Tucker,,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,05:19,14:41,right,faceoff,351,2,REG,69.0,22.0,O,,,11.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1519,31.0,MTL,0.0,8477989.0,8475763.0,,5,5,5v5,8474618.0,8475763.0,8480281.0,8477944.0,8481006.0,,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,,Marco Scandella,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Tyler Tucker,,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:02,13:58,right,giveaway,352,2,REG,62.0,38.0,D,,,11.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1562,38.0,STL,1.0,8480281.0,,,5,5,5v5,8474618.0,8475763.0,8480281.0,8477944.0,8481006.0,,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,,Marco Scandella,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Tyler Tucker,,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:03,13:57,right,shot-on-goal,353,2,REG,58.0,-5.0,O,snap,8480981.0,12.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1563,42.0,MTL,0.0,8476875.0,,,5,5,5v5,8474618.0,8475763.0,8480281.0,8477944.0,8481006.0,,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,,Marco Scandella,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Tyler Tucker,,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:04,13:56,right,stoppage,354,2,REG,,,,,,12.0,15.0,goalie-stopped-after-sog,1.0,2.0,,,,tv-timeout,2023020164,20232024,2023-11-04,2,Enterprise Center,1564,,,,,,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:04,13:56,right,faceoff,357,2,REG,69.0,-22.0,D,,,12.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1564,31.0,STL,1.0,8480023.0,8480018.0,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:24,13:36,right,stoppage,358,2,REG,,,,,,12.0,15.0,referee-or-linesman,1.0,2.0,,,,player-injury,2023020164,20232024,2023-11-04,2,Enterprise Center,1584,,,,,,,5,5,5v5,8474618.0,8482089.0,8476897.0,8481006.0,8478104.0,,8480192.0,8476469.0,8479543.0,8478133.0,8482964.0,,Marco Scandella,Jake Neighbours,Oskar Sundqvist,Tyler Tucker,Sammy Blais,,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:24,13:36,right,faceoff,361,2,REG,20.0,22.0,N,,,12.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1584,80.0,MTL,0.0,8478133.0,8476897.0,,5,5,5v5,8474618.0,8482089.0,8476897.0,8481006.0,8478104.0,,8480192.0,8476469.0,8479543.0,8478133.0,8482964.0,,Marco Scandella,Jake Neighbours,Oskar Sundqvist,Tyler Tucker,Sammy Blais,,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:30,13:30,right,hit,362,2,REG,-4.0,-40.0,N,,,12.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1590,104.0,STL,1.0,8478104.0,8480192.0,,5,5,5v5,8474618.0,8482089.0,8476897.0,8481006.0,8478104.0,,8480192.0,8476469.0,8479543.0,8478133.0,8482964.0,,Marco Scandella,Jake Neighbours,Oskar Sundqvist,Tyler Tucker,Sammy Blais,,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:34,13:26,right,shot-on-goal,363,2,REG,81.0,6.0,O,tip-in,8480981.0,13.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1594,19.0,MTL,0.0,8476469.0,,,5,5,5v5,8474618.0,8482089.0,8476897.0,8481006.0,8478104.0,,8480192.0,8476469.0,8479543.0,8478133.0,8482964.0,,Marco Scandella,Jake Neighbours,Oskar Sundqvist,Tyler Tucker,Sammy Blais,,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:40,13:20,right,hit,364,2,REG,88.0,-34.0,O,,,13.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1600,12.0,MTL,0.0,8479543.0,8478104.0,,5,5,5v5,8474618.0,8482089.0,8476897.0,8481006.0,8478104.0,,8480192.0,8476469.0,8479543.0,8478133.0,8482964.0,,Marco Scandella,Jake Neighbours,Oskar Sundqvist,Tyler Tucker,Sammy Blais,,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:41,13:19,right,penalty,365,2,REG,60.0,-39.0,D,,,13.0,15.0,,1.0,2.0,MIN,delaying-game-puck-over-glass,2.0,,2023020164,20232024,2023-11-04,2,Enterprise Center,1601,40.0,STL,1.0,8478104.0,,,4,5,4v5,8475181.0,8476892.0,8476897.0,8477402.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Nick Leddy,Colton Parayko,Oskar Sundqvist,Pavel Buchnevich,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,06:41,13:19,right,faceoff,369,2,REG,69.0,22.0,O,,,13.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1601,31.0,MTL,0.0,8477497.0,8476897.0,,4,5,5v4,8475181.0,8476892.0,8476897.0,8477402.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Nick Leddy,Colton Parayko,Oskar Sundqvist,Pavel Buchnevich,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:00,12:00,right,stoppage,374,2,REG,,,,,,13.0,15.0,offside,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1680,,,,,,,4,5,4v5,8475181.0,8476892.0,8482089.0,8476897.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:00,12:00,right,faceoff,377,2,REG,20.0,22.0,N,,,13.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1680,80.0,MTL,0.0,8481618.0,8476897.0,,4,5,5v4,8475181.0,8476892.0,8482089.0,8476897.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:28,11:32,right,missed-shot,378,2,REG,66.0,20.0,O,wrist,8480981.0,13.0,15.0,high-and-wide-left,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1708,34.0,MTL,0.0,8481618.0,,,4,5,5v4,8475181.0,8476892.0,8482089.0,8476897.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:36,11:24,right,shot-on-goal,379,2,REG,73.0,21.0,O,wrist,8480981.0,14.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1716,27.0,MTL,0.0,8481618.0,,,4,5,5v4,8475181.0,8476892.0,8482089.0,8476897.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:50,11:10,right,shot-on-goal,382,2,REG,71.0,-7.0,O,tip-in,8480981.0,15.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1730,29.0,MTL,0.0,8476871.0,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8475848.0,8481618.0,8482111.0,8480887.0,8476871.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Brendan Gallagher,Alex Newhook,Justin Barron,Jordan Harris,Tanner Pearson,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:52,11:08,right,faceoff,386,2,REG,69.0,-22.0,O,,,15.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1732,31.0,MTL,0.0,8478133.0,8476438.0,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:52,11:08,right,stoppage,383,2,REG,,,,,,15.0,15.0,goalie-stopped-after-sog,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1732,,,,,,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:55,11:05,right,missed-shot,387,2,REG,32.0,-17.0,O,wrist,8480981.0,15.0,15.0,wide-right,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1735,68.0,MTL,0.0,8480887.0,,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:56,11:04,right,stoppage,388,2,REG,,,,,,15.0,15.0,goalie-stopped-after-sog,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1736,,,,,,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,08:56,11:04,right,faceoff,389,2,REG,69.0,-22.0,D,,,15.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1736,31.0,STL,1.0,8475170.0,8478133.0,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,09:18,10:42,right,hit,390,2,REG,54.0,40.0,D,,,15.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1758,46.0,STL,1.0,8475170.0,8480887.0,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,09:25,10:35,right,missed-shot,391,2,REG,-62.0,6.0,O,wrist,8478470.0,15.0,15.0,hit-left-post,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1765,162.0,STL,1.0,8475170.0,,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,09:32,10:28,right,shot-on-goal,393,2,REG,52.0,13.0,O,wrist,8480981.0,16.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1772,48.0,MTL,0.0,8476469.0,,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8480192.0,8476469.0,8480887.0,8479543.0,8478133.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,09:37,10:23,right,hit,395,2,REG,95.0,24.0,D,,,16.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1777,5.0,STL,1.0,8481006.0,8476469.0,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8480192.0,8476469.0,8479543.0,8478133.0,8482964.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,09:58,10:02,right,hit,401,2,REG,-76.0,30.0,O,,,16.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1798,176.0,STL,1.0,8475170.0,8482964.0,,5,5,5v5,8475170.0,8480281.0,8477944.0,8476792.0,8475753.0,,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,,Brayden Schenn,Alexey Toropchenko,Jakub Vrana,Torey Krug,Justin Faulk,,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:05,09:55,right,giveaway,403,2,REG,-80.0,23.0,D,,,16.0,15.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1805,180.0,MTL,0.0,8480192.0,,,5,5,5v5,8475763.0,8480281.0,8477944.0,8476792.0,8475753.0,,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Torey Krug,Justin Faulk,,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
