period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,typeCode,descKey,duration,awayScore,homeScore,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,12:01,07:59,right,shot-on-goal,413,2,REG,-61.0,38.0,O,wrist,8478470.0,19.0,17.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1921,ANA,1.0,8475842.0,,,5,5,5v5,8480001.0,8475462.0,8473986.0,8475842.0,8477527.0,,8476981.0,8480192.0,8482111.0,8476871.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Alex Killorn,Sam Carrick,Ross Johnston,,Josh Anderson,Johnathan Kovacevic,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,61.0,-38.0
2,12:03,07:57,right,shot-on-goal,414,2,REG,-81.0,2.0,O,tip-in,8478470.0,19.0,18.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1923,ANA,1.0,8477527.0,,,5,5,5v5,8480001.0,8475462.0,8473986.0,8475842.0,8477527.0,,8476981.0,8480192.0,8482111.0,8476871.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Alex Killorn,Sam Carrick,Ross Johnston,,Josh Anderson,Johnathan Kovacevic,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,81.0,-2.0
2,12:05,07:55,right,hit,415,2,REG,-93.0,10.0,O,,,19.0,18.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1925,ANA,1.0,8477527.0,8480192.0,,5,5,5v5,8480001.0,8475462.0,8473986.0,8475842.0,8477527.0,,8476981.0,8480192.0,8482111.0,8476871.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Alex Killorn,Sam Carrick,Ross Johnston,,Josh Anderson,Johnathan Kovacevic,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,93.0,-10.0
2,12:26,07:34,right,hit,418,2,REG,-83.0,-10.0,D,,,19.0,18.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1946,MTL,0.0,8476981.0,8475842.0,,5,5,5v5,8480001.0,8475462.0,8481517.0,8475842.0,8477527.0,,8476981.0,8480184.0,8482111.0,8476871.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,Ross Johnston,,Josh Anderson,Gustav Lindström,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-83.0,-10.0
2,12:30,07:30,right,stoppage,420,2,REG,,,,,,19.0,18.0,offside,,,,3.0,2.0,tv-timeout,2023020290,20232024,2023-11-22,2,Honda Center,1950,,,,,,5,5,5v5,8474641.0,8475164.0,8483490.0,8480950.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Adam Henrique,Jakob Silfverberg,Pavel Mintyukov,Ilya Lyubushkin,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,12:30,07:30,right,faceoff,423,2,REG,20.0,-22.0,N,,,19.0,18.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1950,ANA,1.0,8474641.0,8480018.0,,5,5,5v5,8474641.0,8475164.0,8483490.0,8480950.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Adam Henrique,Jakob Silfverberg,Pavel Mintyukov,Ilya Lyubushkin,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-20.0,22.0
2,12:41,07:19,right,hit,424,2,REG,4.0,39.0,N,,,19.0,18.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1961,MTL,0.0,8481593.0,8475164.0,,5,5,5v5,8474641.0,8475164.0,8483490.0,8480950.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Adam Henrique,Jakob Silfverberg,Pavel Mintyukov,Ilya Lyubushkin,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,4.0,39.0
2,12:51,07:09,right,missed-shot,425,2,REG,-76.0,20.0,O,backhand,8478470.0,19.0,18.0,hit-right-post,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1971,ANA,1.0,8474641.0,,,5,5,5v5,8474641.0,8475164.0,8483490.0,8480950.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Adam Henrique,Jakob Silfverberg,Pavel Mintyukov,Ilya Lyubushkin,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,76.0,-20.0
2,12:57,07:03,right,shot-on-goal,426,2,REG,-72.0,18.0,O,tip-in,8478470.0,19.0,19.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1977,ANA,1.0,8474641.0,,,5,5,5v5,8474641.0,8475164.0,8483490.0,8480950.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Adam Henrique,Jakob Silfverberg,Pavel Mintyukov,Ilya Lyubushkin,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,72.0,-18.0
2,13:20,06:40,right,hit,427,2,REG,-73.0,39.0,O,,,19.0,19.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2000,ANA,1.0,8475164.0,8481593.0,,5,5,5v5,8474641.0,8475164.0,8483490.0,8480950.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Adam Henrique,Jakob Silfverberg,Pavel Mintyukov,Ilya Lyubushkin,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,73.0,-39.0
2,14:14,05:46,right,hit,438,2,REG,86.0,35.0,O,,,19.0,19.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2054,MTL,0.0,8479543.0,8483482.0,,5,5,5v5,8475764.0,8473986.0,8478873.0,8483482.0,8484153.0,,8476875.0,8477989.0,8482111.0,8479543.0,8481058.0,,Cam Fowler,Alex Killorn,Troy Terry,Tristan Luneau,Leo Carlsson,,Mike Matheson,Christian Dvorak,Justin Barron,Michael Pezzetta,Jesse Ylönen,,8476434.0,8478470.0,John Gibson,Sam Montembeault,86.0,35.0
2,14:30,05:30,right,hit,439,2,REG,70.0,42.0,O,,,19.0,19.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2070,MTL,0.0,8479543.0,8473986.0,,5,5,5v5,8475764.0,8473986.0,8478873.0,8483482.0,8484153.0,,8476875.0,8477989.0,8482111.0,8479543.0,8481058.0,,Cam Fowler,Alex Killorn,Troy Terry,Tristan Luneau,Leo Carlsson,,Mike Matheson,Christian Dvorak,Justin Barron,Michael Pezzetta,Jesse Ylönen,,8476434.0,8478470.0,John Gibson,Sam Montembeault,70.0,42.0
2,14:37,05:23,right,shot-on-goal,441,2,REG,-72.0,-25.0,O,wrist,8478470.0,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2077,ANA,1.0,8484153.0,,,5,5,5v5,8475764.0,8473986.0,8478873.0,8483482.0,8484153.0,,8476875.0,8481540.0,8477989.0,8482111.0,8481058.0,,Cam Fowler,Alex Killorn,Troy Terry,Tristan Luneau,Leo Carlsson,,Mike Matheson,Cole Caufield,Christian Dvorak,Justin Barron,Jesse Ylönen,,8476434.0,8478470.0,John Gibson,Sam Montembeault,72.0,25.0
2,14:39,05:21,right,stoppage,442,2,REG,,,,,,19.0,20.0,goalie-stopped-after-sog,,,,3.0,2.0,tv-timeout,2023020290,20232024,2023-11-22,2,Honda Center,2079,,,,,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8482087.0,8481540.0,8480192.0,8477989.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,14:39,05:21,right,faceoff,445,2,REG,-69.0,-22.0,O,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2079,ANA,1.0,8482745.0,8478133.0,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8482087.0,8481540.0,8480192.0,8477989.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,69.0,22.0
2,14:45,05:15,right,stoppage,446,2,REG,,,,,,19.0,20.0,icing,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2085,,,,,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8482087.0,8481540.0,8480192.0,8477989.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,14:45,05:15,right,faceoff,447,2,REG,-69.0,-22.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2085,MTL,0.0,8478133.0,8482745.0,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8482087.0,8481540.0,8480192.0,8477989.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,14:54,05:06,right,hit,448,2,REG,-1.0,-38.0,N,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2094,ANA,1.0,8478366.0,8480192.0,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8482087.0,8481540.0,8480192.0,8477989.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,1.0,38.0
2,14:55,05:05,right,faceoff,450,2,REG,-69.0,-22.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2095,MTL,0.0,8478133.0,8476458.0,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8482087.0,8481540.0,8480192.0,8477989.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,14:55,05:05,right,stoppage,449,2,REG,,,,,,19.0,20.0,icing,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2095,,,,,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8482087.0,8481540.0,8480192.0,8477989.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,15:22,04:38,right,blocked-shot,452,2,REG,55.0,3.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2122,ANA,1.0,8481540.0,8480001.0,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-55.0,-3.0
2,15:23,04:37,right,stoppage,453,2,REG,,,,,,19.0,20.0,puck-in-netting,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2123,,,,,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8476875.0,8476981.0,8482111.0,8476871.0,8477497.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Mike Matheson,Josh Anderson,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,15:23,04:37,right,faceoff,456,2,REG,69.0,22.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2123,ANA,1.0,8474641.0,8477497.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8476875.0,8476981.0,8482111.0,8476871.0,8477497.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Mike Matheson,Josh Anderson,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,15:57,04:03,right,stoppage,457,2,REG,,,,,,19.0,20.0,icing,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2157,,,,,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,15:57,04:03,right,faceoff,459,2,REG,69.0,-22.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2157,ANA,1.0,8474641.0,8480018.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,22.0
2,16:17,03:43,right,blocked-shot,460,2,REG,65.0,22.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2177,ANA,1.0,8481618.0,8475164.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-65.0,-22.0
2,16:27,03:33,right,missed-shot,461,2,REG,83.0,5.0,O,deflected,8476434.0,19.0,20.0,wide-left,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2187,MTL,0.0,8475848.0,,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,83.0,5.0
2,16:33,03:27,right,blocked-shot,462,2,REG,55.0,2.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2193,ANA,1.0,8481593.0,8483482.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-55.0,-2.0
2,17:01,02:59,right,faceoff,472,2,REG,-69.0,-22.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2221,MTL,0.0,8478133.0,8473986.0,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8480184.0,8481593.0,8479543.0,8481058.0,8478133.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Gustav Lindström,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,17:01,02:59,right,stoppage,470,2,REG,,,,,,19.0,20.0,icing,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2221,,,,,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8480184.0,8481593.0,8479543.0,8481058.0,8478133.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Gustav Lindström,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,17:08,02:52,right,stoppage,473,2,REG,,,,,,19.0,20.0,icing,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2228,,,,,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8480184.0,8481593.0,8479543.0,8481058.0,8478133.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Gustav Lindström,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,17:08,02:52,right,faceoff,474,2,REG,-69.0,-22.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2228,MTL,0.0,8478133.0,8473986.0,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8480184.0,8481593.0,8479543.0,8481058.0,8478133.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Gustav Lindström,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,17:13,02:47,right,blocked-shot,475,2,REG,-68.0,-24.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2233,,,8483490.0,,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8480184.0,8481593.0,8479543.0,8481058.0,8478133.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Gustav Lindström,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-68.0,-24.0
2,17:20,02:40,right,giveaway,476,2,REG,-98.0,17.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2240,MTL,0.0,8481593.0,,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8480184.0,8481593.0,8479543.0,8481058.0,8478133.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Gustav Lindström,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-98.0,17.0
2,17:40,02:20,right,hit,478,2,REG,93.0,-23.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2260,ANA,1.0,8480950.0,8479543.0,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-93.0,23.0
2,18:02,01:58,right,hit,482,2,REG,-63.0,39.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2282,MTL,0.0,8482087.0,8478873.0,,5,5,5v5,8480001.0,8473986.0,8478873.0,8483490.0,8484153.0,,8482087.0,8481540.0,8480192.0,8477989.0,8481058.0,,Urho Vaakanainen,Alex Killorn,Troy Terry,Pavel Mintyukov,Leo Carlsson,,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jesse Ylönen,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-63.0,39.0
2,18:10,01:50,right,giveaway,486,2,REG,47.0,24.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2290,ANA,1.0,8480001.0,,,5,5,5v5,8480001.0,8473986.0,8482745.0,8483490.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Urho Vaakanainen,Alex Killorn,Mason McTavish,Pavel Mintyukov,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-47.0,-24.0
2,18:14,01:46,right,blocked-shot,487,2,REG,71.0,0.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2294,ANA,1.0,8481540.0,8473986.0,,5,5,5v5,8480001.0,8473986.0,8482745.0,8483490.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Urho Vaakanainen,Alex Killorn,Mason McTavish,Pavel Mintyukov,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-71.0,-0.0
2,18:25,01:35,right,hit,490,2,REG,-77.0,40.0,D,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2305,MTL,0.0,8482087.0,8482745.0,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-77.0,40.0
2,18:40,01:20,right,hit,491,2,REG,-84.0,37.0,O,,,19.0,20.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2320,ANA,1.0,8478366.0,8480192.0,,5,5,5v5,8480001.0,8475462.0,8476458.0,8482745.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Urho Vaakanainen,Radko Gudas,Ryan Strome,Mason McTavish,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,84.0,-37.0
2,19:34,00:26,right,shot-on-goal,500,2,REG,-83.0,-13.0,O,wrist,8478470.0,19.0,21.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2374,ANA,1.0,8474641.0,,,5,5,5v5,8475764.0,8474641.0,8475164.0,8480950.0,8479368.0,,8476981.0,8480192.0,8482111.0,8476871.0,8477497.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Ilya Lyubushkin,Max Jones,,Josh Anderson,Johnathan Kovacevic,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,83.0,13.0
2,20:00,00:00,right,period-end,503,2,REG,,,,,,19.0,21.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2400,,,,,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
3,00:00,20:00,left,period-start,509,3,REG,,,,,,19.0,21.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2400,,,,,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
3,00:00,20:00,left,faceoff,511,3,REG,0.0,0.0,N,,,19.0,21.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2400,MTL,0.0,8480018.0,8474641.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-0.0,0.0
3,00:37,19:23,left,blocked-shot,512,3,REG,84.0,7.0,D,,,19.0,21.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,2437,MTL,0.0,8479368.0,8481618.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-84.0,-7.0
