period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,typeCode,descKey,duration,awayScore,homeScore,secondaryReason,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
4,00:34,04:26,left,stoppage,754,4,OT,,,,,,39.0,24.0,goalie-stopped-after-sog,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3634,,,,,,,3,3,3v3,8480018.0,8481540.0,8480887.0,,,8476392.0,8478891.0,8477220.0,,,Nick Suzuki,Cole Caufield,Jordan Harris,,,Adam Lowry,Mason Appleton,Nate Schmidt,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,00:34,04:26,left,faceoff,757,4,OT,69.0,-22.0,D,,,39.0,24.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3634,69.0,WPG,0.0,8476392.0,8480018.0,,3,3,3v3,8480018.0,8481540.0,8480887.0,,,8476392.0,8478891.0,8477220.0,,,Nick Suzuki,Cole Caufield,Jordan Harris,,,Adam Lowry,Mason Appleton,Nate Schmidt,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,01:38,03:22,left,shot-on-goal,761,4,OT,-74.0,-12.0,O,backhand,8474596.0,40.0,24.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3698,-74.0,WPG,0.0,8477504.0,,,3,3,3v3,8480018.0,8481540.0,8480887.0,,,8476480.0,8477940.0,8477504.0,,,Nick Suzuki,Cole Caufield,Jordan Harris,,,Vladislav Namestnikov,Nikolaj Ehlers,Josh Morrissey,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,01:39,03:21,left,stoppage,762,4,OT,,,,,,40.0,24.0,goalie-stopped-after-sog,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3699,,,,,,,3,3,3v3,8476981.0,8482087.0,8478133.0,,,8480145.0,8476460.0,8478398.0,,,Josh Anderson,Kaiden Guhle,Jake Evans,,,Neal Pionk,Mark Scheifele,Kyle Connor,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,01:39,03:21,left,faceoff,765,4,OT,-69.0,-22.0,D,,,40.0,24.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3699,-69.0,MTL,1.0,8478133.0,8476460.0,,3,3,3v3,8476981.0,8482087.0,8478133.0,,,8480145.0,8476460.0,8478398.0,,,Josh Anderson,Kaiden Guhle,Jake Evans,,,Neal Pionk,Mark Scheifele,Kyle Connor,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,02:07,02:53,left,missed-shot,767,4,OT,55.0,9.0,O,wrist,8476316.0,40.0,24.0,wide-right,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3727,55.0,MTL,1.0,8482087.0,,,3,3,3v3,8481618.0,8476981.0,8482087.0,,,8480145.0,8476460.0,8478398.0,,,Alex Newhook,Josh Anderson,Kaiden Guhle,,,Neal Pionk,Mark Scheifele,Kyle Connor,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,02:21,02:39,left,shot-on-goal,769,4,OT,61.0,-18.0,O,wrist,8476316.0,40.0,25.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3741,61.0,MTL,1.0,8481618.0,,,3,3,3v3,8481618.0,8476981.0,8480887.0,,,8480145.0,8476460.0,8478398.0,,,Alex Newhook,Josh Anderson,Jordan Harris,,,Neal Pionk,Mark Scheifele,Kyle Connor,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,02:55,02:05,left,shot-on-goal,773,4,OT,69.0,-14.0,O,wrist,8476316.0,40.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3775,69.0,MTL,1.0,8481540.0,,,3,3,3v3,8480018.0,8481540.0,8480887.0,,,8477504.0,8476460.0,8478398.0,,,Nick Suzuki,Cole Caufield,Jordan Harris,,,Josh Morrissey,Mark Scheifele,Kyle Connor,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,03:11,01:49,left,shot-on-goal,774,4,OT,-68.0,22.0,O,wrist,8474596.0,41.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3791,-68.0,WPG,0.0,8478398.0,,,3,3,3v3,8480018.0,8481540.0,8480887.0,,,8477504.0,8476460.0,8478398.0,,,Nick Suzuki,Cole Caufield,Jordan Harris,,,Josh Morrissey,Mark Scheifele,Kyle Connor,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,03:37,01:23,left,missed-shot,780,4,OT,-75.0,-3.0,O,wrist,8474596.0,41.0,26.0,above-crossbar,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3817,-75.0,WPG,0.0,8480113.0,,,3,3,3v3,8476981.0,8480887.0,8477497.0,,,8480113.0,8476392.0,8477220.0,,,Josh Anderson,Jordan Harris,Sean Monahan,,,Alex Iafallo,Adam Lowry,Nate Schmidt,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,03:43,01:17,left,takeaway,781,4,OT,-94.0,27.0,D,,,41.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3823,-94.0,MTL,1.0,8476981.0,,,3,3,3v3,8476981.0,8480887.0,8477497.0,,,8480113.0,8476392.0,8477220.0,,,Josh Anderson,Jordan Harris,Sean Monahan,,,Alex Iafallo,Adam Lowry,Nate Schmidt,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,04:07,00:53,left,shot-on-goal,788,4,OT,-63.0,-16.0,O,wrist,8474596.0,42.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3847,-63.0,WPG,0.0,8476480.0,,,3,3,3v3,8481618.0,8482087.0,8481540.0,,,8480145.0,8476480.0,8477940.0,,,Alex Newhook,Kaiden Guhle,Cole Caufield,,,Neal Pionk,Vladislav Namestnikov,Nikolaj Ehlers,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,04:08,00:52,left,stoppage,789,4,OT,,,,,,42.0,26.0,puck-in-netting,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3848,,,,,,,3,3,3v3,8480018.0,8482087.0,8478133.0,,,8476392.0,8477940.0,8477504.0,,,Nick Suzuki,Kaiden Guhle,Jake Evans,,,Adam Lowry,Nikolaj Ehlers,Josh Morrissey,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,04:08,00:52,left,stoppage,790,4,OT,,,,,,42.0,26.0,home-timeout,,,,3.0,3.0,home-timeout,,2023020121,20232024,2023-10-28,2,Centre Bell,3848,,,,,,,3,3,3v3,8480018.0,8482087.0,8478133.0,,,8476392.0,8477940.0,8477504.0,,,Nick Suzuki,Kaiden Guhle,Jake Evans,,,Adam Lowry,Nikolaj Ehlers,Josh Morrissey,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,04:08,00:52,left,faceoff,793,4,OT,-69.0,-22.0,D,,,42.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3848,-69.0,MTL,1.0,8478133.0,8476392.0,,3,3,3v3,8480018.0,8482087.0,8478133.0,,,8476392.0,8477940.0,8477504.0,,,Nick Suzuki,Kaiden Guhle,Jake Evans,,,Adam Lowry,Nikolaj Ehlers,Josh Morrissey,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,04:44,00:16,left,missed-shot,795,4,OT,75.0,19.0,O,snap,8476316.0,42.0,26.0,high-and-wide-right,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3884,75.0,MTL,1.0,8481540.0,,,3,3,3v3,8480018.0,8482087.0,8481540.0,,,8476392.0,8477940.0,8477504.0,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,,,Adam Lowry,Nikolaj Ehlers,Josh Morrissey,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,04:55,00:05,left,takeaway,796,4,OT,76.0,-4.0,D,,,42.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3895,76.0,WPG,0.0,8477940.0,,,3,3,3v3,8480018.0,8482087.0,8481540.0,,,8476392.0,8477940.0,8477504.0,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,,,Adam Lowry,Nikolaj Ehlers,Josh Morrissey,,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,05:00,00:00,left,period-end,797,4,OT,,,,,,42.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3900,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,shootout-complete,811,5,SO,,,,,,44.0,28.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,shot-on-goal,810,5,SO,75.0,-2.0,O,wrist,8474596.0,44.0,28.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,25.0,WPG,0.0,8477940.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,shot-on-goal,809,5,SO,-76.0,0.0,O,wrist,8476316.0,43.0,28.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,176.0,MTL,1.0,8477497.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,missed-shot,808,5,SO,75.0,-1.0,O,wrist,8474596.0,43.0,27.0,wide-right,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,25.0,WPG,0.0,8478398.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,period-start,804,5,SO,,,,,,42.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,shot-on-goal,806,5,SO,68.0,-1.0,O,wrist,8474596.0,43.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,32.0,WPG,0.0,8476460.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,goal,805,5,SO,-82.0,-3.0,O,backhand,8476316.0,42.0,26.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,182.0,MTL,1.0,8480018.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,period-end,812,5,SO,,,,,,44.0,28.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,shot-on-goal,807,5,SO,-78.0,0.0,O,wrist,8476316.0,43.0,27.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,178.0,MTL,1.0,8481540.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00,00:00,right,game-end,816,5,SO,,,,,,44.0,28.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,4800,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,
