period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,awayScore,homeScore,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,14:21,05:39,right,missed-shot,463,2,REG,81.0,-2.0,O,wide-right,backhand,8478971.0,21.0,17.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2061,19.0,MTL,0.0,8476871.0,,,5,5,5v5,8477384.0,8479343.0,8480849.0,8479619.0,8482655.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Josh Brown,Clayton Keller,Barrett Hayton,Michael Carcone,J.J. Moser,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,14:32,05:28,right,blocked-shot,466,2,REG,-66.0,18.0,D,,,,21.0,17.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2072,166.0,MTL,0.0,8479619.0,8482087.0,,5,5,5v5,8479976.0,8479343.0,8480849.0,8480434.0,8479619.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Clayton Keller,Barrett Hayton,Sean Durzi,Michael Carcone,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,14:40,05:20,right,missed-shot,468,2,REG,-58.0,0.0,O,wide-right,backhand,8474596.0,21.0,17.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2080,158.0,ARI,1.0,8479343.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8480434.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,14:51,05:09,right,shot-on-goal,469,2,REG,-56.0,16.0,O,,wrist,8474596.0,21.0,18.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2091,156.0,ARI,1.0,8477951.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8480434.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,15:04,04:56,right,shot-on-goal,470,2,REG,-47.0,-5.0,O,,slap,8474596.0,21.0,19.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2104,147.0,ARI,1.0,8479976.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8480434.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,15:06,04:54,right,blocked-shot,471,2,REG,-81.0,-3.0,D,,,,21.0,19.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2106,181.0,MTL,0.0,8480849.0,8482111.0,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8480434.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,15:07,04:53,right,shot-on-goal,472,2,REG,-83.0,-6.0,O,,wrist,8474596.0,21.0,20.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2107,183.0,ARI,1.0,8479343.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8480434.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,15:08,04:52,right,blocked-shot,473,2,REG,-80.0,-2.0,D,,,,21.0,20.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2108,180.0,MTL,0.0,8480849.0,8482111.0,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8480434.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,15:12,04:48,right,blocked-shot,474,2,REG,-73.0,18.0,D,,,,21.0,20.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2112,173.0,MTL,0.0,8479343.0,8482087.0,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8480434.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,15:40,04:20,right,hit,483,2,REG,-83.0,-38.0,D,,,,21.0,20.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2140,183.0,MTL,0.0,8482964.0,8479619.0,,5,5,5v5,8477384.0,8477070.0,8479442.0,8479619.0,8483431.0,,8483515.0,8480887.0,8481058.0,8478133.0,8482964.0,,Josh Brown,Liam O'Brien,Troy Stecher,Michael Carcone,Logan Cooley,,Juraj Slafkovsky,Jordan Harris,Jesse Ylönen,Jake Evans,Arber Xhekaj,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,16:04,03:56,right,stoppage,485,2,REG,,,,puck-in-netting,,,21.0,20.0,,,,1.0,1.0,tv-timeout,2023020153,20232024,2023-11-02,2,Mullett Arena,2164,,,,,,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,16:04,03:56,right,faceoff,488,2,REG,-69.0,22.0,O,,,,21.0,20.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2164,169.0,ARI,1.0,8475760.0,8477497.0,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,16:09,03:51,right,shot-on-goal,489,2,REG,-34.0,-17.0,O,,slap,8474596.0,21.0,21.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2169,134.0,ARI,1.0,8478408.0,,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,16:11,03:49,right,stoppage,490,2,REG,,,,goalie-stopped-after-sog,,,21.0,21.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2171,,,,,,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,16:11,03:49,right,faceoff,491,2,REG,-69.0,-22.0,D,,,,21.0,21.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2171,169.0,MTL,0.0,8477497.0,8475760.0,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,16:41,03:19,right,shot-on-goal,493,2,REG,-50.0,36.0,O,,wrist,8474596.0,21.0,22.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2201,150.0,ARI,1.0,8475760.0,,,5,5,5v5,8475760.0,8476856.0,8481711.0,8478474.0,8482655.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Nick Bjugstad,Matt Dumba,Matias Maccelli,Lawson Crouse,J.J. Moser,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,16:57,03:03,right,hit,496,2,REG,-61.0,-39.0,O,,,,21.0,22.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2217,161.0,ARI,1.0,8478474.0,8476469.0,,5,5,5v5,8480849.0,8480434.0,8481711.0,8478474.0,8482655.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Barrett Hayton,Sean Durzi,Matias Maccelli,Lawson Crouse,J.J. Moser,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,17:02,02:58,right,giveaway,499,2,REG,-44.0,34.0,O,,,,21.0,22.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2222,144.0,ARI,1.0,8480849.0,,,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8480192.0,8476469.0,8480887.0,8481058.0,8477497.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Johnathan Kovacevic,Joel Armia,Jordan Harris,Jesse Ylönen,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,17:11,02:49,right,shot-on-goal,503,2,REG,-59.0,6.0,O,,backhand,8474596.0,21.0,23.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2231,159.0,ARI,1.0,8482655.0,,,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8476981.0,8480192.0,8476469.0,8482111.0,8478133.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Josh Anderson,Johnathan Kovacevic,Joel Armia,Justin Barron,Jake Evans,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,17:18,02:42,right,penalty,504,2,REG,-40.0,-21.0,D,,,,21.0,23.0,MIN,interference,2.0,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2238,140.0,MTL,0.0,8476469.0,8482655.0,,5,4,4v5,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480018.0,8480192.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Nick Suzuki,Johnathan Kovacevic,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,17:18,02:42,right,faceoff,508,2,REG,-69.0,-22.0,D,,,,21.0,23.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2238,169.0,MTL,0.0,8480018.0,8483431.0,,5,4,4v5,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480018.0,8480192.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Nick Suzuki,Johnathan Kovacevic,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,17:40,02:20,right,shot-on-goal,509,2,REG,-86.0,-3.0,O,,tip-in,8474596.0,21.0,24.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2260,186.0,ARI,1.0,8477951.0,,,5,4,5v4,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480018.0,8480192.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Nick Suzuki,Johnathan Kovacevic,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,18:33,01:27,right,faceoff,521,2,REG,-20.0,22.0,N,,,,21.0,24.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2313,120.0,ARI,1.0,8475760.0,8478133.0,,5,4,5v4,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8480887.0,8481058.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Jordan Harris,Jesse Ylönen,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,18:33,01:27,right,stoppage,518,2,REG,,,,offside,,,21.0,24.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2313,,,,,,,5,4,5v4,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8480887.0,8481058.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Jordan Harris,Jesse Ylönen,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,18:46,01:14,right,hit,522,2,REG,-78.0,38.0,D,,,,21.0,24.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2326,178.0,MTL,0.0,8482087.0,8479619.0,,5,4,4v5,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8480887.0,8481058.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Jordan Harris,Jesse Ylönen,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,19:09,00:51,right,shot-on-goal,523,2,REG,-65.0,13.0,O,,wrist,8474596.0,21.0,25.0,,,,1.0,1.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2349,165.0,ARI,1.0,8475760.0,,,5,4,5v4,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8480887.0,8481058.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Jordan Harris,Jesse Ylönen,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,19:21,00:39,right,goal,525,2,REG,-81.0,18.0,O,,slap,8474596.0,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2361,181.0,ARI,1.0,8478474.0,8481711.0,8475760.0,5,5,5v5,8477021.0,8480855.0,8477070.0,8479442.0,8482655.0,,8480018.0,8481618.0,8481540.0,8482111.0,8482964.0,,Alex Kerfoot,Jack McBain,Liam O'Brien,Troy Stecher,J.J. Moser,,Nick Suzuki,Alex Newhook,Cole Caufield,Justin Barron,Arber Xhekaj,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,19:21,00:39,right,faceoff,528,2,REG,0.0,0.0,N,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2361,100.0,ARI,1.0,8480855.0,8480018.0,,5,5,5v5,8477021.0,8480855.0,8477070.0,8479442.0,8482655.0,,8480018.0,8481618.0,8481540.0,8482111.0,8482964.0,,Alex Kerfoot,Jack McBain,Liam O'Brien,Troy Stecher,J.J. Moser,,Nick Suzuki,Alex Newhook,Cole Caufield,Justin Barron,Arber Xhekaj,,8478971.0,8474596.0,Connor Ingram,Jake Allen
2,20:00,00:00,right,period-end,529,2,REG,,,,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2400,,,,,,,5,5,5v5,8475760.0,8480434.0,8481711.0,8478474.0,8482655.0,,8480018.0,8481618.0,8482087.0,8481540.0,8482111.0,,Nick Bjugstad,Sean Durzi,Matias Maccelli,Lawson Crouse,J.J. Moser,,Nick Suzuki,Alex Newhook,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:00,20:00,left,period-start,534,3,REG,,,,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2400,,,,,,,5,5,5v5,8475760.0,8480434.0,8481711.0,8478474.0,8482655.0,,8480018.0,8481618.0,8482087.0,8481540.0,8482111.0,,Nick Bjugstad,Sean Durzi,Matias Maccelli,Lawson Crouse,J.J. Moser,,Nick Suzuki,Alex Newhook,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:00,20:00,left,faceoff,537,3,REG,0.0,0.0,N,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2400,0.0,MTL,0.0,8480018.0,8475760.0,,5,5,5v5,8475760.0,8480434.0,8481711.0,8478474.0,8482655.0,,8480018.0,8481618.0,8482087.0,8481540.0,8482111.0,,Nick Bjugstad,Sean Durzi,Matias Maccelli,Lawson Crouse,J.J. Moser,,Nick Suzuki,Alex Newhook,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:08,19:52,left,stoppage,538,3,REG,,,,icing,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2408,,,,,,,5,5,5v5,8475760.0,8480434.0,8481711.0,8478474.0,8482655.0,,8480018.0,8481618.0,8482087.0,8481540.0,8482111.0,,Nick Bjugstad,Sean Durzi,Matias Maccelli,Lawson Crouse,J.J. Moser,,Nick Suzuki,Alex Newhook,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:08,19:52,left,faceoff,539,3,REG,69.0,-22.0,D,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2408,69.0,MTL,0.0,8480018.0,8478474.0,,5,5,5v5,8475760.0,8480434.0,8481711.0,8478474.0,8482655.0,,8480018.0,8481618.0,8482087.0,8481540.0,8482111.0,,Nick Bjugstad,Sean Durzi,Matias Maccelli,Lawson Crouse,J.J. Moser,,Nick Suzuki,Alex Newhook,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:18,19:42,left,hit,540,3,REG,40.0,-41.0,D,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2418,40.0,MTL,0.0,8480018.0,8480434.0,,5,5,5v5,8475760.0,8480434.0,8481711.0,8478474.0,8482655.0,,8480018.0,8481618.0,8482087.0,8481540.0,8482111.0,,Nick Bjugstad,Sean Durzi,Matias Maccelli,Lawson Crouse,J.J. Moser,,Nick Suzuki,Alex Newhook,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:54,19:06,left,missed-shot,550,3,REG,-58.0,-36.0,O,wide-right,wrist,8478971.0,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2454,-58.0,MTL,0.0,8476871.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:56,19:04,left,stoppage,551,3,REG,,,,goalie-stopped-after-sog,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2456,,,,,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:56,19:04,left,faceoff,552,3,REG,-69.0,-22.0,O,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2456,-69.0,MTL,0.0,8477497.0,8480849.0,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,00:57,19:03,left,blocked-shot,553,3,REG,-69.0,-14.0,O,,,,21.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2457,-69.0,MTL,0.0,8475848.0,8476871.0,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,01:00,19:00,left,shot-on-goal,554,3,REG,-46.0,-29.0,O,,wrist,8478971.0,22.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2460,-46.0,MTL,0.0,8476875.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,01:03,18:57,left,blocked-shot,555,3,REG,-77.0,12.0,D,,,,22.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2463,-77.0,ARI,1.0,8480192.0,8480849.0,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,01:07,18:53,left,shot-on-goal,556,3,REG,-89.0,28.0,O,,wrist,8478971.0,23.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2467,-89.0,MTL,0.0,8475848.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,01:14,18:46,left,shot-on-goal,557,3,REG,-31.0,40.0,O,,wrist,8478971.0,24.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2474,-31.0,MTL,0.0,8480192.0,,,5,5,5v5,8479976.0,8477951.0,8479343.0,8480849.0,8479442.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Juuso Valimaki,Nick Schmaltz,Clayton Keller,Barrett Hayton,Troy Stecher,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,01:24,18:36,left,faceoff,563,3,REG,-69.0,-22.0,O,,,,24.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2484,-69.0,MTL,0.0,8477497.0,8475760.0,,4,5,5v4,8477021.0,8475760.0,8476856.0,8478408.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Alex Kerfoot,Nick Bjugstad,Matt Dumba,Travis Dermott,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,01:24,18:36,left,penalty,558,3,REG,-16.0,-27.0,N,,,,24.0,25.0,MIN,roughing,2.0,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2484,-16.0,ARI,1.0,8479343.0,8476875.0,,4,5,4v5,8477021.0,8475760.0,8476856.0,8478408.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Alex Kerfoot,Nick Bjugstad,Matt Dumba,Travis Dermott,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,01:24,18:36,left,stoppage,560,3,REG,,,,video-review,,,24.0,25.0,,,,1.0,2.0,video-review,2023020153,20232024,2023-11-02,2,Mullett Arena,2484,,,,,,,4,5,4v5,8477021.0,8475760.0,8476856.0,8478408.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Alex Kerfoot,Nick Bjugstad,Matt Dumba,Travis Dermott,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
