period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
3,15:21,04:39,right,shot-on-goal,730,3,REG,0.0,38.0,N,wrist,8475852.0,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3321,MTL,0.0,8483515.0,,,5,5,5v5,8476473.0,8477987.0,8482117.0,8482192.0,8484144.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Connor Murphy,Ryan Donato,Lukas Reichel,Isaak Phillips,Connor Bedard,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,0.0,38.0
3,15:38,04:22,right,stoppage,734,3,REG,,,,,,21.0,18.0,puck-in-netting,tv-timeout,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3338,,,,,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,,
3,15:38,04:22,right,faceoff,736,3,REG,69.0,22.0,O,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3338,MTL,0.0,8477989.0,8477450.0,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,69.0,22.0
3,15:42,04:18,right,faceoff,738,3,REG,69.0,22.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3342,CHI,1.0,8477450.0,8477989.0,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,-69.0,-22.0
3,15:42,04:18,right,stoppage,737,3,REG,,,,,,21.0,18.0,puck-in-netting,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3342,,,,,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,,
3,15:57,04:03,right,blocked-shot,740,3,REG,53.0,-16.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3357,CHI,1.0,8475848.0,8482192.0,,5,5,5v5,8477450.0,8479458.0,8482192.0,8480025.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,MacKenzie Entwistle,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,-53.0,16.0
3,16:07,03:53,right,hit,742,3,REG,-96.0,25.0,O,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3367,CHI,1.0,8480025.0,8482087.0,,5,5,5v5,8477450.0,8479458.0,8483466.0,8480025.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Kevin Korchinski,MacKenzie Entwistle,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,96.0,-25.0
3,16:12,03:48,right,blocked-shot,743,3,REG,-70.0,25.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3372,MTL,0.0,8480025.0,8482087.0,,5,5,5v5,8477450.0,8479458.0,8483466.0,8480025.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Kevin Korchinski,MacKenzie Entwistle,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,-70.0,25.0
3,16:31,03:29,right,stoppage,744,3,REG,,,,,,21.0,18.0,icing,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3391,,,,,,6,5,6v5,8477987.0,8473422.0,8479458.0,8480798.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Nikita Zaitsev,Philipp Kurashev,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau,,
3,16:31,03:29,right,faceoff,746,3,REG,-69.0,22.0,O,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3391,CHI,1.0,8474870.0,8477989.0,,6,5,6v5,8477987.0,8473422.0,8479458.0,8480798.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Nikita Zaitsev,Philipp Kurashev,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau,69.0,-22.0
3,16:35,03:25,right,blocked-shot,747,3,REG,-48.0,-19.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3395,MTL,0.0,8484144.0,8475848.0,,6,5,5v6,8477987.0,8473422.0,8479458.0,8480798.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Nikita Zaitsev,Philipp Kurashev,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau,-48.0,-19.0
3,16:48,03:12,right,faceoff,750,3,REG,-69.0,-22.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3408,MTL,0.0,8477989.0,8473422.0,,6,5,5v6,8477987.0,8473422.0,8480798.0,8483466.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau,-69.0,-22.0
3,16:48,03:12,right,stoppage,748,3,REG,,,,,,21.0,18.0,icing,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3408,,,,,,6,5,6v5,8477987.0,8473422.0,8480798.0,8483466.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau,,
3,17:05,02:55,right,blocked-shot,751,3,REG,-73.0,0.0,O,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3425,CHI,1.0,8483466.0,8473422.0,,6,5,6v5,8477987.0,8473422.0,8480798.0,8483466.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau,73.0,-0.0
3,17:42,02:18,right,takeaway,756,3,REG,-97.0,3.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3462,MTL,0.0,8476875.0,,,6,5,5v6,8477987.0,8473422.0,8480798.0,8483466.0,8474870.0,8484144.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Ryan Donato,Nick Foligno,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,Connor Bedard,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,,8480051.0,,Cayden Primeau,-97.0,3.0
3,18:04,01:56,right,goal,758,3,REG,-71.0,-5.0,D,wrist,,21.0,18.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3484,MTL,0.0,8475233.0,,,5,5,5v5,8477450.0,8475797.0,8482117.0,8481806.0,8478463.0,,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,,Jason Dickinson,Jarred Tinordi,Lukas Reichel,Louis Crevier,Anthony Beauvillier,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,-71.0,-5.0
3,18:04,01:56,right,faceoff,761,3,REG,0.0,0.0,N,,,21.0,18.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3484,MTL,0.0,8478477.0,8477450.0,,5,5,5v5,8477450.0,8475797.0,8482117.0,8481806.0,8478463.0,,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,,Jason Dickinson,Jarred Tinordi,Lukas Reichel,Louis Crevier,Anthony Beauvillier,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,0.0,0.0
3,18:14,01:46,right,shot-on-goal,762,3,REG,37.0,27.0,O,wrist,8475852.0,22.0,18.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3494,MTL,0.0,8481593.0,,,5,5,5v5,8477450.0,8475797.0,8482117.0,8481806.0,8478463.0,,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,,Jason Dickinson,Jarred Tinordi,Lukas Reichel,Louis Crevier,Anthony Beauvillier,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,37.0,27.0
3,18:15,01:45,right,stoppage,763,3,REG,,,,,,22.0,18.0,goalie-stopped-after-sog,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3495,,,,,,5,5,5v5,8477450.0,8475797.0,8482117.0,8481806.0,8478463.0,,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,,Jason Dickinson,Jarred Tinordi,Lukas Reichel,Louis Crevier,Anthony Beauvillier,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,,
3,18:15,01:45,right,faceoff,764,3,REG,69.0,22.0,O,,,22.0,18.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3495,MTL,0.0,8478477.0,8477450.0,,5,5,5v5,8477450.0,8475797.0,8482117.0,8481806.0,8478463.0,,8478477.0,8480192.0,8481593.0,8482476.0,8481058.0,,Jason Dickinson,Jarred Tinordi,Lukas Reichel,Louis Crevier,Anthony Beauvillier,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Emil Heineman,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,69.0,22.0
3,18:44,01:16,right,takeaway,772,3,REG,-33.0,38.0,D,,,22.0,18.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3524,MTL,0.0,8481593.0,,,5,5,5v5,8476473.0,8477987.0,8482192.0,8481147.0,8480025.0,,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,Connor Murphy,Ryan Donato,Isaak Phillips,Reese Johnson,MacKenzie Entwistle,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,-33.0,38.0
3,19:18,00:42,right,shot-on-goal,774,3,REG,-42.0,18.0,O,wrist,8480051.0,22.0,19.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3558,CHI,1.0,8476473.0,,,5,5,5v5,8476473.0,8477987.0,8482192.0,8481147.0,8480025.0,,8475848.0,8480192.0,8477989.0,8476469.0,8482111.0,,Connor Murphy,Ryan Donato,Isaak Phillips,Reese Johnson,MacKenzie Entwistle,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,42.0,-18.0
3,19:21,00:39,right,stoppage,775,3,REG,,,,,,22.0,19.0,goalie-stopped-after-sog,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3561,,,,,,5,5,5v5,8476473.0,8480798.0,8482117.0,8482192.0,8484144.0,,8478477.0,8482087.0,8482476.0,8482111.0,8481058.0,,Connor Murphy,Philipp Kurashev,Lukas Reichel,Isaak Phillips,Connor Bedard,,Mitchell Stephens,Kaiden Guhle,Emil Heineman,Justin Barron,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,,
3,19:21,00:39,right,faceoff,778,3,REG,-69.0,22.0,O,,,22.0,19.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3561,CHI,1.0,8480798.0,8478477.0,,5,5,5v5,8476473.0,8480798.0,8482117.0,8482192.0,8484144.0,,8478477.0,8482087.0,8482476.0,8482111.0,8481058.0,,Connor Murphy,Philipp Kurashev,Lukas Reichel,Isaak Phillips,Connor Bedard,,Mitchell Stephens,Kaiden Guhle,Emil Heineman,Justin Barron,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,69.0,-22.0
3,19:32,00:28,right,penalty,779,3,REG,-98.0,7.0,O,,,22.0,19.0,,,MIN,slashing,2.0,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3572,CHI,1.0,8484144.0,8482087.0,,4,5,4v5,8475797.0,8481806.0,8481147.0,8480025.0,,,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,Jarred Tinordi,Louis Crevier,Reese Johnson,MacKenzie Entwistle,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,98.0,-7.0
3,19:32,00:28,right,faceoff,783,3,REG,69.0,22.0,O,,,22.0,19.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3572,MTL,0.0,8477989.0,8481147.0,,4,5,5v4,8475797.0,8481806.0,8481147.0,8480025.0,,,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,Jarred Tinordi,Louis Crevier,Reese Johnson,MacKenzie Entwistle,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,69.0,22.0
3,19:38,00:22,right,shot-on-goal,784,3,REG,87.0,13.0,O,wrist,8475852.0,23.0,19.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3578,MTL,0.0,8475848.0,,,4,5,5v4,8475797.0,8481806.0,8481147.0,8480025.0,,,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,Jarred Tinordi,Louis Crevier,Reese Johnson,MacKenzie Entwistle,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,87.0,13.0
3,19:40,00:20,right,stoppage,785,3,REG,,,,,,23.0,19.0,goalie-stopped-after-sog,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3580,,,,,,4,5,4v5,8475797.0,8481806.0,8481147.0,8480025.0,,,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,Jarred Tinordi,Louis Crevier,Reese Johnson,MacKenzie Entwistle,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,,
3,19:40,00:20,right,faceoff,786,3,REG,69.0,22.0,O,,,23.0,19.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3580,MTL,0.0,8475848.0,8481147.0,,4,5,5v4,8475797.0,8481806.0,8481147.0,8480025.0,,,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,Jarred Tinordi,Louis Crevier,Reese Johnson,MacKenzie Entwistle,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau,69.0,22.0
3,20:00,00:00,right,period-end,787,3,REG,,,,,,23.0,19.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3600,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20:00,00:00,right,game-end,791,3,REG,,,,,,23.0,19.0,,,,,,5.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3600,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
