period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
4,01:52,03:08,left,stoppage,781,4,OT,,,,,,20.0,25.0,goalie-stopped-after-sog,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3712,,,,,,,3,3,3v3,8477429.0,8480813.0,8478013.0,,,,8476875.0,8480018.0,8477989.0,,,,Andrew Copp,Joe Veleno,Jake Walman,,,,Mike Matheson,Nick Suzuki,Christian Dvorak,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,01:52,03:08,left,faceoff,784,4,OT,69.0,-22.0,D,,,20.0,25.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3712,69.0,MTL,0.0,8477989.0,8477429.0,,3,3,3v3,8477429.0,8480813.0,8478013.0,,,,8476875.0,8480018.0,8477989.0,,,,Andrew Copp,Joe Veleno,Jake Walman,,,,Mike Matheson,Nick Suzuki,Christian Dvorak,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,01:59,03:01,left,shot-on-goal,785,4,OT,-72.0,7.0,O,wrist,8473503.0,21.0,25.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3719,-72.0,MTL,0.0,8476875.0,,,3,3,3v3,8477429.0,8480813.0,8478013.0,,,,8476875.0,8480018.0,8477989.0,,,,Andrew Copp,Joe Veleno,Jake Walman,,,,Mike Matheson,Nick Suzuki,Christian Dvorak,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,02:23,02:37,left,shot-on-goal,788,4,OT,-78.0,1.0,O,backhand,8473503.0,22.0,25.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3743,-78.0,MTL,0.0,8480018.0,,,3,3,3v3,8477429.0,8480813.0,8478013.0,,,,8480018.0,8482087.0,8481540.0,,,,Andrew Copp,Joe Veleno,Jake Walman,,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,02:30,02:30,left,shot-on-goal,789,4,OT,-68.0,6.0,O,wrist,8473503.0,23.0,25.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3750,-68.0,MTL,0.0,8481540.0,,,3,3,3v3,8477429.0,8480813.0,8478013.0,,,,8480018.0,8482087.0,8481540.0,,,,Andrew Copp,Joe Veleno,Jake Walman,,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,02:49,02:11,left,shot-on-goal,793,4,OT,43.0,9.0,O,wrist,8480051.0,23.0,26.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3769,43.0,DET,1.0,8475279.0,,,3,3,3v3,8475279.0,8477946.0,8479337.0,,,,8480018.0,8482087.0,8481540.0,,,,Ben Chiarot,Dylan Larkin,Alex DeBrincat,,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,02:56,02:04,left,missed-shot,794,4,OT,58.0,-4.0,O,wrist,8480051.0,23.0,26.0,wide-left,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3776,58.0,DET,1.0,8479337.0,,,3,3,3v3,8475279.0,8477946.0,8479337.0,,,,8480018.0,8482087.0,8481540.0,,,,Ben Chiarot,Dylan Larkin,Alex DeBrincat,,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:09,01:51,left,shot-on-goal,795,4,OT,75.0,-9.0,O,wrist,8480051.0,23.0,27.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3789,75.0,DET,1.0,8479337.0,,,3,3,3v3,8475279.0,8477946.0,8479337.0,,,,8480018.0,8482087.0,8481540.0,,,,Ben Chiarot,Dylan Larkin,Alex DeBrincat,,,,Nick Suzuki,Kaiden Guhle,Cole Caufield,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:17,01:43,left,shot-on-goal,798,4,OT,-77.0,-24.0,O,wrist,8473503.0,24.0,27.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3797,-77.0,MTL,0.0,8481540.0,,,3,3,3v3,8475279.0,8477946.0,8479337.0,,,,8476875.0,8481540.0,8477497.0,,,,Ben Chiarot,Dylan Larkin,Alex DeBrincat,,,,Mike Matheson,Cole Caufield,Sean Monahan,,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:27,01:33,left,penalty,799,4,OT,-83.0,0.0,D,,,24.0,27.0,,MIN,holding-the-stick,2.0,,2.0,2.0,8479337.0,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3807,-83.0,DET,1.0,8473503.0,8481540.0,,3,4,3v4,8477456.0,8481542.0,8478013.0,,,,8476875.0,8480018.0,8481540.0,8477497.0,,,J.T. Compher,Moritz Seider,Jake Walman,,,,Mike Matheson,Nick Suzuki,Cole Caufield,Sean Monahan,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:27,01:33,left,stoppage,801,4,OT,,,,,,24.0,27.0,visitor-timeout,,,,visitor-timeout,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3807,,,,,,,3,4,3v4,8477456.0,8481542.0,8478013.0,,,,8476875.0,8480018.0,8481540.0,8477497.0,,,J.T. Compher,Moritz Seider,Jake Walman,,,,Mike Matheson,Nick Suzuki,Cole Caufield,Sean Monahan,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:27,01:33,left,faceoff,804,4,OT,-69.0,-22.0,O,,,24.0,27.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3807,-69.0,MTL,0.0,8477497.0,8477456.0,,3,4,4v3,8477456.0,8481542.0,8478013.0,,,,8476875.0,8480018.0,8481540.0,8477497.0,,,J.T. Compher,Moritz Seider,Jake Walman,,,,Mike Matheson,Nick Suzuki,Cole Caufield,Sean Monahan,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:38,01:22,left,missed-shot,805,4,OT,-56.0,12.0,O,wrist,8473503.0,24.0,27.0,hit-right-post,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3818,-56.0,MTL,0.0,8480018.0,,,3,4,4v3,8477456.0,8481542.0,8478013.0,,,,8476875.0,8480018.0,8481540.0,8477497.0,,,J.T. Compher,Moritz Seider,Jake Walman,,,,Mike Matheson,Nick Suzuki,Cole Caufield,Sean Monahan,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:41,01:19,left,stoppage,806,4,OT,,,,,,24.0,27.0,puck-in-netting,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3821,,,,,,,3,4,3v4,8477456.0,8481542.0,8478013.0,,,,8476875.0,8480018.0,8481540.0,8477497.0,,,J.T. Compher,Moritz Seider,Jake Walman,,,,Mike Matheson,Nick Suzuki,Cole Caufield,Sean Monahan,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,03:41,01:19,left,faceoff,807,4,OT,-69.0,22.0,O,,,24.0,27.0,,,,,,2.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3821,-69.0,MTL,0.0,8480018.0,8477456.0,,3,4,4v3,8477456.0,8481542.0,8478013.0,,,,8476875.0,8480018.0,8481540.0,8477497.0,,,J.T. Compher,Moritz Seider,Jake Walman,,,,Mike Matheson,Nick Suzuki,Cole Caufield,Sean Monahan,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
4,04:16,00:44,left,penalty,809,4,OT,0.0,-38.0,N,,,24.0,27.0,,MIS,misconduct,10.0,,3.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3856,0.0,DET,1.0,8477456.0,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,04:16,00:44,left,period-end,811,4,OT,,,,,,24.0,27.0,,,,,,3.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3856,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,04:16,00:44,left,goal,808,4,OT,-64.0,-17.0,O,wrist,8473503.0,24.0,27.0,,,,,,3.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3856,-64.0,MTL,0.0,8481540.0,8476875.0,8480018.0,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,04:16,00:44,left,game-end,815,4,OT,,,,,,24.0,27.0,,,,,,3.0,2.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,3856,,,,,,,0,0,0v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
