period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,00:00,20:00,left,period-start,9,1,REG,,,,,,0.0,0.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,0,,,,,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,00:00,20:00,left,faceoff,11,1,REG,0.0,0.0,N,,,0.0,0.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,0,MTL,0.0,8480018.0,8475798.0,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-0.0,0.0
1,00:07,19:53,left,shot-on-goal,12,1,REG,24.0,-40.0,N,wrist,8480051.0,0.0,1.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,7,SJS,1.0,8480188.0,,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,24.0,-40.0
1,00:27,19:33,left,giveaway,14,1,REG,59.0,-27.0,D,,,0.0,1.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,27,MTL,0.0,8481618.0,,,5,5,5v5,8477335.0,8480834.0,8477407.0,8480188.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-59.0,27.0
1,00:29,19:31,left,shot-on-goal,15,1,REG,42.0,-7.0,O,wrist,8480051.0,0.0,2.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,29,SJS,1.0,8477407.0,,,5,5,5v5,8477335.0,8480834.0,8477407.0,8480188.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,42.0,-7.0
1,00:31,19:29,left,takeaway,17,1,REG,-17.0,-30.0,N,,,0.0,2.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,31,SJS,1.0,8477407.0,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-17.0,-30.0
1,00:38,19:22,left,hit,18,1,REG,6.0,39.0,N,,,0.0,2.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,38,SJS,1.0,8479983.0,8475848.0,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,6.0,39.0
1,01:35,18:25,left,faceoff,33,1,REG,-69.0,-22.0,O,,,0.0,2.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,95,MTL,0.0,8483515.0,8481477.0,,5,5,5v5,8476988.0,8481477.0,8479316.0,8480884.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Nico Sturm,Luke Kunin,Calen Addison,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,22.0
1,01:35,18:25,left,stoppage,31,1,REG,,,,,,0.0,2.0,offside,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,95,,,,,,5,5,5v5,8476988.0,8481477.0,8479316.0,8480884.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Nico Sturm,Luke Kunin,Calen Addison,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,01:38,18:22,left,blocked-shot,34,1,REG,-32.0,-3.0,O,,,0.0,2.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,98,MTL,0.0,8481540.0,8477989.0,,5,5,5v5,8476988.0,8481477.0,8479316.0,8480884.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Nico Sturm,Luke Kunin,Calen Addison,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,32.0,3.0
1,01:52,18:08,left,shot-on-goal,35,1,REG,82.0,-1.0,O,wrist,8480051.0,0.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,112,SJS,1.0,8479316.0,,,5,5,5v5,8476988.0,8481477.0,8479316.0,8480884.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Nico Sturm,Luke Kunin,Calen Addison,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,82.0,-1.0
1,01:53,18:07,left,missed-shot,36,1,REG,86.0,5.0,O,bat,8480051.0,0.0,3.0,wide-left,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,113,SJS,1.0,8474884.0,,,5,5,5v5,8476988.0,8481477.0,8479316.0,8480884.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Nico Sturm,Luke Kunin,Calen Addison,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,86.0,5.0
1,02:04,17:56,left,takeaway,38,1,REG,39.0,36.0,O,,,0.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,124,SJS,1.0,8474884.0,,,5,5,5v5,8476988.0,8479316.0,8477846.0,8480884.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Luke Kunin,Ryan Carpenter,Calen Addison,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,39.0,36.0
1,02:18,17:42,left,missed-shot,46,1,REG,-33.0,-16.0,O,wrist,8478406.0,0.0,3.0,wide-left,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,138,MTL,0.0,8481058.0,,,5,5,5v5,8477335.0,8479439.0,8477846.0,8479379.0,8481537.0,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,Kyle Burroughs,Jacob MacDonald,Ryan Carpenter,Givani Smith,Nikita Okhotiuk,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,33.0,16.0
1,02:43,17:17,left,hit,49,1,REG,-18.0,-23.0,N,,,0.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,163,SJS,1.0,8477335.0,8476875.0,,5,5,5v5,8477335.0,8479439.0,8479379.0,8475798.0,8481537.0,8476875.0,8475848.0,8482111.0,8479543.0,8478133.0,Kyle Burroughs,Jacob MacDonald,Givani Smith,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Justin Barron,Michael Pezzetta,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-18.0,-23.0
1,03:04,16:56,left,shot-on-goal,51,1,REG,-72.0,30.0,O,wrist,8478406.0,1.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,184,MTL,0.0,8482111.0,,,5,5,5v5,8477335.0,8479439.0,8479379.0,8475798.0,8481537.0,8476875.0,8475848.0,8480018.0,8482111.0,8479543.0,Kyle Burroughs,Jacob MacDonald,Givani Smith,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Justin Barron,Michael Pezzetta,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,72.0,-30.0
1,03:06,16:54,left,faceoff,55,1,REG,-69.0,22.0,D,,,1.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,186,SJS,1.0,8475798.0,8480018.0,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,22.0
1,03:06,16:54,left,stoppage,52,1,REG,,,,,,1.0,3.0,goalie-stopped-after-sog,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,186,,,,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,03:22,16:38,left,takeaway,56,1,REG,-18.0,40.0,N,,,1.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,202,MTL,0.0,8480018.0,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,18.0,-40.0
1,03:25,16:35,left,hit,57,1,REG,70.0,28.0,D,,,1.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,205,MTL,0.0,8482111.0,8477407.0,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-70.0,-28.0
1,03:59,16:01,left,shot-on-goal,65,1,REG,-40.0,39.0,O,wrist,8478406.0,2.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,239,MTL,0.0,8480184.0,,,5,5,5v5,8476988.0,8480821.0,8480188.0,8479983.0,8476881.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Matt Benning,Filip Zadina,Fabian Zetterlund,Mario Ferraro,Tomas Hertl,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,40.0,-39.0
1,04:10,15:50,left,giveaway,66,1,REG,-77.0,38.0,D,,,2.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,250,SJS,1.0,8480821.0,,,5,5,5v5,8476988.0,8480821.0,8480188.0,8479983.0,8476881.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Matt Benning,Filip Zadina,Fabian Zetterlund,Mario Ferraro,Tomas Hertl,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-77.0,38.0
1,04:29,15:31,left,stoppage,70,1,REG,,,,,,2.0,3.0,icing,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,269,,,,,,5,5,5v5,8476988.0,8480821.0,8480884.0,8476881.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Filip Zadina,Calen Addison,Tomas Hertl,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,04:29,15:31,left,faceoff,72,1,REG,-69.0,-22.0,O,,,2.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,269,MTL,0.0,8477989.0,8476881.0,,5,5,5v5,8476988.0,8480821.0,8480884.0,8476881.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Filip Zadina,Calen Addison,Tomas Hertl,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,22.0
1,04:31,15:29,left,blocked-shot,73,1,REG,-70.0,0.0,O,,,2.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,271,MTL,0.0,8480192.0,8483515.0,,5,5,5v5,8476988.0,8480821.0,8480884.0,8476881.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Filip Zadina,Calen Addison,Tomas Hertl,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,70.0,-0.0
1,04:50,15:10,left,shot-on-goal,78,1,REG,-69.0,-3.0,O,wrist,8478406.0,3.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,290,MTL,0.0,8477989.0,,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,3.0
1,04:58,15:02,left,hit,79,1,REG,-93.0,24.0,D,,,3.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,298,SJS,1.0,8481477.0,8477989.0,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-93.0,24.0
1,05:02,14:58,left,blocked-shot,80,1,REG,-72.0,-1.0,D,,,3.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,302,SJS,1.0,8483515.0,8481537.0,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-72.0,-1.0
1,05:06,14:54,left,shot-on-goal,81,1,REG,-76.0,6.0,O,wrist,8478406.0,4.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,306,MTL,0.0,8481540.0,,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,76.0,-6.0
1,05:19,14:41,left,takeaway,83,1,REG,-1.0,-36.0,N,,,4.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,319,SJS,1.0,8479316.0,,,5,5,5v5,8477335.0,8480834.0,8481477.0,8479316.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Kyle Burroughs,Ty Emberson,Nico Sturm,Luke Kunin,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-1.0,-36.0
1,05:43,14:17,left,hit,92,1,REG,-14.0,39.0,N,,,4.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,343,SJS,1.0,8479439.0,8481058.0,,5,5,5v5,8480834.0,8479439.0,8477846.0,8479983.0,8479379.0,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Jacob MacDonald,Ryan Carpenter,Mario Ferraro,Givani Smith,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-14.0,39.0
1,05:46,14:14,left,hit,93,1,REG,-98.0,-12.0,O,,,4.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,346,MTL,0.0,8479543.0,8480834.0,,5,5,5v5,8480834.0,8479439.0,8477846.0,8479983.0,8479379.0,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Jacob MacDonald,Ryan Carpenter,Mario Ferraro,Givani Smith,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,98.0,12.0
1,06:25,13:35,left,shot-on-goal,101,1,REG,-55.0,8.0,O,wrist,8478406.0,5.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,385,MTL,0.0,8475848.0,,,5,5,5v5,8476988.0,8479439.0,8477846.0,8480884.0,8479379.0,8475848.0,8480018.0,8481618.0,8482087.0,8480184.0,Matt Benning,Jacob MacDonald,Ryan Carpenter,Calen Addison,Givani Smith,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Gustav Lindström,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,55.0,-8.0
1,06:33,13:27,left,takeaway,102,1,REG,-93.0,29.0,D,,,5.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,393,SJS,1.0,8477846.0,,,5,5,5v5,8476988.0,8479439.0,8477846.0,8480884.0,8479379.0,8475848.0,8480018.0,8481618.0,8482087.0,8480184.0,Matt Benning,Jacob MacDonald,Ryan Carpenter,Calen Addison,Givani Smith,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Gustav Lindström,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-93.0,29.0
1,06:52,13:08,left,faceoff,107,1,REG,-69.0,22.0,D,,,5.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,412,SJS,1.0,8476881.0,8476981.0,,5,5,5v5,8476988.0,8480821.0,8480884.0,8476881.0,8482667.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Matt Benning,Filip Zadina,Calen Addison,Tomas Hertl,William Eklund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,22.0
1,06:52,13:08,left,stoppage,104,1,REG,,,,,,5.0,3.0,puck-in-netting,tv-timeout,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,412,,,,,,5,5,5v5,8476988.0,8480821.0,8480884.0,8476881.0,8482667.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Matt Benning,Filip Zadina,Calen Addison,Tomas Hertl,William Eklund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,07:52,12:08,left,stoppage,115,1,REG,,,,,,5.0,3.0,puck-in-crowd,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,472,,,,,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,07:52,12:08,left,faceoff,116,1,REG,0.0,0.0,N,,,5.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,472,MTL,0.0,8477989.0,8481477.0,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-0.0,0.0
1,08:04,11:56,left,takeaway,117,1,REG,30.0,-32.0,O,,,5.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,484,SJS,1.0,8477335.0,,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,30.0,-32.0
1,08:32,11:28,left,blocked-shot,118,1,REG,-62.0,0.0,D,,,5.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,512,SJS,1.0,8482111.0,8479316.0,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-62.0,0.0
1,08:34,11:26,left,shot-on-goal,119,1,REG,-80.0,-27.0,O,slap,8478406.0,6.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,514,MTL,0.0,8477989.0,,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,80.0,27.0
1,09:12,10:48,left,missed-shot,130,1,REG,-65.0,-23.0,O,slap,8478406.0,6.0,3.0,wide-right,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,552,MTL,0.0,8481058.0,,,5,5,5v5,8480834.0,8479439.0,8477846.0,8479983.0,8479379.0,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Jacob MacDonald,Ryan Carpenter,Mario Ferraro,Givani Smith,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,65.0,23.0
1,09:18,10:42,left,hit,131,1,REG,-25.0,35.0,D,,,6.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,558,SJS,1.0,8479379.0,8481058.0,,5,5,5v5,8480834.0,8479439.0,8477846.0,8479983.0,8479379.0,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Jacob MacDonald,Ryan Carpenter,Mario Ferraro,Givani Smith,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-25.0,35.0
1,10:05,09:55,left,giveaway,141,1,REG,-39.0,22.0,O,,,6.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,605,MTL,0.0,8482087.0,,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8475798.0,8475848.0,8480018.0,8481618.0,8482087.0,8480184.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mikael Granlund,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Gustav Lindström,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,39.0,-22.0
