period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,07:05,12:55,left,hit,353,2,REG,-57.0,-40.0,O,,,,14.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1625,-57.0,WSH,0.0,8480873.0,8475233.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8475324.0,8481656.0,8481580.0,8480873.0,8477511.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Nick Jensen,Aliaksei Protas,Connor McMichael,Rasmus Sandin,Anthony Mantha,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:11,12:49,left,stoppage,354,2,REG,,,,offside,,,14.0,7.0,,,,tv-timeout,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1631,,,,,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:11,12:49,left,faceoff,357,2,REG,-69.0,22.0,O,,,,14.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1631,-69.0,WSH,0.0,8481580.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:20,12:40,left,shot-on-goal,358,2,REG,-79.0,8.0,O,,wrist,8474596.0,15.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1640,-79.0,WSH,0.0,8475744.0,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:31,12:29,left,shot-on-goal,359,2,REG,57.0,-18.0,O,,wrist,8475311.0,15.0,8.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1651,57.0,MTL,1.0,8481093.0,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:32,12:28,left,stoppage,360,2,REG,,,,goalie-stopped-after-sog,,,15.0,8.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1652,,,,,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:32,12:28,left,faceoff,363,2,REG,69.0,-22.0,O,,,,15.0,8.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1652,69.0,MTL,1.0,8480018.0,8473563.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:41,12:19,left,giveaway,364,2,REG,31.0,-40.0,D,,,,15.0,8.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1661,31.0,WSH,0.0,8480796.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:51,12:09,left,shot-on-goal,365,2,REG,-70.0,40.0,O,,wrist,8474596.0,16.0,8.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1671,-70.0,WSH,0.0,8476880.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,07:51,12:09,left,giveaway,366,2,REG,-60.0,40.0,D,,,,16.0,8.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1671,-60.0,MTL,1.0,8482111.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,08:03,11:57,left,shot-on-goal,369,2,REG,67.0,-9.0,O,,snap,8475311.0,16.0,9.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1683,67.0,MTL,1.0,8481540.0,,,5,5,5v5,8481618.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8478440.0,8480796.0,8476880.0,,Alex Newhook,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Dylan Strome,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,08:09,11:51,left,shot-on-goal,371,2,REG,37.0,-40.0,O,,wrist,8475311.0,16.0,10.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1689,37.0,MTL,1.0,8481540.0,,,5,5,5v5,8481618.0,8483515.0,8481540.0,8482111.0,8482964.0,,8475324.0,8477947.0,8478440.0,8480796.0,8476880.0,,Alex Newhook,Juraj Slafkovsky,Cole Caufield,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Dylan Strome,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,08:20,11:40,left,shot-on-goal,373,2,REG,-51.0,24.0,O,,snap,8474596.0,17.0,10.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1700,-51.0,WSH,0.0,8480796.0,,,5,5,5v5,8481618.0,8483515.0,8481540.0,8480192.0,8482964.0,,8477947.0,8478440.0,8480796.0,8479547.0,8474590.0,,Alex Newhook,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Arber Xhekaj,,Sonny Milano,Dylan Strome,Martin Fehervary,Matthew Phillips,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,08:33,11:27,left,shot-on-goal,378,2,REG,71.0,-9.0,O,,tip-in,8475311.0,17.0,11.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1713,71.0,MTL,1.0,8481618.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8471214.0,8478440.0,8480796.0,8479547.0,8474590.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,08:35,11:25,left,stoppage,379,2,REG,,,,goalie-stopped-after-sog,,,17.0,11.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1715,,,,,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,08:35,11:25,left,faceoff,381,2,REG,69.0,-22.0,O,,,,17.0,11.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1715,69.0,MTL,1.0,8481618.0,8481656.0,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,08:38,11:22,left,shot-on-goal,382,2,REG,66.0,-11.0,O,,snap,8475311.0,17.0,12.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1718,66.0,MTL,1.0,8476981.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,09:21,10:39,left,stoppage,384,2,REG,,,,puck-in-crowd,,,17.0,12.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1761,,,,,,,5,5,5v5,8476875.0,8475848.0,8475233.0,8476871.0,8477497.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Brendan Gallagher,David Savard,Tanner Pearson,Sean Monahan,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,09:21,10:39,left,faceoff,387,2,REG,20.0,22.0,N,,,,17.0,12.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1761,20.0,WSH,0.0,8475744.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8475233.0,8476871.0,8477497.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Brendan Gallagher,David Savard,Tanner Pearson,Sean Monahan,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,09:28,10:32,left,stoppage,388,2,REG,,,,puck-in-crowd,,,17.0,12.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1768,,,,,,,5,5,5v5,8476875.0,8475848.0,8475233.0,8476871.0,8477497.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Brendan Gallagher,David Savard,Tanner Pearson,Sean Monahan,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,09:28,10:32,left,faceoff,389,2,REG,0.0,0.0,N,,,,17.0,12.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1768,0.0,WSH,0.0,8475744.0,8475848.0,,5,5,5v5,8476875.0,8475848.0,8475233.0,8476871.0,8477497.0,,8479522.0,8481580.0,8477845.0,8471698.0,8475744.0,,Mike Matheson,Brendan Gallagher,David Savard,Tanner Pearson,Sean Monahan,,Hardy Haman Aktell,Connor McMichael,Trevor van Riemsdyk,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,09:50,10:10,left,goal,390,2,REG,84.0,1.0,O,,wrist,8475311.0,17.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1790,84.0,MTL,1.0,8475848.0,8477497.0,8476871.0,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,09:50,10:10,left,faceoff,393,2,REG,0.0,0.0,N,,,,17.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1790,0.0,MTL,1.0,8480018.0,8473563.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,10:22,09:38,left,missed-shot,394,2,REG,83.0,-17.0,O,wide-right,wrist,8475311.0,17.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1822,83.0,MTL,1.0,8481540.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,10:26,09:34,left,blocked-shot,395,2,REG,77.0,8.0,D,,,,17.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1826,77.0,WSH,0.0,8482964.0,8473563.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,10:41,09:19,left,hit,396,2,REG,-16.0,-41.0,N,,,,17.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1841,-16.0,WSH,0.0,8476880.0,8482964.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8476880.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Tom Wilson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,11:11,08:49,left,hit,405,2,REG,-77.0,42.0,D,,,,17.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1871,-77.0,MTL,1.0,8481058.0,8478440.0,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8471214.0,8478440.0,8480873.0,8479547.0,8474590.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Alex Ovechkin,Dylan Strome,Rasmus Sandin,Matthew Phillips,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,11:29,08:31,left,blocked-shot,406,2,REG,-38.0,19.0,D,,,,17.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1889,-38.0,MTL,1.0,8480873.0,8481058.0,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8471214.0,8478440.0,8480873.0,8479547.0,8474590.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Alex Ovechkin,Dylan Strome,Rasmus Sandin,Matthew Phillips,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,11:39,08:21,left,shot-on-goal,407,2,REG,-75.0,-17.0,O,,wrist,8474596.0,18.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1899,-75.0,WSH,0.0,8478440.0,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8471214.0,8478440.0,8480873.0,8479547.0,8474590.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Alex Ovechkin,Dylan Strome,Rasmus Sandin,Matthew Phillips,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,11:42,08:18,left,blocked-shot,408,2,REG,-73.0,14.0,D,,,,18.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1902,-73.0,MTL,1.0,8474590.0,8481058.0,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8471214.0,8478440.0,8480873.0,8479547.0,8474590.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Alex Ovechkin,Dylan Strome,Rasmus Sandin,Matthew Phillips,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,12:08,07:52,left,shot-on-goal,409,2,REG,-41.0,35.0,O,,wrist,8474596.0,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1928,-41.0,WSH,0.0,8478440.0,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8471214.0,8478440.0,8480873.0,8479547.0,8474590.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Alex Ovechkin,Dylan Strome,Rasmus Sandin,Matthew Phillips,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,12:10,07:50,left,stoppage,410,2,REG,,,,goalie-stopped-after-sog,,,19.0,12.0,,,,tv-timeout,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1930,,,,,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8475233.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,David Savard,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,12:10,07:50,left,faceoff,413,2,REG,-69.0,22.0,D,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1930,-69.0,MTL,1.0,8481618.0,8475744.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8475233.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,David Savard,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,12:30,07:30,left,hit,414,2,REG,-89.0,-34.0,D,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1950,-89.0,MTL,1.0,8475233.0,8480796.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8475233.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,David Savard,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,12:37,07:23,left,giveaway,415,2,REG,-30.0,-13.0,D,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1957,-30.0,MTL,1.0,8481618.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8475233.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,David Savard,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,12:59,07:01,left,takeaway,420,2,REG,78.0,-1.0,D,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1979,78.0,WSH,0.0,8480873.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8482111.0,8475233.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,David Savard,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,13:02,06:58,left,hit,422,2,REG,62.0,-32.0,O,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1982,62.0,MTL,1.0,8483515.0,8480873.0,,5,5,5v5,8481618.0,8483515.0,8482111.0,8475233.0,8476871.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Alex Newhook,Juraj Slafkovsky,Justin Barron,David Savard,Tanner Pearson,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,13:15,06:45,left,blocked-shot,423,2,REG,-39.0,-31.0,D,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,1995,-39.0,MTL,1.0,8477511.0,8475233.0,,5,5,5v5,8481618.0,8483515.0,8482111.0,8475233.0,8476871.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Alex Newhook,Juraj Slafkovsky,Justin Barron,David Savard,Tanner Pearson,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,13:34,06:26,left,hit,426,2,REG,84.0,39.0,O,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,2014,84.0,MTL,1.0,8476871.0,8480873.0,,5,5,5v5,8475848.0,8482111.0,8476871.0,8482964.0,8477497.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Brendan Gallagher,Justin Barron,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,13:57,06:03,left,stoppage,432,2,REG,,,,offside,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,2037,,,,,,,5,5,5v5,8480018.0,8481540.0,8480192.0,8481093.0,8480887.0,,8479522.0,8471214.0,8478440.0,8479547.0,8477845.0,,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,,Hardy Haman Aktell,Alex Ovechkin,Dylan Strome,Matthew Phillips,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,13:57,06:03,left,faceoff,435,2,REG,20.0,22.0,N,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,2037,20.0,WSH,0.0,8478440.0,8480018.0,,5,5,5v5,8480018.0,8481540.0,8480192.0,8481093.0,8480887.0,,8479522.0,8471214.0,8478440.0,8479547.0,8477845.0,,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,,Hardy Haman Aktell,Alex Ovechkin,Dylan Strome,Matthew Phillips,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,14:08,05:52,left,blocked-shot,436,2,REG,-68.0,-19.0,D,,,,19.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,2048,-68.0,MTL,1.0,8479522.0,8481093.0,,5,5,5v5,8480018.0,8481540.0,8480192.0,8481093.0,8480887.0,,8479522.0,8471214.0,8478440.0,8479547.0,8477845.0,,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,,Hardy Haman Aktell,Alex Ovechkin,Dylan Strome,Matthew Phillips,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,14:13,05:47,left,shot-on-goal,437,2,REG,-73.0,23.0,O,,wrist,8474596.0,20.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,2053,-73.0,WSH,0.0,8471214.0,,,5,5,5v5,8480018.0,8481540.0,8480192.0,8481093.0,8480887.0,,8479522.0,8471214.0,8478440.0,8479547.0,8477845.0,,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,,Hardy Haman Aktell,Alex Ovechkin,Dylan Strome,Matthew Phillips,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,14:16,05:44,left,missed-shot,438,2,REG,-88.0,-2.0,O,wide-left,wrap-around,8474596.0,20.0,12.0,,,,,0.0,2.0,2023020069,20232024,2023-10-21,2,Centre Bell,2056,-88.0,WSH,0.0,8479547.0,,,5,5,5v5,8480018.0,8481540.0,8480192.0,8481093.0,8480887.0,,8479522.0,8471214.0,8478440.0,8479547.0,8477845.0,,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,,Hardy Haman Aktell,Alex Ovechkin,Dylan Strome,Matthew Phillips,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
