period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,02:38,17:22,left,blocked-shot,300,2,REG,-82.0,2.0,O,,,,12.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1358,-82.0,MIN,0.0,8475692.0,8478493.0,,4,5,5v4,8476875.0,8480018.0,8481093.0,8475233.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:05,15:55,left,shot-on-goal,315,2,REG,-30.0,33.0,O,,snap,8478470.0,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1445,-30.0,MIN,0.0,8477451.0,,,5,5,5v5,8476875.0,8482087.0,8481058.0,8475233.0,8478133.0,,8475220.0,8482079.0,8476463.0,8477451.0,8477919.0,,Mike Matheson,Kaiden Guhle,Jesse Ylönen,David Savard,Jake Evans,,Marcus Foligno,Marco Rossi,Jonas Brodin,Ryan Hartman,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:08,15:52,left,stoppage,316,2,REG,,,,goalie-stopped-after-sog,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1448,,,,,,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8475750.0,8477541.0,8474034.0,8479520.0,8480980.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Jon Merrill,Dakota Mermis,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:08,15:52,left,faceoff,319,2,REG,-69.0,22.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1448,-69.0,MTL,1.0,8477497.0,8480980.0,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8475750.0,8477541.0,8474034.0,8479520.0,8480980.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Jon Merrill,Dakota Mermis,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:19,15:41,left,giveaway,320,2,REG,46.0,42.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1459,46.0,MIN,0.0,8475750.0,,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8475750.0,8477541.0,8474034.0,8479520.0,8480980.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Jon Merrill,Dakota Mermis,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:32,15:28,left,blocked-shot,321,2,REG,-74.0,14.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1472,-74.0,MTL,1.0,8474034.0,8475233.0,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8475750.0,8477541.0,8474034.0,8479520.0,8480980.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Jon Merrill,Dakota Mermis,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:41,15:19,left,hit,322,2,REG,-51.0,38.0,O,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1481,-51.0,MIN,0.0,8474034.0,8476875.0,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8475750.0,8477541.0,8474034.0,8479520.0,8480980.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Jon Merrill,Dakota Mermis,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:51,15:09,left,blocked-shot,326,2,REG,-56.0,-37.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1491,-56.0,MTL,1.0,8474034.0,8480192.0,,5,5,5v5,8475848.0,8480018.0,8476981.0,8482087.0,8480192.0,,8478136.0,8482122.0,8474034.0,8479520.0,8480980.0,,Brendan Gallagher,Nick Suzuki,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Jake Middleton,Brock Faber,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,04:53,15:07,left,hit,327,2,REG,-64.0,-39.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1493,-64.0,MTL,1.0,8476981.0,8474034.0,,5,5,5v5,8475848.0,8480018.0,8476981.0,8482087.0,8480192.0,,8478136.0,8482122.0,8474034.0,8479520.0,8480980.0,,Brendan Gallagher,Nick Suzuki,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Jake Middleton,Brock Faber,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,05:14,14:46,left,hit,333,2,REG,60.0,-39.0,O,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1514,60.0,MTL,1.0,8481540.0,8482122.0,,5,5,5v5,8480018.0,8482087.0,8481540.0,8480192.0,8481093.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,05:31,14:29,left,giveaway,334,2,REG,-79.0,39.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1531,-79.0,MTL,1.0,8482087.0,,,5,5,5v5,8480018.0,8482087.0,8481540.0,8480192.0,8481093.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,05:45,14:15,left,delayed-penalty,336,2,REG,,,,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1545,,MTL,1.0,,,,5,5,5v5,8481618.0,8482087.0,8481540.0,8480192.0,8481093.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Alex Newhook,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,05:46,14:14,left,penalty,337,2,REG,95.0,21.0,O,,,,13.0,5.0,MIN,tripping,2.0,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1546,95.0,MTL,1.0,8481540.0,8482122.0,,4,5,4v5,8476875.0,8481058.0,8475233.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Jesse Ylönen,David Savard,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,05:46,14:14,left,faceoff,341,2,REG,-69.0,-22.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1546,-69.0,MTL,1.0,8478133.0,8478493.0,,4,5,4v5,8476875.0,8481058.0,8475233.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Jesse Ylönen,David Savard,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,05:56,14:04,left,takeaway,342,2,REG,96.0,21.0,O,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1556,96.0,MTL,1.0,8478133.0,,,4,5,4v5,8476875.0,8481058.0,8475233.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Jesse Ylönen,David Savard,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,06:02,13:58,left,blocked-shot,343,2,REG,86.0,-4.0,D,,,,13.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1562,86.0,MIN,0.0,8476875.0,8475692.0,,4,5,5v4,8476875.0,8481058.0,8475233.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Jesse Ylönen,David Savard,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,06:22,13:38,left,shot-on-goal,344,2,REG,-87.0,-29.0,O,,wrist,8478470.0,14.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1582,-87.0,MIN,0.0,8478864.0,,,4,5,5v4,8476875.0,8481058.0,8475233.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Jesse Ylönen,David Savard,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,06:23,13:37,left,blocked-shot,345,2,REG,-87.0,-3.0,D,,,,14.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1583,-87.0,MTL,1.0,8478493.0,8476875.0,,4,5,4v5,8476875.0,8481058.0,8475233.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Jesse Ylönen,David Savard,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,06:25,13:35,left,stoppage,346,2,REG,,,,goalie-stopped-after-sog,,,14.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1585,,,,,,,4,5,4v5,8480018.0,8482087.0,8480192.0,8476871.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Nick Suzuki,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,06:25,13:35,left,faceoff,348,2,REG,-69.0,-22.0,D,,,,14.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1585,-69.0,MTL,1.0,8480018.0,8478493.0,,4,5,4v5,8480018.0,8482087.0,8480192.0,8476871.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Nick Suzuki,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,06:57,13:03,left,shot-on-goal,349,2,REG,-89.0,-17.0,O,,wrist,8478470.0,15.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1617,-89.0,MIN,0.0,8475692.0,,,4,5,5v4,8480018.0,8482087.0,8480192.0,8476871.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Nick Suzuki,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,07:00,13:00,left,stoppage,350,2,REG,,,,referee-or-linesman,,,15.0,5.0,,,,player-equipment,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1620,,,,,,,4,5,4v5,8482087.0,8480192.0,8481093.0,8477497.0,,,8475220.0,8482079.0,8476463.0,8477451.0,8477919.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,,Marcus Foligno,Marco Rossi,Jonas Brodin,Ryan Hartman,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,07:00,13:00,left,faceoff,353,2,REG,-69.0,22.0,D,,,,15.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1620,-69.0,MTL,1.0,8477497.0,8477451.0,,4,5,4v5,8482087.0,8480192.0,8481093.0,8477497.0,,,8475220.0,8482079.0,8476463.0,8477451.0,8477919.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,,Marcus Foligno,Marco Rossi,Jonas Brodin,Ryan Hartman,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,07:05,12:55,left,stoppage,354,2,REG,,,,high-stick,,,15.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1625,,,,,,,4,5,4v5,8482087.0,8480192.0,8481093.0,8477497.0,,,8475220.0,8482079.0,8476463.0,8477451.0,8477919.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,,Marcus Foligno,Marco Rossi,Jonas Brodin,Ryan Hartman,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,07:05,12:55,left,faceoff,355,2,REG,69.0,22.0,D,,,,15.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1625,69.0,MIN,0.0,8477919.0,8477497.0,,4,5,5v4,8482087.0,8480192.0,8481093.0,8477497.0,,,8475220.0,8482079.0,8476463.0,8477451.0,8477919.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,,Marcus Foligno,Marco Rossi,Jonas Brodin,Ryan Hartman,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,07:49,12:11,left,shot-on-goal,362,2,REG,-66.0,26.0,O,,slap,8478470.0,16.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1669,-66.0,MIN,0.0,8475220.0,,,5,5,5v5,8481618.0,8483515.0,8481540.0,8480887.0,8475233.0,,8478136.0,8482122.0,8475220.0,8482079.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Cole Caufield,Jordan Harris,David Savard,,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,08:20,11:40,left,giveaway,367,2,REG,-95.0,-14.0,D,,,,16.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1700,-95.0,MTL,1.0,8480887.0,,,5,5,5v5,8475848.0,8481618.0,8483515.0,8480887.0,8482964.0,,8478136.0,8482122.0,8474034.0,8479520.0,8480980.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,08:21,11:39,left,hit,368,2,REG,-94.0,-26.0,D,,,,16.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1701,-94.0,MTL,1.0,8483515.0,8480980.0,,5,5,5v5,8475848.0,8481618.0,8483515.0,8480887.0,8482964.0,,8478136.0,8482122.0,8474034.0,8479520.0,8480980.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,08:33,11:27,left,shot-on-goal,369,2,REG,-78.0,5.0,O,,wrist,8478470.0,17.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1713,-78.0,MIN,0.0,8479520.0,,,5,5,5v5,8475848.0,8481618.0,8483515.0,8480887.0,8482964.0,,8478136.0,8482122.0,8474034.0,8479520.0,8480980.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Pat Maroon,Brandon Duhaime,Connor Dewar,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,09:40,10:20,left,blocked-shot,377,2,REG,-53.0,0.0,D,,,,17.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1780,-53.0,MTL,1.0,8478864.0,8476871.0,,5,5,5v5,8476981.0,8480887.0,8476871.0,8482964.0,8477497.0,,8475750.0,8477541.0,8475692.0,8477451.0,8478864.0,,Josh Anderson,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Jon Merrill,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,09:47,10:13,left,goal,379,2,REG,60.0,-15.0,O,,wrist,8470594.0,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1787,60.0,MTL,1.0,8476871.0,,,5,5,5v5,8480018.0,8482087.0,8481540.0,8480192.0,8481093.0,,8480884.0,8478493.0,8475220.0,8476463.0,8475149.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,Calen Addison,Joel Eriksson Ek,Marcus Foligno,Jonas Brodin,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,09:47,10:13,left,faceoff,382,2,REG,0.0,0.0,N,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1787,0.0,MTL,1.0,8480018.0,8478493.0,,5,5,5v5,8480018.0,8482087.0,8481540.0,8480192.0,8481093.0,,8480884.0,8478493.0,8475220.0,8476463.0,8475149.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,Calen Addison,Joel Eriksson Ek,Marcus Foligno,Jonas Brodin,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,10:42,09:18,left,hit,386,2,REG,73.0,38.0,O,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1842,73.0,MTL,1.0,8481093.0,8480884.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8480884.0,8478493.0,8476463.0,8477919.0,8475149.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Frederick Gaudreau,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:10,08:50,left,hit,393,2,REG,8.0,-39.0,N,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1870,8.0,MTL,1.0,8479543.0,8479520.0,,5,5,5v5,8476875.0,8479543.0,8481058.0,8475233.0,8478133.0,,8478136.0,8482122.0,8479520.0,8482079.0,8477919.0,,Mike Matheson,Michael Pezzetta,Jesse Ylönen,David Savard,Jake Evans,,Jake Middleton,Brock Faber,Brandon Duhaime,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:14,08:46,left,faceoff,401,2,REG,-69.0,-22.0,O,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1874,-69.0,MIN,0.0,8477451.0,8481618.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:14,08:46,left,stoppage,398,2,REG,,,,tv-timeout,,,17.0,5.0,,,,tv-timeout,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1874,,,,,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:14,08:46,left,penalty,396,2,REG,0.0,-26.0,N,,,,17.0,5.0,MAJ,fighting,5.0,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1874,0.0,MIN,0.0,8479520.0,8479543.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:14,08:46,left,penalty,394,2,REG,1.0,-30.0,N,,,,17.0,5.0,MAJ,fighting,5.0,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1874,1.0,MTL,1.0,8479543.0,8479520.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:19,08:41,left,blocked-shot,402,2,REG,-46.0,29.0,D,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1879,-46.0,MTL,1.0,8475692.0,8481618.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:42,08:18,left,hit,403,2,REG,97.0,4.0,O,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1902,97.0,MTL,1.0,8476871.0,8482122.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,11:45,08:15,left,hit,404,2,REG,40.0,-39.0,O,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1905,40.0,MTL,1.0,8481618.0,8478864.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8478136.0,8482122.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jake Middleton,Brock Faber,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,12:02,07:58,left,takeaway,408,2,REG,97.0,-2.0,O,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1922,97.0,MTL,1.0,8483515.0,,,5,5,5v5,8481618.0,8483515.0,8482087.0,8480192.0,8476871.0,,8478136.0,8477541.0,8475692.0,8477451.0,8478864.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,,Jake Middleton,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,12:09,07:51,left,stoppage,410,2,REG,,,,icing,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1929,,,,,,,5,5,5v5,8475848.0,8476981.0,8482087.0,8480192.0,8477497.0,,8478136.0,8477541.0,8475692.0,8477451.0,8478864.0,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Sean Monahan,,Jake Middleton,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,12:09,07:51,left,faceoff,412,2,REG,69.0,22.0,O,,,,17.0,5.0,,,,,3.0,1.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1929,69.0,MTL,1.0,8477497.0,8477451.0,,5,5,5v5,8475848.0,8476981.0,8482087.0,8480192.0,8477497.0,,8478136.0,8477541.0,8475692.0,8477451.0,8478864.0,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Sean Monahan,,Jake Middleton,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
