period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,07:00,13:00,right,takeaway,93,1,REG,90.0,30.0,D,,,4.0,3.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,420,10.0,MTL,1.0,8482087.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476457.0,8480009.0,8477416.0,8478407.0,8476826.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Adam Larsson,Eeli Tolvanen,Oliver Bjorkstrand,Vince Dunn,Yanni Gourde,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:08,12:52,right,missed-shot,95,1,REG,-70.0,-16.0,O,wrist,8475831.0,4.0,3.0,wide-left,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,428,170.0,MTL,1.0,8478133.0,,,5,5,5v5,8476875.0,8476981.0,8480192.0,8478133.0,8477497.0,,8476457.0,8480009.0,8477416.0,8478407.0,8476826.0,,Mike Matheson,Josh Anderson,Johnathan Kovacevic,Jake Evans,Sean Monahan,,Adam Larsson,Eeli Tolvanen,Oliver Bjorkstrand,Vince Dunn,Yanni Gourde,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:37,12:23,right,shot-on-goal,104,1,REG,-58.0,14.0,O,wrist,8475831.0,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,457,158.0,MTL,1.0,8481540.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:43,12:17,right,takeaway,105,1,REG,-31.0,-7.0,O,,,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,463,131.0,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:46,12:14,right,missed-shot,106,1,REG,-75.0,-17.0,O,wrist,8475831.0,4.0,4.0,hit-crossbar,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,466,175.0,MTL,1.0,8481540.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:48,12:12,right,stoppage,107,1,REG,,,,,,4.0,4.0,puck-in-netting,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,468,,,,,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8474602.0,8475208.0,8479293.0,8477955.0,8477505.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Justin Schultz,Brian Dumoulin,Brandon Tanev,Jared McCann,Alex Wennberg,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:48,12:12,right,faceoff,110,1,REG,-69.0,-22.0,D,,,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,468,169.0,SEA,0.0,8477505.0,8477989.0,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8474602.0,8475208.0,8479293.0,8477955.0,8477505.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Justin Schultz,Brian Dumoulin,Brandon Tanev,Jared McCann,Alex Wennberg,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:52,12:08,right,faceoff,112,1,REG,-69.0,-22.0,D,,,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,472,169.0,SEA,0.0,8477505.0,8477989.0,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8474602.0,8475208.0,8479293.0,8477955.0,8477505.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Justin Schultz,Brian Dumoulin,Brandon Tanev,Jared McCann,Alex Wennberg,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,07:52,12:08,right,stoppage,111,1,REG,,,,,,4.0,4.0,puck-in-crowd,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,472,,,,,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8474602.0,8475208.0,8479293.0,8477955.0,8477505.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Justin Schultz,Brian Dumoulin,Brandon Tanev,Jared McCann,Alex Wennberg,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,08:12,11:48,right,missed-shot,113,1,REG,-69.0,16.0,O,wrist,8475831.0,4.0,4.0,above-crossbar,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,492,169.0,MTL,1.0,8475848.0,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8474602.0,8475208.0,8479293.0,8477955.0,8477505.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Justin Schultz,Brian Dumoulin,Brandon Tanev,Jared McCann,Alex Wennberg,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,08:13,11:47,right,delayed-penalty,114,1,REG,,,,,,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,493,,MTL,1.0,,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8474602.0,8475208.0,8479293.0,8477955.0,8477505.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Justin Schultz,Brian Dumoulin,Brandon Tanev,Jared McCann,Alex Wennberg,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,08:15,11:45,right,penalty,115,1,REG,-81.0,5.0,O,,,4.0,4.0,,0.0,1.0,,MIN,interference-goalkeeper,2.0,2023020376,20232024,2023-12-04,2,Centre Bell,495,181.0,MTL,1.0,8476875.0,8475831.0,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,,8482665.0,8480009.0,8478407.0,8476826.0,8479977.0,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,Matty Beniers,Eeli Tolvanen,Vince Dunn,Yanni Gourde,Kailer Yamamoto,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,08:15,11:45,right,faceoff,119,1,REG,69.0,22.0,D,,,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,495,31.0,MTL,1.0,8478133.0,8476826.0,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,,8482665.0,8480009.0,8478407.0,8476826.0,8479977.0,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,Matty Beniers,Eeli Tolvanen,Vince Dunn,Yanni Gourde,Kailer Yamamoto,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,08:38,11:22,right,hit,120,1,REG,36.0,42.0,D,,,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,518,64.0,MTL,1.0,8478133.0,8482665.0,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,,8482665.0,8480009.0,8478407.0,8476826.0,8479977.0,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,Matty Beniers,Eeli Tolvanen,Vince Dunn,Yanni Gourde,Kailer Yamamoto,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,09:38,10:22,right,blocked-shot,122,1,REG,50.0,9.0,D,,,4.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,578,50.0,MTL,1.0,8480009.0,8477989.0,,4,5,4v5,8482087.0,8477989.0,8476469.0,8482111.0,,,8482665.0,8480009.0,8478407.0,8476826.0,8479977.0,,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,Matty Beniers,Eeli Tolvanen,Vince Dunn,Yanni Gourde,Kailer Yamamoto,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,09:59,10:01,right,shot-on-goal,129,1,REG,33.0,3.0,O,snap,8478470.0,5.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,599,67.0,SEA,0.0,8474602.0,,,4,5,5v4,8480192.0,8480184.0,8477989.0,8476871.0,,,8474602.0,8474586.0,8477955.0,8477505.0,8477416.0,,Johnathan Kovacevic,Gustav Lindström,Christian Dvorak,Tanner Pearson,,,Justin Schultz,Jordan Eberle,Jared McCann,Alex Wennberg,Oliver Bjorkstrand,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,10:02,09:58,right,missed-shot,130,1,REG,64.0,-18.0,O,wrist,8478470.0,5.0,4.0,wide-right,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,602,36.0,SEA,0.0,8477416.0,,,4,5,5v4,8480192.0,8480184.0,8477989.0,8476871.0,,,8474602.0,8474586.0,8477955.0,8477505.0,8477416.0,,Johnathan Kovacevic,Gustav Lindström,Christian Dvorak,Tanner Pearson,,,Justin Schultz,Jordan Eberle,Jared McCann,Alex Wennberg,Oliver Bjorkstrand,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,10:16,09:44,right,shot-on-goal,132,1,REG,85.0,-2.0,O,wrist,8478470.0,6.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,616,15.0,SEA,0.0,8477505.0,,,5,5,5v5,8476875.0,8480192.0,8480184.0,8477989.0,8476871.0,,8474602.0,8474586.0,8477955.0,8477505.0,8477416.0,,Mike Matheson,Johnathan Kovacevic,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Justin Schultz,Jordan Eberle,Jared McCann,Alex Wennberg,Oliver Bjorkstrand,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,10:17,09:43,right,blocked-shot,133,1,REG,82.0,-6.0,D,,,6.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,617,18.0,MTL,1.0,8477416.0,8477989.0,,5,5,5v5,8476875.0,8480192.0,8480184.0,8477989.0,8476871.0,,8474602.0,8474586.0,8477955.0,8477505.0,8477416.0,,Mike Matheson,Johnathan Kovacevic,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Justin Schultz,Jordan Eberle,Jared McCann,Alex Wennberg,Oliver Bjorkstrand,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,10:25,09:35,right,missed-shot,136,1,REG,-60.0,-26.0,O,wrist,8475831.0,6.0,4.0,wide-right,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,625,160.0,MTL,1.0,8476871.0,,,5,5,5v5,8480192.0,8480184.0,8477989.0,8476871.0,8477497.0,,8474602.0,8476457.0,8474586.0,8477955.0,8477416.0,,Johnathan Kovacevic,Gustav Lindström,Christian Dvorak,Tanner Pearson,Sean Monahan,,Justin Schultz,Adam Larsson,Jordan Eberle,Jared McCann,Oliver Bjorkstrand,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,10:52,09:08,right,missed-shot,144,1,REG,81.0,-7.0,O,tip-in,8478470.0,6.0,4.0,wide-right,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,652,19.0,SEA,0.0,8481789.0,,,5,5,5v5,8476981.0,8482087.0,8481593.0,8478133.0,8477497.0,,8476457.0,8475208.0,8479293.0,8477930.0,8481789.0,,Josh Anderson,Kaiden Guhle,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Brian Dumoulin,Brandon Tanev,Pierre-Edouard Bellemare,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,10:57,09:03,right,hit,145,1,REG,99.0,-5.0,O,,,6.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,657,1.0,SEA,0.0,8479293.0,8476981.0,,5,5,5v5,8476981.0,8482087.0,8481593.0,8478133.0,8477497.0,,8476457.0,8475208.0,8479293.0,8477930.0,8481789.0,,Josh Anderson,Kaiden Guhle,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Brian Dumoulin,Brandon Tanev,Pierre-Edouard Bellemare,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,11:06,08:54,right,hit,146,1,REG,87.0,-34.0,O,,,6.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,666,13.0,SEA,0.0,8481789.0,8482087.0,,5,5,5v5,8476981.0,8482087.0,8481593.0,8478133.0,8477497.0,,8476457.0,8475208.0,8479293.0,8477930.0,8481789.0,,Josh Anderson,Kaiden Guhle,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Brian Dumoulin,Brandon Tanev,Pierre-Edouard Bellemare,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,11:09,08:51,right,stoppage,147,1,REG,,,,,,6.0,4.0,offside,0.0,1.0,tv-timeout,,,,2023020376,20232024,2023-12-04,2,Centre Bell,669,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480184.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,11:09,08:51,right,faceoff,150,1,REG,-20.0,22.0,N,,,6.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,669,120.0,SEA,0.0,8482665.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480184.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,11:25,08:35,right,hit,151,1,REG,-46.0,-37.0,D,,,6.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,685,146.0,SEA,0.0,8481789.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480184.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,11:31,08:29,right,takeaway,152,1,REG,-75.0,-30.0,D,,,6.0,4.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,691,175.0,SEA,0.0,8474586.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480184.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,11:41,08:19,right,shot-on-goal,153,1,REG,-46.0,37.0,O,snap,8475831.0,6.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,701,146.0,MTL,1.0,8480184.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480184.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,12:20,07:40,right,takeaway,162,1,REG,20.0,17.0,N,,,6.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,740,80.0,MTL,1.0,8478477.0,,,5,5,5v5,8478477.0,8482087.0,8480192.0,8476469.0,8481058.0,,8476457.0,8479293.0,8477955.0,8477505.0,8478407.0,,Mitchell Stephens,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jesse Ylönen,,Adam Larsson,Brandon Tanev,Jared McCann,Alex Wennberg,Vince Dunn,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,12:46,07:14,right,hit,167,1,REG,38.0,-42.0,O,,,6.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,766,62.0,SEA,0.0,8480009.0,8482087.0,,5,5,5v5,8478477.0,8482087.0,8480192.0,8476469.0,8481058.0,,8474602.0,8475208.0,8480009.0,8477505.0,8477416.0,,Mitchell Stephens,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jesse Ylönen,,Justin Schultz,Brian Dumoulin,Eeli Tolvanen,Alex Wennberg,Oliver Bjorkstrand,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:23,06:37,right,blocked-shot,174,1,REG,70.0,-2.0,D,,,6.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,803,30.0,MTL,1.0,8477416.0,8475848.0,,5,5,5v5,8476875.0,8475848.0,8480018.0,8482111.0,8476871.0,,8478840.0,8475208.0,8480009.0,8477416.0,8476826.0,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Justin Barron,Tanner Pearson,,Will Borgen,Brian Dumoulin,Eeli Tolvanen,Oliver Bjorkstrand,Yanni Gourde,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:31,06:29,right,takeaway,177,1,REG,90.0,-27.0,O,,,6.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,811,10.0,SEA,0.0,8476826.0,,,5,5,5v5,8476875.0,8475848.0,8480018.0,8482111.0,8476871.0,,8478840.0,8477416.0,8476467.0,8476826.0,8476323.0,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Justin Barron,Tanner Pearson,,Will Borgen,Oliver Bjorkstrand,Jamie Oleksiak,Yanni Gourde,Max McCormick,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:32,06:28,right,shot-on-goal,178,1,REG,80.0,-4.0,O,wrist,8478470.0,7.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,812,20.0,SEA,0.0,8477416.0,,,5,5,5v5,8476875.0,8475848.0,8480018.0,8482111.0,8476871.0,,8478840.0,8477416.0,8476467.0,8476826.0,8476323.0,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Justin Barron,Tanner Pearson,,Will Borgen,Oliver Bjorkstrand,Jamie Oleksiak,Yanni Gourde,Max McCormick,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:34,06:26,right,stoppage,179,1,REG,,,,,,7.0,5.0,goalie-stopped-after-sog,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,814,,,,,,,5,5,5v5,8476981.0,8480184.0,8481593.0,8478133.0,8477497.0,,8476457.0,8478407.0,8477930.0,8479977.0,8476323.0,,Josh Anderson,Gustav Lindström,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Vince Dunn,Pierre-Edouard Bellemare,Kailer Yamamoto,Max McCormick,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:34,06:26,right,faceoff,182,1,REG,69.0,-22.0,D,,,7.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,814,31.0,MTL,1.0,8477497.0,8477930.0,,5,5,5v5,8476981.0,8480184.0,8481593.0,8478133.0,8477497.0,,8476457.0,8478407.0,8477930.0,8479977.0,8476323.0,,Josh Anderson,Gustav Lindström,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Vince Dunn,Pierre-Edouard Bellemare,Kailer Yamamoto,Max McCormick,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:44,06:16,right,hit,183,1,REG,-91.0,-33.0,D,,,7.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,824,191.0,SEA,0.0,8476457.0,8478133.0,,5,5,5v5,8476981.0,8480184.0,8481593.0,8478133.0,8477497.0,,8476457.0,8478407.0,8477930.0,8479977.0,8476323.0,,Josh Anderson,Gustav Lindström,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Vince Dunn,Pierre-Edouard Bellemare,Kailer Yamamoto,Max McCormick,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:47,06:13,right,giveaway,184,1,REG,-31.0,-10.0,D,,,7.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,827,131.0,SEA,0.0,8478407.0,,,5,5,5v5,8476981.0,8480184.0,8481593.0,8478133.0,8477497.0,,8476457.0,8478407.0,8477930.0,8479977.0,8476323.0,,Josh Anderson,Gustav Lindström,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Vince Dunn,Pierre-Edouard Bellemare,Kailer Yamamoto,Max McCormick,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,13:53,06:07,right,blocked-shot,185,1,REG,-57.0,-18.0,D,,,7.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,833,157.0,SEA,0.0,8477497.0,8477930.0,,5,5,5v5,8476981.0,8480184.0,8481593.0,8478133.0,8477497.0,,8476457.0,8478407.0,8477930.0,8479977.0,8476323.0,,Josh Anderson,Gustav Lindström,Jayden Struble,Jake Evans,Sean Monahan,,Adam Larsson,Vince Dunn,Pierre-Edouard Bellemare,Kailer Yamamoto,Max McCormick,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,14:14,05:46,right,hit,190,1,REG,99.0,-7.0,D,,,7.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,854,1.0,MTL,1.0,8480184.0,8479977.0,,5,5,5v5,8476981.0,8481540.0,8480184.0,8481593.0,8478133.0,,8478840.0,8482665.0,8476467.0,8481789.0,8479977.0,,Josh Anderson,Cole Caufield,Gustav Lindström,Jayden Struble,Jake Evans,,Will Borgen,Matty Beniers,Jamie Oleksiak,Tye Kartye,Kailer Yamamoto,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,14:49,05:11,right,giveaway,194,1,REG,-78.0,-18.0,D,,,7.0,5.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,889,178.0,SEA,0.0,8482665.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,14:50,05:10,right,shot-on-goal,195,1,REG,-76.0,-1.0,O,wrist,8475831.0,7.0,6.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,890,176.0,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8478840.0,8474586.0,8482665.0,8476467.0,8481789.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,Will Borgen,Jordan Eberle,Matty Beniers,Jamie Oleksiak,Tye Kartye,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,15:24,04:36,right,faceoff,207,1,REG,0.0,0.0,N,,,7.0,6.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,924,100.0,MTL,1.0,8478477.0,8476826.0,,5,5,5v5,8478477.0,8482087.0,8476469.0,8482111.0,8481058.0,,8474602.0,8475208.0,8480009.0,8477416.0,8476826.0,,Mitchell Stephens,Kaiden Guhle,Joel Armia,Justin Barron,Jesse Ylönen,,Justin Schultz,Brian Dumoulin,Eeli Tolvanen,Oliver Bjorkstrand,Yanni Gourde,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,15:24,04:36,right,stoppage,204,1,REG,,,,,,7.0,6.0,offside,0.0,1.0,tv-timeout,,,,2023020376,20232024,2023-12-04,2,Centre Bell,924,,,,,,,5,5,5v5,8478477.0,8482087.0,8476469.0,8482111.0,8481058.0,,8474602.0,8475208.0,8480009.0,8477416.0,8476826.0,,Mitchell Stephens,Kaiden Guhle,Joel Armia,Justin Barron,Jesse Ylönen,,Justin Schultz,Brian Dumoulin,Eeli Tolvanen,Oliver Bjorkstrand,Yanni Gourde,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
1,15:30,04:30,right,shot-on-goal,208,1,REG,-38.0,-37.0,O,snap,8475831.0,7.0,7.0,,0.0,1.0,,,,,2023020376,20232024,2023-12-04,2,Centre Bell,930,138.0,MTL,1.0,8476469.0,,,5,5,5v5,8478477.0,8482087.0,8476469.0,8482111.0,8481058.0,,8474602.0,8475208.0,8480009.0,8477416.0,8476826.0,,Mitchell Stephens,Kaiden Guhle,Joel Armia,Justin Barron,Jesse Ylönen,,Justin Schultz,Brian Dumoulin,Eeli Tolvanen,Oliver Bjorkstrand,Yanni Gourde,,8478470.0,8475831.0,Sam Montembeault,Philipp Grubauer
