period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,typeCode,descKey,duration,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,00:00,20:00,right,period-start,8,1,REG,,,,,,0.0,0.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,0,,,,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,00:00,20:00,right,faceoff,11,1,REG,0.0,0.0,N,,,0.0,0.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,0,CBJ,0.0,8476432.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,0.0,0.0
1,00:24,19:36,right,shot-on-goal,12,1,REG,-82.0,-19.0,O,wrist,8478007.0,0.0,1.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,24,MTL,1.0,8481540.0,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,82.0,19.0
1,00:26,19:34,right,stoppage,13,1,REG,,,,,,0.0,1.0,goalie-stopped-after-sog,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,26,,,,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,00:26,19:34,right,faceoff,16,1,REG,-69.0,-22.0,D,,,0.0,1.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,26,CBJ,0.0,8484166.0,8481618.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,-22.0
1,00:40,19:20,right,giveaway,17,1,REG,-67.0,1.0,O,,,0.0,1.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,40,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,67.0,-1.0
1,00:46,19:14,right,shot-on-goal,18,1,REG,62.0,-15.0,O,wrist,8478470.0,1.0,1.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,46,CBJ,0.0,8480205.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,62.0,-15.0
1,00:48,19:12,right,stoppage,19,1,REG,,,,,,1.0,1.0,goalie-stopped-after-sog,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,48,,,,,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8482705.0,8478500.0,8479941.0,8483460.0,8480893.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Cole Sillinger,Ivan Provorov,Justin Danforth,David Jiricek,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,00:48,19:12,right,faceoff,22,1,REG,69.0,-22.0,D,,,1.0,1.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,48,MTL,1.0,8477497.0,8479941.0,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8482705.0,8478500.0,8479941.0,8483460.0,8480893.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Cole Sillinger,Ivan Provorov,Justin Danforth,David Jiricek,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,22.0
1,01:08,18:52,right,shot-on-goal,24,1,REG,-48.0,21.0,O,snap,8478007.0,1.0,2.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,68,MTL,1.0,8476871.0,,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8482705.0,8478500.0,8479941.0,8475790.0,8480893.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Cole Sillinger,Ivan Provorov,Justin Danforth,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,48.0,-21.0
1,01:18,18:42,right,blocked-shot,25,1,REG,-71.0,13.0,D,,,1.0,2.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,78,CBJ,0.0,8475848.0,8482705.0,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8482705.0,8478500.0,8479941.0,8475790.0,8480893.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Cole Sillinger,Ivan Provorov,Justin Danforth,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-71.0,13.0
1,01:47,18:13,right,hit,34,1,REG,13.0,24.0,N,,,1.0,2.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,107,CBJ,0.0,8481716.0,8481058.0,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,8476374.0,8481716.0,8479402.0,8479671.0,8475790.0,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,Sean Kuraly,Dmitri Voronkov,Jake Bean,Mathieu Olivier,Erik Gudbranson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,13.0,24.0
1,02:06,17:54,right,hit,37,1,REG,20.0,42.0,N,,,1.0,2.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,126,MTL,1.0,8479543.0,8478460.0,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,8476374.0,8478460.0,8481716.0,8479671.0,8476923.0,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,Sean Kuraly,Zach Werenski,Dmitri Voronkov,Mathieu Olivier,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-20.0,-42.0
1,02:25,17:35,right,hit,45,1,REG,-99.0,16.0,O,,,1.0,2.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,145,MTL,1.0,8481093.0,8476923.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,99.0,-16.0
1,02:27,17:33,right,giveaway,46,1,REG,-69.0,40.0,D,,,1.0,2.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,147,CBJ,0.0,8476923.0,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,40.0
1,02:27,17:33,right,blocked-shot,47,1,REG,-79.0,28.0,D,,,1.0,2.0,,0.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,147,CBJ,0.0,8481540.0,8476923.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-79.0,28.0
1,02:46,17:14,right,goal,48,1,REG,85.0,-6.0,O,snap,8478470.0,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,166,CBJ,0.0,8478458.0,8476346.0,8478460.0,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,85.0,-6.0
1,02:46,17:14,right,faceoff,51,1,REG,0.0,0.0,N,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,166,CBJ,0.0,8484166.0,8481618.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,0.0,0.0
1,02:57,17:03,right,hit,52,1,REG,71.0,37.0,O,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,177,CBJ,0.0,8484166.0,8482111.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,71.0,37.0
1,03:06,16:54,right,blocked-shot,53,1,REG,70.0,18.0,D,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,186,MTL,1.0,8480074.0,8482111.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8482111.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-70.0,-18.0
1,03:28,16:32,right,faceoff,57,1,REG,-20.0,22.0,N,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,208,CBJ,0.0,8482705.0,8477497.0,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-20.0,22.0
1,03:28,16:32,right,stoppage,54,1,REG,,,,,,1.0,2.0,offside,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,208,,,,,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,03:35,16:25,right,stoppage,58,1,REG,,,,,,1.0,2.0,icing,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,215,,,,,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481093.0,8482964.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Nick Suzuki,Cole Caufield,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,03:35,16:25,right,faceoff,60,1,REG,-69.0,22.0,D,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,215,CBJ,0.0,8482705.0,8480018.0,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481093.0,8482964.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Nick Suzuki,Cole Caufield,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,22.0
1,03:47,16:13,right,missed-shot,61,1,REG,56.0,9.0,O,wrist,8478470.0,1.0,2.0,high-and-wide-right,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,227,CBJ,0.0,8482705.0,,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481093.0,8482964.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Nick Suzuki,Cole Caufield,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,56.0,9.0
1,04:05,15:55,right,blocked-shot,65,1,REG,70.0,-29.0,D,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,245,MTL,1.0,8479941.0,8482964.0,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481093.0,8482964.0,8476374.0,8479941.0,8479402.0,8479671.0,8476923.0,Nick Suzuki,Cole Caufield,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,Sean Kuraly,Justin Danforth,Jake Bean,Mathieu Olivier,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-70.0,29.0
1,04:09,15:51,right,blocked-shot,66,1,REG,69.0,8.0,D,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,249,MTL,1.0,8476923.0,8482964.0,,5,5,5v5,8480018.0,8481540.0,8480184.0,8481093.0,8482964.0,8476374.0,8479941.0,8479402.0,8479671.0,8476923.0,Nick Suzuki,Cole Caufield,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,Sean Kuraly,Justin Danforth,Jake Bean,Mathieu Olivier,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,-8.0
1,04:39,15:21,right,penalty,78,1,REG,62.0,40.0,O,,,1.0,2.0,,1.0,0.0,MAJ,fighting,5.0,,2023020103,20232024,2023-10-26,2,Centre Bell,279,CBJ,0.0,8481716.0,8482964.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,62.0,40.0
1,04:39,15:21,right,penalty,76,1,REG,64.0,41.0,D,,,1.0,2.0,,1.0,0.0,MAJ,fighting,5.0,,2023020103,20232024,2023-10-26,2,Centre Bell,279,MTL,1.0,8482964.0,8481716.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-64.0,-41.0
1,04:39,15:21,right,faceoff,82,1,REG,20.0,22.0,N,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,279,CBJ,0.0,8476432.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,20.0,22.0
1,04:39,15:21,right,penalty,72,1,REG,65.0,41.0,D,,,1.0,2.0,,1.0,0.0,MIN,roughing,2.0,,2023020103,20232024,2023-10-26,2,Centre Bell,279,MTL,1.0,8482964.0,8481716.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-65.0,-41.0
1,04:39,15:21,right,penalty,74,1,REG,63.0,42.0,O,,,1.0,2.0,,1.0,0.0,MIN,boarding,2.0,,2023020103,20232024,2023-10-26,2,Centre Bell,279,CBJ,0.0,8481716.0,8482964.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,63.0,42.0
1,04:51,15:09,right,missed-shot,83,1,REG,-65.0,22.0,O,snap,8478007.0,1.0,2.0,wide-left,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,291,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,65.0,-22.0
1,04:57,15:03,right,takeaway,84,1,REG,-98.0,0.0,D,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,297,CBJ,0.0,8476923.0,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-98.0,0.0
1,05:07,14:53,right,hit,85,1,REG,99.0,-9.0,D,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,307,MTL,1.0,8476875.0,8478458.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-99.0,9.0
1,05:14,14:46,right,hit,86,1,REG,98.0,-12.0,O,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,314,CBJ,0.0,8478458.0,8476875.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,98.0,-12.0
1,05:30,14:30,right,takeaway,89,1,REG,-92.0,18.0,O,,,1.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,330,MTL,1.0,8481618.0,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8481540.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Cole Caufield,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,92.0,-18.0
1,05:31,14:29,right,missed-shot,91,1,REG,-81.0,5.0,O,wrist,8478007.0,1.0,2.0,wide-left,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,331,MTL,1.0,8481618.0,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8481540.0,8480887.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Cole Caufield,Jordan Harris,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,81.0,-5.0
1,05:54,14:06,right,shot-on-goal,98,1,REG,50.0,-6.0,O,wrist,8478470.0,2.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,354,CBJ,0.0,8480074.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,50.0,-6.0
1,05:55,14:05,right,shot-on-goal,99,1,REG,69.0,21.0,O,wrist,8478470.0,3.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,355,CBJ,0.0,8484166.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,69.0,21.0
1,05:56,14:04,right,faceoff,102,1,REG,69.0,22.0,O,,,3.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,356,CBJ,0.0,8484166.0,8478133.0,,5,5,5v5,8481618.0,8476981.0,8480192.0,8480887.0,8478133.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Jordan Harris,Jake Evans,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,69.0,22.0
1,05:56,14:04,right,stoppage,100,1,REG,,,,,,3.0,2.0,puck-in-netting,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,356,,,,,,5,5,5v5,8481618.0,8476981.0,8480192.0,8480887.0,8478133.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Jordan Harris,Jake Evans,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,06:17,13:43,right,blocked-shot,104,1,REG,-73.0,3.0,D,,,3.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,377,CBJ,0.0,8480192.0,8478500.0,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-73.0,3.0
1,06:50,13:10,right,penalty,112,1,REG,-78.0,-38.0,O,,,3.0,2.0,,1.0,0.0,MIN,roughing,2.0,,2023020103,20232024,2023-10-26,2,Centre Bell,410,MTL,1.0,8476871.0,8482705.0,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,78.0,38.0
