period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,03:41,16:19,left,shot-on-goal,318,2,REG,20.0,39.0,N,,slap,8480051.0,7.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1421,CAR,1.0,8475200.0,,,5,5,5v5,8478970.0,8475200.0,8480835.0,8476474.0,8475855.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Jack Drury,Stefan Noesen,Jesper Fast,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,20.0,39.0
2,03:51,16:09,left,blocked-shot,321,2,REG,61.0,24.0,D,,,,7.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1431,MTL,0.0,8470613.0,8479543.0,,5,5,5v5,8478970.0,8470613.0,8478427.0,8476474.0,8475855.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,Jalen Chatfield,Brent Burns,Sebastian Aho,Stefan Noesen,Jesper Fast,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-61.0,-24.0
2,04:00,16:00,left,blocked-shot,323,2,REG,76.0,3.0,D,,,,7.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1440,MTL,0.0,8476882.0,8481058.0,,5,5,5v5,8478970.0,8470613.0,8478427.0,8476474.0,8476882.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,Jalen Chatfield,Brent Burns,Sebastian Aho,Stefan Noesen,Teuvo Teravainen,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-76.0,-3.0
2,04:49,15:11,left,giveaway,330,2,REG,1.0,-3.0,N,,,,7.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1489,MTL,0.0,8476469.0,,,5,5,5v5,8470613.0,8478427.0,8480830.0,8476958.0,8476882.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Brent Burns,Sebastian Aho,Andrei Svechnikov,Jaccob Slavin,Teuvo Teravainen,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-1.0,3.0
2,04:59,15:01,left,hit,332,2,REG,61.0,-38.0,D,,,,7.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1499,MTL,0.0,8482087.0,8478427.0,,5,5,5v5,8478427.0,8477488.0,8480830.0,8476958.0,8476882.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Sebastian Aho,Brett Pesce,Andrei Svechnikov,Jaccob Slavin,Teuvo Teravainen,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-61.0,38.0
2,05:18,14:42,left,blocked-shot,341,2,REG,66.0,25.0,D,,,,7.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1518,MTL,0.0,8476869.0,8480887.0,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8480018.0,8483515.0,8481540.0,8481593.0,8480887.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-66.0,-25.0
2,05:51,14:09,left,hit,344,2,REG,95.0,-20.0,O,,,,7.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1551,CAR,1.0,8473533.0,8480018.0,,5,5,5v5,8470613.0,8473533.0,8482093.0,8476921.0,8476958.0,8480018.0,8483515.0,8481540.0,8481593.0,8480887.0,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Jaccob Slavin,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,95.0,-20.0
2,06:07,13:53,left,shot-on-goal,348,2,REG,-66.0,-27.0,O,,slap,8477293.0,8.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1567,MTL,0.0,8480887.0,,,5,5,5v5,8470613.0,8480835.0,8476474.0,8482093.0,8476958.0,8476875.0,8480018.0,8483515.0,8481540.0,8480887.0,Brent Burns,Jack Drury,Stefan Noesen,Seth Jarvis,Jaccob Slavin,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,66.0,27.0
2,06:13,13:47,left,missed-shot,349,2,REG,-41.0,10.0,O,wide-right,wrist,8477293.0,8.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1573,MTL,0.0,8476875.0,,,5,5,5v5,8470613.0,8480835.0,8476474.0,8482093.0,8476958.0,8476875.0,8480018.0,8483515.0,8481540.0,8480887.0,Brent Burns,Jack Drury,Stefan Noesen,Seth Jarvis,Jaccob Slavin,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,41.0,-10.0
2,06:14,13:46,left,stoppage,350,2,REG,,,,goalie-stopped-after-sog,,,8.0,15.0,2.0,3.0,tv-timeout,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1574,,,,,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,06:14,13:46,left,faceoff,353,2,REG,-69.0,22.0,O,,,,8.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1574,MTL,0.0,8478133.0,8473533.0,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,-22.0
2,06:19,13:41,left,blocked-shot,355,2,REG,-77.0,3.0,D,,,,8.0,15.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1579,CAR,1.0,8476981.0,8473533.0,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-77.0,3.0
2,06:50,13:10,left,shot-on-goal,357,2,REG,64.0,32.0,O,,wrist,8480051.0,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1610,CAR,1.0,8482093.0,,,5,5,5v5,8478970.0,8475200.0,8473533.0,8482093.0,8476921.0,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Jalen Chatfield,Dmitry Orlov,Jordan Staal,Seth Jarvis,Jordan Martinook,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,64.0,32.0
2,07:19,12:41,left,hit,365,2,REG,-97.0,10.0,D,,,,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1639,CAR,1.0,8475200.0,8481058.0,,5,5,5v5,8478970.0,8475200.0,8478047.0,8480829.0,8480039.0,8478477.0,8482087.0,8482111.0,8479543.0,8481058.0,Jalen Chatfield,Dmitry Orlov,Michael Bunting,Jesperi Kotkaniemi,Martin Necas,Mitchell Stephens,Kaiden Guhle,Justin Barron,Michael Pezzetta,Jesse Ylönen,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-97.0,10.0
2,07:59,12:01,left,blocked-shot,372,2,REG,62.0,-11.0,D,,,,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1679,MTL,0.0,8480829.0,8481593.0,,5,5,5v5,8470613.0,8478047.0,8476958.0,8480829.0,8480039.0,8475848.0,8482087.0,8477989.0,8476469.0,8481593.0,Brent Burns,Michael Bunting,Jaccob Slavin,Jesperi Kotkaniemi,Martin Necas,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Jayden Struble,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-62.0,11.0
2,08:04,11:56,left,missed-shot,373,2,REG,57.0,-21.0,O,wide-left,snap,8480051.0,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1684,CAR,1.0,8470613.0,,,5,5,5v5,8470613.0,8478047.0,8476958.0,8480829.0,8480039.0,8475848.0,8482087.0,8477989.0,8476469.0,8481593.0,Brent Burns,Michael Bunting,Jaccob Slavin,Jesperi Kotkaniemi,Martin Necas,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Jayden Struble,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,57.0,-21.0
2,08:08,11:52,left,faceoff,376,2,REG,20.0,22.0,N,,,,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1688,MTL,0.0,8477989.0,8480835.0,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8482087.0,8477989.0,8476469.0,8481593.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Jayden Struble,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-20.0,-22.0
2,08:08,11:52,left,stoppage,374,2,REG,,,,offside,,,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1688,,,,,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8482087.0,8477989.0,8476469.0,8481593.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Jayden Struble,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,08:23,11:37,left,hit,378,2,REG,52.0,41.0,D,,,,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1703,MTL,0.0,8481593.0,8475855.0,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8477989.0,8476469.0,8481593.0,8480887.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Christian Dvorak,Joel Armia,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-52.0,-41.0
2,08:35,11:25,left,takeaway,379,2,REG,-98.0,-3.0,O,,,,8.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1715,MTL,0.0,8476469.0,,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8477989.0,8476469.0,8481593.0,8480887.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Christian Dvorak,Joel Armia,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,98.0,3.0
2,08:37,11:23,left,shot-on-goal,380,2,REG,-85.0,-20.0,O,,wrist,8477293.0,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1717,MTL,0.0,8475848.0,,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8477989.0,8476469.0,8481593.0,8480887.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Christian Dvorak,Joel Armia,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,85.0,20.0
2,08:40,11:20,left,stoppage,381,2,REG,,,,goalie-stopped-after-sog,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1720,,,,,,5,5,5v5,8478427.0,8477488.0,8480830.0,8476869.0,8476882.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Sebastian Aho,Brett Pesce,Andrei Svechnikov,Brady Skjei,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,08:40,11:20,left,faceoff,384,2,REG,-69.0,-22.0,O,,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1720,MTL,0.0,8480018.0,8478427.0,,5,5,5v5,8478427.0,8477488.0,8480830.0,8476869.0,8476882.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Sebastian Aho,Brett Pesce,Andrei Svechnikov,Brady Skjei,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,22.0
2,08:43,11:17,left,missed-shot,385,2,REG,-31.0,29.0,O,above-crossbar,wrist,8477293.0,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1723,MTL,0.0,8475233.0,,,5,5,5v5,8478427.0,8477488.0,8480830.0,8476869.0,8476882.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Sebastian Aho,Brett Pesce,Andrei Svechnikov,Brady Skjei,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,31.0,-29.0
2,09:27,10:33,left,stoppage,386,2,REG,,,,icing,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1767,,,,,,5,5,5v5,8470613.0,8473533.0,8482093.0,8476921.0,8476958.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Jaccob Slavin,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,09:27,10:33,left,faceoff,388,2,REG,69.0,22.0,D,,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1767,MTL,0.0,8480018.0,8473533.0,,5,5,5v5,8470613.0,8473533.0,8482093.0,8476921.0,8476958.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Jaccob Slavin,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-69.0,-22.0
2,09:35,10:25,left,stoppage,389,2,REG,,,,puck-in-netting,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1775,,,,,,5,5,5v5,8470613.0,8473533.0,8482093.0,8476921.0,8476958.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Jaccob Slavin,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,09:35,10:25,left,faceoff,391,2,REG,69.0,22.0,O,,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1775,CAR,1.0,8476921.0,8478133.0,,5,5,5v5,8470613.0,8473533.0,8482093.0,8476921.0,8476958.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Jaccob Slavin,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,22.0
2,10:18,09:42,left,blocked-shot,392,2,REG,80.0,2.0,O,,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1818,CAR,1.0,8476958.0,8482093.0,,5,5,5v5,8470613.0,8473533.0,8482093.0,8476921.0,8476958.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Jaccob Slavin,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,80.0,2.0
2,10:28,09:32,left,giveaway,394,2,REG,80.0,-21.0,O,,,,9.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1828,CAR,1.0,8473533.0,,,5,5,5v5,8478970.0,8470613.0,8473533.0,8482093.0,8476921.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jalen Chatfield,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,80.0,-21.0
2,10:39,09:21,left,shot-on-goal,396,2,REG,-34.0,38.0,O,,slap,8477293.0,10.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1839,MTL,0.0,8476981.0,,,5,5,5v5,8478970.0,8470613.0,8473533.0,8482093.0,8476921.0,8478477.0,8481593.0,8480887.0,8478133.0,8477497.0,Jalen Chatfield,Brent Burns,Jordan Staal,Seth Jarvis,Jordan Martinook,Mitchell Stephens,Jayden Struble,Jordan Harris,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,34.0,-38.0
2,10:57,09:03,left,missed-shot,403,2,REG,-72.0,0.0,O,wide-left,tip-in,8477293.0,10.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1857,MTL,0.0,8479543.0,,,5,5,5v5,8478970.0,8475200.0,8478047.0,8480829.0,8480039.0,8478477.0,8481593.0,8480887.0,8479543.0,8481058.0,Jalen Chatfield,Dmitry Orlov,Michael Bunting,Jesperi Kotkaniemi,Martin Necas,Mitchell Stephens,Jayden Struble,Jordan Harris,Michael Pezzetta,Jesse Ylönen,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,72.0,-0.0
2,11:17,08:43,left,blocked-shot,404,2,REG,74.0,-5.0,D,,,,10.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1877,MTL,0.0,8478970.0,8478477.0,,5,5,5v5,8478970.0,8475200.0,8478047.0,8480829.0,8480039.0,8478477.0,8481593.0,8480887.0,8479543.0,8481058.0,Jalen Chatfield,Dmitry Orlov,Michael Bunting,Jesperi Kotkaniemi,Martin Necas,Mitchell Stephens,Jayden Struble,Jordan Harris,Michael Pezzetta,Jesse Ylönen,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-74.0,5.0
2,11:41,08:19,left,blocked-shot,407,2,REG,81.0,14.0,D,,,,10.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1901,MTL,0.0,8478047.0,8481593.0,,5,5,5v5,8475200.0,8477488.0,8478047.0,8480829.0,8480039.0,8478477.0,8476469.0,8481593.0,8480887.0,8481058.0,Dmitry Orlov,Brett Pesce,Michael Bunting,Jesperi Kotkaniemi,Martin Necas,Mitchell Stephens,Joel Armia,Jayden Struble,Jordan Harris,Jesse Ylönen,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-81.0,-14.0
2,12:02,07:58,left,shot-on-goal,413,2,REG,-49.0,-18.0,O,,wrist,8477293.0,11.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1922,MTL,0.0,8476875.0,,,5,5,5v5,8477488.0,8478047.0,8475855.0,8476869.0,8480829.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Brett Pesce,Michael Bunting,Jesper Fast,Brady Skjei,Jesperi Kotkaniemi,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,49.0,18.0
2,12:10,07:50,left,shot-on-goal,414,2,REG,-79.0,4.0,O,,snap,8477293.0,12.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1930,MTL,0.0,8475848.0,,,5,5,5v5,8477488.0,8478047.0,8475855.0,8476869.0,8480829.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Brett Pesce,Michael Bunting,Jesper Fast,Brady Skjei,Jesperi Kotkaniemi,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,79.0,-4.0
2,12:21,07:39,left,missed-shot,416,2,REG,-5.0,-41.0,N,wide-left,wrist,8477293.0,12.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1941,MTL,0.0,8476875.0,,,5,5,5v5,8480835.0,8477488.0,8478047.0,8475855.0,8476869.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Jack Drury,Brett Pesce,Michael Bunting,Jesper Fast,Brady Skjei,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,5.0,41.0
2,13:01,06:59,left,stoppage,422,2,REG,,,,offside,,,12.0,16.0,2.0,3.0,tv-timeout,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1981,,,,,,5,5,5v5,8470613.0,8478427.0,8480830.0,8476958.0,8476882.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Brent Burns,Sebastian Aho,Andrei Svechnikov,Jaccob Slavin,Teuvo Teravainen,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,13:01,06:59,left,faceoff,425,2,REG,20.0,22.0,N,,,,12.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1981,CAR,1.0,8478427.0,8480018.0,,5,5,5v5,8470613.0,8478427.0,8480830.0,8476958.0,8476882.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Brent Burns,Sebastian Aho,Andrei Svechnikov,Jaccob Slavin,Teuvo Teravainen,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,20.0,22.0
2,13:09,06:51,left,giveaway,427,2,REG,30.0,-2.0,O,,,,12.0,16.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1989,CAR,1.0,8476882.0,,,5,5,5v5,8470613.0,8478427.0,8480830.0,8476958.0,8476882.0,8476875.0,8480018.0,8483515.0,8481593.0,8475233.0,Brent Burns,Sebastian Aho,Andrei Svechnikov,Jaccob Slavin,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Jayden Struble,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,30.0,-2.0
2,13:27,06:33,left,shot-on-goal,428,2,REG,42.0,16.0,O,,wrist,8480051.0,12.0,17.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,2007,CAR,1.0,8478427.0,,,5,5,5v5,8470613.0,8478427.0,8480830.0,8476958.0,8476882.0,8476875.0,8480018.0,8483515.0,8481593.0,8475233.0,Brent Burns,Sebastian Aho,Andrei Svechnikov,Jaccob Slavin,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Jayden Struble,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,42.0,16.0
2,13:29,06:31,left,stoppage,429,2,REG,,,,goalie-stopped-after-sog,,,12.0,17.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,2009,,,,,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,13:29,06:31,left,faceoff,432,2,REG,69.0,22.0,D,,,,12.0,17.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,2009,MTL,0.0,8478133.0,8473533.0,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-69.0,-22.0
2,13:34,06:26,left,missed-shot,433,2,REG,-76.0,-9.0,O,wide-left,backhand,8477293.0,12.0,17.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,2014,MTL,0.0,8476981.0,,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,76.0,9.0
2,13:38,06:22,left,missed-shot,434,2,REG,-91.0,-4.0,O,wide-left,poke,8477293.0,12.0,17.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,2018,MTL,0.0,8476981.0,,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,91.0,4.0
