period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,12:59,07:01,left,shot-on-goal,415,2,REG,71.0,-11.0,O,,slap,8477968.0,17.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1979,MTL,1.0,8478133.0,,,5,5,5v5,8476981.0,8481593.0,8475233.0,8478133.0,8477497.0,,8481206.0,8476994.0,8475191.0,8480836.0,8480058.0,,Josh Anderson,Jayden Struble,David Savard,Jake Evans,Sean Monahan,,John Ludvig,Vinnie Hinostroza,Reilly Smith,Jonathan Gruden,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,71.0,-11.0
2,13:04,06:56,left,blocked-shot,416,2,REG,72.0,9.0,D,,,,17.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1984,PIT,0.0,8481593.0,8481206.0,,5,5,5v5,8476981.0,8481593.0,8475233.0,8478133.0,8477497.0,,8481206.0,8476994.0,8475191.0,8480836.0,8480058.0,,Josh Anderson,Jayden Struble,David Savard,Jake Evans,Sean Monahan,,John Ludvig,Vinnie Hinostroza,Reilly Smith,Jonathan Gruden,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-72.0,-9.0
2,13:12,06:48,left,shot-on-goal,419,2,REG,-74.0,27.0,O,,wrist,8478470.0,18.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1992,PIT,0.0,8476994.0,,,5,5,5v5,8476981.0,8481593.0,8475233.0,8478133.0,8477497.0,,8476994.0,8475191.0,8477435.0,8480836.0,8471675.0,,Josh Anderson,Jayden Struble,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Reilly Smith,Ryan Graves,Jonathan Gruden,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,74.0,-27.0
2,13:19,06:41,left,shot-on-goal,421,2,REG,-31.0,29.0,O,,slap,8478470.0,19.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1999,PIT,0.0,8474578.0,,,5,5,5v5,8476981.0,8481593.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8477404.0,8474578.0,8471675.0,,Josh Anderson,Jayden Struble,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,31.0,-29.0
2,13:21,06:39,left,stoppage,422,2,REG,,,,goalie-stopped-after-sog,,,19.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2001,,,,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476469.0,,8476994.0,8477435.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,Vinnie Hinostroza,Ryan Graves,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,13:21,06:39,left,faceoff,424,2,REG,-69.0,22.0,O,,,,19.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2001,PIT,0.0,8471675.0,8477989.0,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476469.0,,8476994.0,8477435.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,Vinnie Hinostroza,Ryan Graves,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,69.0,-22.0
2,13:24,06:36,left,shot-on-goal,425,2,REG,-43.0,37.0,O,,slap,8478470.0,20.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2004,PIT,0.0,8477404.0,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476469.0,,8476994.0,8477435.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,Vinnie Hinostroza,Ryan Graves,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,43.0,-37.0
2,13:33,06:27,left,stoppage,426,2,REG,,,,puck-in-crowd,,,20.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2013,,,,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476469.0,,8476994.0,8477435.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,Vinnie Hinostroza,Ryan Graves,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,13:33,06:27,left,faceoff,427,2,REG,-69.0,22.0,D,,,,20.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2013,MTL,1.0,8477989.0,8471675.0,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476469.0,,8476994.0,8477435.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,Vinnie Hinostroza,Ryan Graves,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-69.0,22.0
2,13:38,06:22,left,missed-shot,428,2,REG,-36.0,-28.0,O,wide-left,wrist,8478470.0,20.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2018,PIT,0.0,8477435.0,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476469.0,,8476994.0,8477435.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,Vinnie Hinostroza,Ryan Graves,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,36.0,28.0
2,13:40,06:20,left,stoppage,429,2,REG,,,,goalie-stopped-after-sog,,,20.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2020,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8480192.0,8477989.0,,8475191.0,8477435.0,8481703.0,8474578.0,8471215.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Johnathan Kovacevic,Christian Dvorak,,Reilly Smith,Ryan Graves,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,13:40,06:20,left,faceoff,432,2,REG,-69.0,22.0,D,,,,20.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2020,MTL,1.0,8477989.0,8471215.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8480192.0,8477989.0,,8475191.0,8477435.0,8481703.0,8474578.0,8471215.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Johnathan Kovacevic,Christian Dvorak,,Reilly Smith,Ryan Graves,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-69.0,22.0
2,13:45,06:15,left,giveaway,433,2,REG,-36.0,-41.0,D,,,,20.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2025,MTL,1.0,8480192.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8480192.0,8477989.0,,8475191.0,8477435.0,8481703.0,8474578.0,8471215.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Johnathan Kovacevic,Christian Dvorak,,Reilly Smith,Ryan Graves,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-36.0,-41.0
2,13:56,06:04,left,shot-on-goal,434,2,REG,-79.0,9.0,O,,tip-in,8478470.0,21.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2036,PIT,0.0,8481703.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8480192.0,8477989.0,,8475191.0,8477435.0,8481703.0,8474578.0,8471215.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Johnathan Kovacevic,Christian Dvorak,,Reilly Smith,Ryan Graves,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,79.0,-9.0
2,14:00,06:00,left,blocked-shot,435,2,REG,-79.0,1.0,D,,,,21.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2040,MTL,1.0,8471215.0,8480192.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8480192.0,8477989.0,,8475191.0,8477435.0,8481703.0,8474578.0,8471215.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Johnathan Kovacevic,Christian Dvorak,,Reilly Smith,Ryan Graves,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-79.0,1.0
2,14:09,05:51,left,missed-shot,438,2,REG,84.0,21.0,O,hit-left-post,wrist,8477968.0,21.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2049,MTL,1.0,8477989.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8477989.0,8482111.0,,8475191.0,8477435.0,8481703.0,8474578.0,8471215.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Reilly Smith,Ryan Graves,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,84.0,21.0
2,14:16,05:44,left,giveaway,439,2,REG,61.0,-18.0,O,,,,21.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2056,MTL,1.0,8483515.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8477989.0,8482111.0,,8475191.0,8477435.0,8481703.0,8474578.0,8471215.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Reilly Smith,Ryan Graves,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,61.0,-18.0
2,14:22,05:38,left,stoppage,440,2,REG,,,,offside,,,21.0,19.0,3.0,3.0,tv-timeout,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2062,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476994.0,8477969.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Vinnie Hinostroza,Marcus Pettersson,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,14:22,05:38,left,faceoff,443,2,REG,20.0,22.0,N,,,,21.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2062,MTL,1.0,8480018.0,8471675.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476994.0,8477969.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Vinnie Hinostroza,Marcus Pettersson,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,20.0,22.0
2,15:04,04:56,left,missed-shot,446,2,REG,-44.0,-6.0,O,hit-right-post,wrist,8478470.0,21.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2104,PIT,0.0,8477404.0,,,5,5,5v5,8476875.0,8478477.0,8483515.0,8481540.0,8475233.0,,8476994.0,8477969.0,8477404.0,8480058.0,8471675.0,,Mike Matheson,Mitchell Stephens,Juraj Slafkovsky,Cole Caufield,David Savard,,Vinnie Hinostroza,Marcus Pettersson,Jake Guentzel,Pierre-Olivier Joseph,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,44.0,6.0
2,15:07,04:53,left,shot-on-goal,447,2,REG,-76.0,31.0,O,,wrist,8478470.0,22.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2107,PIT,0.0,8476994.0,,,5,5,5v5,8476875.0,8478477.0,8483515.0,8481540.0,8475233.0,,8476994.0,8477969.0,8477404.0,8480058.0,8471675.0,,Mike Matheson,Mitchell Stephens,Juraj Slafkovsky,Cole Caufield,David Savard,,Vinnie Hinostroza,Marcus Pettersson,Jake Guentzel,Pierre-Olivier Joseph,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,76.0,-31.0
2,15:10,04:50,left,stoppage,448,2,REG,,,,goalie-stopped-after-sog,,,22.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2110,,,,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8481206.0,8482055.0,8474189.0,8482241.0,8480058.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,John Ludvig,Drew O'Connor,Lars Eller,Radim Zohorna,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,15:10,04:50,left,faceoff,451,2,REG,-69.0,22.0,D,,,,22.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2110,MTL,1.0,8478477.0,8474189.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8481206.0,8482055.0,8474189.0,8482241.0,8480058.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,John Ludvig,Drew O'Connor,Lars Eller,Radim Zohorna,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-69.0,22.0
2,15:18,04:42,left,hit,452,2,REG,0.0,-40.0,N,,,,22.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2118,PIT,0.0,8480058.0,8481058.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8481206.0,8482055.0,8474189.0,8482241.0,8480058.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,John Ludvig,Drew O'Connor,Lars Eller,Radim Zohorna,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-0.0,-40.0
2,15:25,04:35,left,stoppage,453,2,REG,,,,icing,,,22.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2125,,,,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8475191.0,8481703.0,8471724.0,8474578.0,8471215.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Reilly Smith,Valtteri Puustinen,Kris Letang,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,15:25,04:35,left,faceoff,455,2,REG,-69.0,-22.0,O,,,,22.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2125,PIT,0.0,8471215.0,8478477.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8475191.0,8481703.0,8471724.0,8474578.0,8471215.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Reilly Smith,Valtteri Puustinen,Kris Letang,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,69.0,22.0
2,15:52,04:08,left,shot-on-goal,457,2,REG,-75.0,-21.0,O,,snap,8478470.0,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2152,PIT,0.0,8475191.0,,,5,5,5v5,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,,8475191.0,8481703.0,8471724.0,8474578.0,8471215.0,,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Reilly Smith,Valtteri Puustinen,Kris Letang,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,75.0,21.0
2,15:55,04:05,left,faceoff,461,2,REG,-69.0,-22.0,O,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2155,PIT,0.0,8480836.0,8477989.0,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8481206.0,8478424.0,8480836.0,8480058.0,8470604.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,John Ludvig,Jansen Harkins,Jonathan Gruden,Pierre-Olivier Joseph,Jeff Carter,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,69.0,22.0
2,15:55,04:05,left,stoppage,458,2,REG,,,,goalie-stopped-after-sog,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2155,,,,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8481206.0,8478424.0,8480836.0,8480058.0,8470604.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,John Ludvig,Jansen Harkins,Jonathan Gruden,Pierre-Olivier Joseph,Jeff Carter,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,15:57,04:03,left,blocked-shot,462,2,REG,-62.0,-17.0,O,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2157,PIT,0.0,8480058.0,8480836.0,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8481206.0,8478424.0,8480836.0,8480058.0,8470604.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,John Ludvig,Jansen Harkins,Jonathan Gruden,Pierre-Olivier Joseph,Jeff Carter,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,62.0,17.0
2,16:50,03:10,left,missed-shot,470,2,REG,-61.0,39.0,O,wide-left,wrist,8478470.0,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2210,PIT,0.0,8476994.0,,,5,5,5v5,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,61.0,-39.0
2,17:08,02:52,left,blocked-shot,472,2,REG,-68.0,-20.0,D,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2228,MTL,1.0,8471675.0,8475233.0,,5,5,5v5,8476875.0,8475848.0,8477989.0,8475233.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,David Savard,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-68.0,-20.0
2,17:12,02:48,left,hit,473,2,REG,-90.0,-30.0,D,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2232,MTL,1.0,8475233.0,8471675.0,,5,5,5v5,8476875.0,8475848.0,8477989.0,8475233.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,David Savard,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-90.0,-30.0
2,17:36,02:24,left,missed-shot,475,2,REG,-76.0,-12.0,O,wide-right,slap,8478470.0,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2256,PIT,0.0,8477404.0,,,5,5,5v5,8476875.0,8475848.0,8477989.0,8475233.0,8477497.0,,8476994.0,8474189.0,8477435.0,8471724.0,8477404.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,David Savard,Sean Monahan,,Vinnie Hinostroza,Lars Eller,Ryan Graves,Kris Letang,Jake Guentzel,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,76.0,12.0
2,18:04,01:56,left,hit,483,2,REG,-70.0,-39.0,O,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2284,PIT,0.0,8482241.0,8478133.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8482055.0,8474189.0,8477969.0,8482241.0,8474578.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Drew O'Connor,Lars Eller,Marcus Pettersson,Radim Zohorna,Erik Karlsson,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,70.0,39.0
2,18:12,01:48,left,takeaway,484,2,REG,58.0,-10.0,D,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2292,PIT,0.0,8482241.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8482055.0,8474189.0,8477969.0,8482241.0,8474578.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Drew O'Connor,Lars Eller,Marcus Pettersson,Radim Zohorna,Erik Karlsson,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-58.0,10.0
2,18:21,01:39,left,giveaway,485,2,REG,-59.0,-41.0,D,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2301,MTL,1.0,8482087.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8482055.0,8474189.0,8477969.0,8482241.0,8474578.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Drew O'Connor,Lars Eller,Marcus Pettersson,Radim Zohorna,Erik Karlsson,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-59.0,-41.0
2,18:30,01:30,left,giveaway,486,2,REG,-46.0,-33.0,D,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2310,MTL,1.0,8482111.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8482055.0,8474189.0,8477969.0,8482241.0,8474578.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Drew O'Connor,Lars Eller,Marcus Pettersson,Radim Zohorna,Erik Karlsson,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-46.0,-33.0
2,18:33,01:27,left,missed-shot,487,2,REG,-80.0,-6.0,O,wide-left,tip-in,8478470.0,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2313,PIT,0.0,8474189.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8482055.0,8474189.0,8477969.0,8482241.0,8474578.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Drew O'Connor,Lars Eller,Marcus Pettersson,Radim Zohorna,Erik Karlsson,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,80.0,6.0
2,18:47,01:13,left,giveaway,492,2,REG,-66.0,-11.0,D,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2327,MTL,1.0,8482087.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8475191.0,8477969.0,8481703.0,8471215.0,8480058.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Reilly Smith,Marcus Pettersson,Valtteri Puustinen,Evgeni Malkin,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-66.0,-11.0
2,19:16,00:44,left,hit,500,2,REG,-73.0,-39.0,O,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2356,PIT,0.0,8476994.0,8476875.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8481206.0,8476994.0,8475191.0,8471215.0,8480058.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,John Ludvig,Vinnie Hinostroza,Reilly Smith,Evgeni Malkin,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,73.0,39.0
2,19:29,00:31,left,stoppage,505,2,REG,,,,icing,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2369,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8476994.0,8471724.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,Vinnie Hinostroza,Kris Letang,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,19:29,00:31,left,faceoff,507,2,REG,-69.0,-22.0,O,,,,23.0,19.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,2369,PIT,0.0,8471675.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,,8476994.0,8471724.0,8477404.0,8474578.0,8471675.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,,Vinnie Hinostroza,Kris Letang,Jake Guentzel,Erik Karlsson,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,69.0,22.0
